family,n,instance,seed,m,law,method,p,ar,ceil,regret
3-regular,16,1,20262321,24,logn2.5,ceiling,10,0.9359419976814793,0.9359419976814793,0.0
3-regular,16,1,20262321,24,logn2.5,binned_exact,10,0.7634250624165757,0.9359419976814793,0.17251693526490364
3-regular,16,1,20262321,24,logn2.5,binned_sampled,10,0.7634250624165757,0.9359419976814793,0.17251693526490364
3-regular,16,1,20262321,24,logn2.5,transfer_1,10,0.8455444886107663,0.9359419976814793,0.09039750907071309
3-regular,16,1,20262321,24,logn2.5,transfer_2,10,0.7551388216230511,0.9359419976814793,0.18080317605842822
3-regular,16,1,20262321,24,logn2.5,transfer_3,10,0.9108927887429581,0.9359419976814793,0.02504920893852125
3-regular,16,1,20262321,24,logn2.5,universal,10,0.9074844608321989,0.9359419976814793,0.02845753684928043
3-regular,16,1,20262321,24,logn2.5,ceiling,20,0.9648283165093215,0.9648283165093215,0.0
3-regular,16,1,20262321,24,logn2.5,binned_exact,20,0.7490281172144577,0.9648283165093215,0.21580019929486383
3-regular,16,1,20262321,24,logn2.5,binned_sampled,20,0.7490281172144577,0.9648283165093215,0.21580019929486383
3-regular,16,1,20262321,24,logn2.5,transfer_1,20,0.809516792669947,0.9648283165093215,0.15531152383937452
3-regular,16,1,20262321,24,logn2.5,transfer_2,20,0.809516792669947,0.9648283165093215,0.15531152383937452
3-regular,16,1,20262321,24,logn2.5,transfer_3,20,0.9595876230244599,0.9648283165093215,0.005240693484861669
3-regular,16,1,20262321,24,logn2.5,universal,20,0.9363441105388046,0.9648283165093215,0.02848420597051693
3-regular,16,2,20262322,24,logn2.5,ceiling,10,0.9294042962262842,0.9294042962262842,0.0
3-regular,16,2,20262322,24,logn2.5,binned_exact,10,0.8389882101192808,0.9294042962262842,0.09041608610700336
3-regular,16,2,20262322,24,logn2.5,binned_sampled,10,0.8389882101192808,0.9294042962262842,0.09041608610700336
3-regular,16,2,20262322,24,logn2.5,transfer_1,10,0.8200936801827166,0.9294042962262842,0.10931061604356762
3-regular,16,2,20262322,24,logn2.5,transfer_2,10,0.7059963544261384,0.9294042962262842,0.22340794180014578
3-regular,16,2,20262322,24,logn2.5,transfer_3,10,0.7418217403932815,0.9294042962262842,0.18758255583300265
3-regular,16,2,20262322,24,logn2.5,universal,10,0.865912556230852,0.9294042962262842,0.06349173999543223
3-regular,16,2,20262322,24,logn2.5,ceiling,20,0.9047915943146521,0.9047915943146521,0.0
3-regular,16,2,20262322,24,logn2.5,binned_exact,20,0.844793861164886,0.9047915943146521,0.059997733149766086
3-regular,16,2,20262322,24,logn2.5,binned_sampled,20,0.844793861164886,0.9047915943146521,0.059997733149766086
3-regular,16,2,20262322,24,logn2.5,transfer_1,20,0.7758455554301328,0.9047915943146521,0.12894603888451928
3-regular,16,2,20262322,24,logn2.5,transfer_2,20,0.7758455554301328,0.9047915943146521,0.12894603888451928
3-regular,16,2,20262322,24,logn2.5,transfer_3,20,0.6314879010534818,0.9047915943146521,0.2733036932611702
3-regular,16,2,20262322,24,logn2.5,universal,20,0.8972140768125811,0.9047915943146521,0.0075775175020709185
3-regular,16,3,20262323,24,logn2.5,ceiling,10,0.955167599085787,0.955167599085787,0.0
