family,n,instance,seed,m,law,method,p,ar,ceil,regret
ER(0.5),16,1,20262321,58,pareto15,ceiling,10,0.9503691523808244,0.9503691523808244,0.0
ER(0.5),16,1,20262321,58,pareto15,binned_exact,10,0.8192500643338672,0.9503691523808244,0.13111908804695727
ER(0.5),16,1,20262321,58,pareto15,binned_sampled,10,0.9275227173810492,0.9503691523808244,0.022846434999775234
ER(0.5),16,1,20262321,58,pareto15,transfer_1,10,0.9499762059933009,0.9503691523808244,0.0003929463875235184
ER(0.5),16,1,20262321,58,pareto15,transfer_2,10,0.9387889493790327,0.9503691523808244,0.011580203001791745
ER(0.5),16,1,20262321,58,pareto15,transfer_3,10,0.9271696907065752,0.9503691523808244,0.023199461674249244
ER(0.5),16,1,20262321,58,pareto15,universal,10,0.9499762059933009,0.9503691523808244,0.0003929463875235184
ER(0.5),16,1,20262321,58,pareto15,ceiling,20,0.9732739228270205,0.9732739228270205,0.0
ER(0.5),16,1,20262321,58,pareto15,binned_exact,20,0.7452392112969336,0.9732739228270205,0.22803471153008692
ER(0.5),16,1,20262321,58,pareto15,binned_sampled,20,0.9316914750951142,0.9732739228270205,0.041582447731906336
ER(0.5),16,1,20262321,58,pareto15,transfer_1,20,0.967771495337915,0.9732739228270205,0.005502427489105566
ER(0.5),16,1,20262321,58,pareto15,transfer_2,20,0.967771495337915,0.9732739228270205,0.005502427489105566
ER(0.5),16,1,20262321,58,pareto15,transfer_3,20,0.9350153318240363,0.9732739228270205,0.03825859100298423
ER(0.5),16,1,20262321,58,pareto15,universal,20,0.967771495337915,0.9732739228270205,0.005502427489105566
ER(0.5),16,2,20262322,65,pareto15,ceiling,10,0.9422622628920554,0.9422622628920554,0.0
ER(0.5),16,2,20262322,65,pareto15,binned_exact,10,0.800348596165568,0.9422622628920554,0.14191366672648742
ER(0.5),16,2,20262322,65,pareto15,binned_sampled,10,0.7965088335201126,0.9422622628920554,0.1457534293719428
ER(0.5),16,2,20262322,65,pareto15,transfer_1,10,0.8403994621604892,0.9422622628920554,0.10186280073156617
ER(0.5),16,2,20262322,65,pareto15,transfer_2,10,0.8578504157644746,0.9422622628920554,0.08441184712758076
ER(0.5),16,2,20262322,65,pareto15,transfer_3,10,0.7243254634503411,0.9422622628920554,0.2179367994417143
ER(0.5),16,2,20262322,65,pareto15,universal,10,0.8403994621604892,0.9422622628920554,0.10186280073156617
ER(0.5),16,2,20262322,65,pareto15,ceiling,20,0.9680293478613033,0.9680293478613033,0.0
