family,n,instance,seed,m,p,method,ar,ceil,regret
ER(0.5),16,4,20312309,59,10,paper_binP,0.8143816300401242,0.9605348436707632,0.14615321363063905
ER(0.5),16,4,20312309,59,10,paper_empP,0.8724910629433863,0.9605348436707632,0.08804378072737695
ER(0.5),16,4,20312309,59,10,transfer_1,0.9381320508425516,0.9605348436707632,0.02240279282821167
ER(0.5),16,4,20312309,59,10,transfer_2,0.9481642586787563,0.9605348436707632,0.012370584992006939
ER(0.5),16,4,20312309,59,10,transfer_3,0.940886237377369,0.9605348436707632,0.019648606293394266
ER(0.5),16,4,20312309,59,10,universal,0.9352728340067644,0.9605348436707632,0.02526200966399883
ER(0.5),16,5,20312310,65,10,ceiling,0.9611851074446495,0.9611851074446495,0.0
ER(0.5),16,5,20312310,65,10,exactN,0.8570709107547326,0.9611851074446495,0.10411419668991684
ER(0.5),16,5,20312310,65,10,sampledN,0.8458011906249872,0.9611851074446495,0.11538391681966231
ER(0.5),16,5,20312310,65,10,paper_binP,0.7548322346280334,0.9611851074446495,0.20635287281661607
ER(0.5),16,5,20312310,65,10,paper_empP,0.7548322346280334,0.9611851074446495,0.20635287281661607
ER(0.5),16,5,20312310,65,10,transfer_1,0.9571702728101418,0.9611851074446495,0.004014834634507691
ER(0.5),16,5,20312310,65,10,transfer_2,0.9475974999737186,0.9611851074446495,0.013587607470930907
ER(0.5),16,5,20312310,65,10,transfer_3,0.9585660371707315,0.9611851074446495,0.002619070273917945
ER(0.5),16,5,20312310,65,10,universal,0.9543409985009365,0.9611851074446495,0.006844108943713012
ER(0.5),16,6,20312311,55,10,ceiling,0.9589627419799135,0.9589627419799135,0.0
ER(0.5),16,6,20312311,55,10,exactN,0.8688517750863013,0.9589627419799135,0.0901109668936122
ER(0.5),16,6,20312311,55,10,sampledN,0.9035112888811389,0.9589627419799135,0.05545145309877464
ER(0.5),16,6,20312311,55,10,paper_binP,0.8006640827350202,0.9589627419799135,0.15829865924489328
ER(0.5),16,6,20312311,55,10,paper_empP,0.7055492975179961,0.9589627419799135,0.2534134444619174
ER(0.5),16,6,20312311,55,10,transfer_1,0.9538885256512362,0.9589627419799135,0.005074216328677328
ER(0.5),16,6,20312311,55,10,transfer_2,0.9523942655576254,0.9589627419799135,0.006568476422288083
ER(0.5),16,6,20312311,55,10,transfer_3,0.9501570672095964,0.9589627419799135,0.008805674770317129
ER(0.5),16,6,20312311,55,10,universal,0.9492868377518449,0.9589627419799135,0.009675904228068632
ER(0.5),16,7,20312312,64,10,ceiling,0.9581271061106562,0.9581271061106562,0.0
ER(0.5),16,7,20312312,64,10,exactN,0.85051001835912,0.9581271061106562,0.10761708775153622
ER(0.5),16,7,20312312,64,10,sampledN,0.8887976187295066,0.9581271061106562,0.06932948738114963
ER(0.5),16,7,20312312,64,10,paper_binP,0.7324868016160131,0.9581271061106562,0.22564030449464312
ER(0.5),16,7,20312312,64,10,paper_empP,0.7356466308444035,0.9581271061106562,0.2224804752662527
ER(0.5),16,7,20312312,64,10,transfer_1,0.9480995195655343,0.9581271061106562,0.010027586545121925
ER(0.5),16,7,20312312,64,10,transfer_2,0.947714596950687,0.9581271061106562,0.010412509159969163
ER(0.5),16,7,20312312,64,10,transfer_3,0.950750362048634,0.9581271061106562,0.007376744062022267
ER(0.5),16,7,20312312,64,10,universal,0.9468743331944034,0.9581271061106562,0.011252772916252818
ER(0.5),16,8,20312313,51,10,ceiling,0.9542358685699194,0.9542358685699194,0.0
ER(0.5),16,8,20312313,51,10,exactN,0.8375001264120914,0.9542358685699194,0.116735742157828
ER(0.5),16,8,20312313,51,10,sampledN,0.7913889901388211,0.9542358685699194,0.16284687843109824
ER(0.5),16,8,20312313,51,10,paper_binP,0.8783072888793814,0.9542358685699194,0.07592857969053801
ER(0.5),16,8,20312313,51,10,paper_empP,0.6803783185508079,0.9542358685699194,0.2738575500191115
ER(0.5),16,8,20312313,51,10,transfer_1,0.9202595375779138,0.9542358685699194,0.03397633099200559
ER(0.5),16,8,20312313,51,10,transfer_2,0.9362574055323711,0.9542358685699194,0.017978463037548242
ER(0.5),16,8,20312313,51,10,transfer_3,0.9207105601426738,0.9542358685699194,0.03352530842724555
ER(0.5),16,8,20312313,51,10,universal,0.9179862412493083,0.9542358685699194,0.0362496273206111
ER(0.5),16,9,20312314,56,10,ceiling,0.9629942700614463,0.9629942700614463,0.0
ER(0.5),16,9,20312314,56,10,exactN,0.8789905120653072,0.9629942700614463,0.08400375799613913
ER(0.5),16,9,20312314,56,10,sampledN,0.8789905120653072,0.9629942700614463,0.08400375799613913
ER(0.5),16,9,20312314,56,10,paper_binP,0.8106408719946393,0.9629942700614463,0.15235339806680703
ER(0.5),16,9,20312314,56,10,paper_empP,0.7175122178249199,0.9629942700614463,0.24548205223652642
ER(0.5),16,9,20312314,56,10,transfer_1,0.9604483685536349,0.9629942700614463,0.002545901507811421
ER(0.5),16,9,20312314,56,10,transfer_2,0.9521740097187257,0.9629942700614463,0.010820260342720656
ER(0.5),16,9,20312314,56,10,transfer_3,0.9580669516109964,0.9629942700614463,0.0049273184504499135
ER(0.5),16,9,20312314,56,10,universal,0.9563374386422993,0.9629942700614463,0.00665683141914708
ER(0.5),16,10,20312315,62,10,ceiling,0.9634421625998232,0.9634421625998232,0.0
ER(0.5),16,10,20312315,62,10,exactN,0.8988464495541528,0.9634421625998232,0.06459571304567036
ER(0.5),16,10,20312315,62,10,sampledN,0.8988464495541528,0.9634421625998232,0.06459571304567036
ER(0.5),16,10,20312315,62,10,paper_binP,0.7486288367224814,0.9634421625998232,0.2148133258773418
ER(0.5),16,10,20312315,62,10,paper_empP,0.7400723529770448,0.9634421625998232,0.22336980962277841
ER(0.5),16,10,20312315,62,10,transfer_1,0.9574694310168622,0.9634421625998232,0.005972731582960966
ER(0.5),16,10,20312315,62,10,transfer_2,0.9499409114697551,0.9634421625998232,0.01350125113006806
ER(0.5),16,10,20312315,62,10,transfer_3,0.9624060620614127,0.9634421625998232,0.0010361005384105226
ER(0.5),16,10,20312315,62,10,universal,0.95787346005331,0.9634421625998232,0.0055687025465132045
ER(0.5),16,1,20312306,66,20,ceiling,0.969961502444277,0.969961502444277,0.0
ER(0.5),16,1,20312306,66,20,exactN,0.8522992326755572,0.969961502444277,0.11766226976871985
ER(0.5),16,1,20312306,66,20,sampledN,0.7624930792304411,0.969961502444277,0.20746842321383596
ER(0.5),16,1,20312306,66,20,paper_binP,0.7379182992820555,0.969961502444277,0.2320432031622215
ER(0.5),16,1,20312306,66,20,paper_empP,0.7379182992820555,0.969961502444277,0.2320432031622215
ER(0.5),16,1,20312306,66,20,transfer_1,0.9673058605449179,0.969961502444277,0.0026556418993591846
ER(0.5),16,1,20312306,66,20,transfer_2,0.9663765443734758,0.969961502444277,0.0035849580708012807
ER(0.5),16,1,20312306,66,20,transfer_3,0.9658886660927779,0.969961502444277,0.004072836351499132
ER(0.5),16,1,20312306,66,20,universal,0.9631857563598203,0.969961502444277,0.006775746084456746
ER(0.5),16,2,20312307,67,20,ceiling,0.9794333169555975,0.9794333169555975,0.0
ER(0.5),16,2,20312307,67,20,exactN,0.8682223727041888,0.9794333169555975,0.11121094425140876
ER(0.5),16,2,20312307,67,20,sampledN,0.9111412686418388,0.9794333169555975,0.06829204831375879
ER(0.5),16,2,20312307,67,20,paper_binP,0.7666202653137707,0.9794333169555975,0.21281305164182684
ER(0.5),16,2,20312307,67,20,paper_empP,0.7417764274541386,0.9794333169555975,0.2376568895014589
ER(0.5),16,2,20312307,67,20,transfer_1,0.9741898511615782,0.9794333169555975,0.005243465794019353
ER(0.5),16,2,20312307,67,20,transfer_2,0.9708365367552545,0.9794333169555975,0.008596780200343046
ER(0.5),16,2,20312307,67,20,transfer_3,0.9761187380015969,0.9794333169555975,0.0033145789540006687
ER(0.5),16,2,20312307,67,20,universal,0.9690207620177903,0.9794333169555975,0.010412554937807239
ER(0.5),16,3,20312308,62,20,ceiling,0.976247496623199,0.976247496623199,0.0
ER(0.5),16,3,20312308,62,20,exactN,0.8635212406970654,0.976247496623199,0.11272625592613361
ER(0.5),16,3,20312308,62,20,sampledN,0.8093626670773897,0.976247496623199,0.1668848295458093
ER(0.5),16,3,20312308,62,20,paper_binP,0.761305393548831,0.976247496623199,0.214942103074368
ER(0.5),16,3,20312308,62,20,paper_empP,0.761305393548831,0.976247496623199,0.214942103074368
ER(0.5),16,3,20312308,62,20,transfer_1,0.9749119740143822,0.976247496623199,0.0013355226088167527
ER(0.5),16,3,20312308,62,20,transfer_2,0.9728412968700176,0.976247496623199,0.0034061997531813493
ER(0.5),16,3,20312308,62,20,transfer_3,0.9741967286441444,0.976247496623199,0.0020507679790545685
ER(0.5),16,3,20312308,62,20,universal,0.9712216700093351,0.976247496623199,0.00502582661386386
ER(0.5),16,4,20312309,59,20,ceiling,0.9833262208219059,0.9833262208219059,0.0
ER(0.5),16,4,20312309,59,20,exactN,0.8716091047496962,0.9833262208219059,0.11171711607220969
ER(0.5),16,4,20312309,59,20,sampledN,0.930635211145643,0.9833262208219059,0.052691009676262945
ER(0.5),16,4,20312309,59,20,paper_binP,0.815327667074191,0.9833262208219059,0.16799855374771488
ER(0.5),16,4,20312309,59,20,paper_empP,0.8976350024470889,0.9833262208219059,0.08569121837481697
ER(0.5),16,4,20312309,59,20,transfer_1,0.9833262208219059,0.9833262208219059,0.0
ER(0.5),16,4,20312309,59,20,transfer_2,0.9812921849137407,0.9833262208219059,0.0020340359081651993
ER(0.5),16,4,20312309,59,20,transfer_3,0.9781729074704492,0.9833262208219059,0.005153313351456745
ER(0.5),16,4,20312309,59,20,universal,0.9795036689645195,0.9833262208219059,0.003822551857386447
ER(0.5),16,5,20312310,65,20,ceiling,0.9796235516504438,0.9796235516504438,0.0
ER(0.5),16,5,20312310,65,20,exactN,0.8742484873791493,0.9796235516504438,0.1053750642712945
ER(0.5),16,5,20312310,65,20,sampledN,0.825029463369933,0.9796235516504438,0.1545940882805108
ER(0.5),16,5,20312310,65,20,paper_binP,0.7620137368356964,0.9796235516504438,0.2176098148147474
ER(0.5),16,5,20312310,65,20,paper_empP,0.7767565385472672,0.9796235516504438,0.20286701310317656
ER(0.5),16,5,20312310,65,20,transfer_1,0.977141592655541,0.9796235516504438,0.0024819589949027776
ER(0.5),16,5,20312310,65,20,transfer_2,0.9751538816069943,0.9796235516504438,0.004469670043449447
ER(0.5),16,5,20312310,65,20,transfer_3,0.9775320210366595,0.9796235516504438,0.0020915306137843093
ER(0.5),16,5,20312310,65,20,universal,0.9721860592104057,0.9796235516504438,0.007437492440038107
ER(0.5),16,6,20312311,55,20,ceiling,0.9820149096764171,0.9820149096764171,0.0
ER(0.5),16,6,20312311,55,20,exactN,0.85804061600179,0.9820149096764171,0.12397429367462709
ER(0.5),16,6,20312311,55,20,sampledN,0.8023631789207187,0.9820149096764171,0.1796517307556984
ER(0.5),16,6,20312311,55,20,paper_binP,0.9306854779534461,0.9820149096764171,0.051329431722971
ER(0.5),16,6,20312311,55,20,paper_empP,0.7310416495919051,0.9820149096764171,0.25097326008451204
ER(0.5),16,6,20312311,55,20,transfer_1,0.9813922647710709,0.9820149096764171,0.0006226449053462479
ER(0.5),16,6,20312311,55,20,transfer_2,0.979354818145333,0.9820149096764171,0.002660091531084152
ER(0.5),16,6,20312311,55,20,transfer_3,0.9804344343870107,0.9820149096764171,0.0015804752894064134
ER(0.5),16,6,20312311,55,20,universal,0.9790852498501065,0.9820149096764171,0.00292965982631066
ER(0.5),16,7,20312312,64,20,ceiling,0.9801737861338029,0.9801737861338029,0.0
ER(0.5),16,7,20312312,64,20,exactN,0.8724245668203691,0.9801737861338029,0.10774921931343384
ER(0.5),16,7,20312312,64,20,sampledN,0.9264762190473981,0.9801737861338029,0.05369756708640483
ER(0.5),16,7,20312312,64,20,paper_binP,0.7434741281754917,0.9801737861338029,0.23669965795831116
ER(0.5),16,7,20312312,64,20,paper_empP,0.760255419970579,0.9801737861338029,0.2199183661632239
ER(0.5),16,7,20312312,64,20,transfer_1,0.978126123630735,0.9801737861338029,0.002047662503067871
ER(0.5),16,7,20312312,64,20,transfer_2,0.9765462201124095,0.9801737861338029,0.003627566021393358
ER(0.5),16,7,20312312,64,20,transfer_3,0.9761264291101984,0.9801737861338029,0.004047357023604481
ER(0.5),16,7,20312312,64,20,universal,0.972478751270312,0.9801737861338029,0.007695034863490879
ER(0.5),16,8,20312313,51,20,ceiling,0.980033156150343,0.980033156150343,0.0
ER(0.5),16,8,20312313,51,20,exactN,0.8582243735443063,0.980033156150343,0.12180878260603678
ER(0.5),16,8,20312313,51,20,sampledN,0.855672378480101,0.980033156150343,0.124360777670242
ER(0.5),16,8,20312313,51,20,paper_binP,0.7715990899911944,0.980033156150343,0.2084340661591486
ER(0.5),16,8,20312313,51,20,paper_empP,0.7254729413209859,0.980033156150343,0.2545602148293571
ER(0.5),16,8,20312313,51,20,transfer_1,0.9782216101193182,0.980033156150343,0.0018115460310248466
ER(0.5),16,8,20312313,51,20,transfer_2,0.9752273232281309,0.980033156150343,0.00480583292221215
ER(0.5),16,8,20312313,51,20,transfer_3,0.9690667427008992,0.980033156150343,0.010966413449443824
ER(0.5),16,8,20312313,51,20,universal,0.9740177849931195,0.980033156150343,0.006015371157223504
ER(0.5),16,9,20312314,56,20,ceiling,0.9816601113126583,0.9816601113126583,0.0
ER(0.5),16,9,20312314,56,20,exactN,0.862411685228374,0.9816601113126583,0.11924842608428432
ER(0.5),16,9,20312314,56,20,sampledN,0.9194154571174747,0.9816601113126583,0.062244654195183546
ER(0.5),16,9,20312314,56,20,paper_binP,0.8001145597301867,0.9816601113126583,0.18154555158247154
ER(0.5),16,9,20312314,56,20,paper_empP,0.7397330753918822,0.9816601113126583,0.24192703592077613
ER(0.5),16,9,20312314,56,20,transfer_1,0.9803898324854295,0.9816601113126583,0.0012702788272287435
ER(0.5),16,9,20312314,56,20,transfer_2,0.9766695364828103,0.9816601113126583,0.0049905748298479935
ER(0.5),16,9,20312314,56,20,transfer_3,0.979875154828739,0.9816601113126583,0.0017849564839192977
ER(0.5),16,9,20312314,56,20,universal,0.9760336007722532,0.9816601113126583,0.005626510540405083
ER(0.5),16,10,20312315,62,20,ceiling,0.9810241577419939,0.9810241577419939,0.0
ER(0.5),16,10,20312315,62,20,exactN,0.8794811911462928,0.9810241577419939,0.10154296659570117
ER(0.5),16,10,20312315,62,20,sampledN,0.8794811911462928,0.9810241577419939,0.10154296659570117
ER(0.5),16,10,20312315,62,20,paper_binP,0.7771005032472541,0.9810241577419939,0.20392365449473981
ER(0.5),16,10,20312315,62,20,paper_empP,0.7771005032472541,0.9810241577419939,0.20392365449473981
ER(0.5),16,10,20312315,62,20,transfer_1,0.9782604092790399,0.9810241577419939,0.0027637484629540188
ER(0.5),16,10,20312315,62,20,transfer_2,0.974339883752281,0.9810241577419939,0.006684273989712941
ER(0.5),16,10,20312315,62,20,transfer_3,0.9787876948395496,0.9810241577419939,0.0022364629024442806
ER(0.5),16,10,20312315,62,20,universal,0.9728114505061407,0.9810241577419939,0.008212707235853212
