family,n,instance,seed,m,p,method,ar,ceil,regret
ER(0.25),14,3,20302108,26,10,universal,0.9654847739859063,0.9654847739859063,0.0
ER(0.25),14,4,20302109,21,10,ceiling,0.9618822588829699,0.9618822588829699,0.0
ER(0.25),14,4,20302109,21,10,exactN,0.8679724536800838,0.9618822588829699,0.09390980520288605
ER(0.25),14,4,20302109,21,10,sampledN,0.8481885706485834,0.9618822588829699,0.11369368823438641
ER(0.25),14,4,20302109,21,10,paper_binP,0.7434331150316535,0.9618822588829699,0.2184491438513163
ER(0.25),14,4,20302109,21,10,paper_empP,0.7506891200142116,0.9618822588829699,0.21119313886875823
ER(0.25),14,4,20302109,21,10,transfer_1,0.9585069323553177,0.9618822588829699,0.003375326527652156
ER(0.25),14,4,20302109,21,10,transfer_2,0.9143332583523479,0.9618822588829699,0.04754900053062194
ER(0.25),14,4,20302109,21,10,transfer_3,0.9529440175154842,0.9618822588829699,0.008938241367485666
ER(0.25),14,4,20302109,21,10,universal,0.9529440175154842,0.9618822588829699,0.008938241367485666
ER(0.25),14,5,20302110,24,10,ceiling,0.9486383862744499,0.9486383862744499,0.0
ER(0.25),14,5,20302110,24,10,exactN,0.8865936013382857,0.9486383862744499,0.062044784936164166
ER(0.25),14,5,20302110,24,10,sampledN,0.8009623476576614,0.9486383862744499,0.14767603861678846
ER(0.25),14,5,20302110,24,10,paper_binP,0.7866745718897894,0.9486383862744499,0.16196381438466045
ER(0.25),14,5,20302110,24,10,paper_empP,0.7953833305337438,0.9486383862744499,0.15325505574070608
ER(0.25),14,5,20302110,24,10,transfer_1,0.9486383862744499,0.9486383862744499,0.0
ER(0.25),14,5,20302110,24,10,transfer_2,0.92810242546966,0.9486383862744499,0.02053596080478981
ER(0.25),14,5,20302110,24,10,transfer_3,0.9421317981939317,0.9486383862744499,0.006506588080518183
ER(0.25),14,5,20302110,24,10,universal,0.9421317981939317,0.9486383862744499,0.006506588080518183
ER(0.25),14,6,20302111,28,10,ceiling,0.9602066865015548,0.9602066865015548,0.0
ER(0.25),14,6,20302111,28,10,exactN,0.8723567949461585,0.9602066865015548,0.08784989155539635
ER(0.25),14,6,20302111,28,10,sampledN,0.886433251178302,0.9602066865015548,0.07377343532325287
ER(0.25),14,6,20302111,28,10,paper_binP,0.8200129709472034,0.9602066865015548,0.14019371555435145
ER(0.25),14,6,20302111,28,10,paper_empP,0.8282311662738053,0.9602066865015548,0.1319755202277495
ER(0.25),14,6,20302111,28,10,transfer_1,0.9599086673874936,0.9602066865015548,0.00029801911406124315
ER(0.25),14,6,20302111,28,10,transfer_2,0.9319164106534766,0.9602066865015548,0.028290275848078195
ER(0.25),14,6,20302111,28,10,transfer_3,0.9569064063261734,0.9602066865015548,0.0033002801753814204
ER(0.25),14,6,20302111,28,10,universal,0.9569064063261734,0.9602066865015548,0.0033002801753814204
ER(0.25),14,7,20302112,19,10,ceiling,0.9724725304891484,0.9724725304891484,0.0
ER(0.25),14,7,20302112,19,10,exactN,0.9001320146350642,0.9724725304891484,0.07234051585408419
ER(0.25),14,7,20302112,19,10,sampledN,0.8326266877816908,0.9724725304891484,0.1398458427074576
ER(0.25),14,7,20302112,19,10,paper_binP,0.7527952384860804,0.9724725304891484,0.21967729200306796
ER(0.25),14,7,20302112,19,10,paper_empP,0.7531368218511453,0.9724725304891484,0.2193357086380031
ER(0.25),14,7,20302112,19,10,transfer_1,0.9610733152287073,0.9724725304891484,0.011399215260441076
ER(0.25),14,7,20302112,19,10,transfer_2,0.9469046259093855,0.9724725304891484,0.02556790457976288
ER(0.25),14,7,20302112,19,10,transfer_3,0.9724725304891484,0.9724725304891484,0.0
ER(0.25),14,7,20302112,19,10,universal,0.9724725304891484,0.9724725304891484,0.0
ER(0.25),14,8,20302113,27,10,ceiling,0.9477007111200283,0.9477007111200283,0.0
ER(0.25),14,8,20302113,27,10,exactN,0.8069682231515777,0.9477007111200283,0.14073248796845061
ER(0.25),14,8,20302113,27,10,sampledN,0.8069682231515777,0.9477007111200283,0.14073248796845061
ER(0.25),14,8,20302113,27,10,paper_binP,0.7746046688067135,0.9477007111200283,0.17309604231331477
ER(0.25),14,8,20302113,27,10,paper_empP,0.7785775039953521,0.9477007111200283,0.1691232071246762
ER(0.25),14,8,20302113,27,10,transfer_1,0.9419189258621695,0.9477007111200283,0.005781785257858774
ER(0.25),14,8,20302113,27,10,transfer_2,0.9092339036343293,0.9477007111200283,0.03846680748569897
ER(0.25),14,8,20302113,27,10,transfer_3,0.9442629476688833,0.9477007111200283,0.003437763451144993
ER(0.25),14,8,20302113,27,10,universal,0.9442629476688833,0.9477007111200283,0.003437763451144993
ER(0.25),14,9,20302114,26,10,ceiling,0.9698387674670311,0.9698387674670311,0.0
ER(0.25),14,9,20302114,26,10,exactN,0.9011134086717154,0.9698387674670311,0.06872535879531572
ER(0.25),14,9,20302114,26,10,sampledN,0.8439175893608504,0.9698387674670311,0.12592117810618075
ER(0.25),14,9,20302114,26,10,paper_binP,0.8051332369370202,0.9698387674670311,0.1647055305300109
ER(0.25),14,9,20302114,26,10,paper_empP,0.805889040491631,0.9698387674670311,0.1639497269754001
ER(0.25),14,9,20302114,26,10,transfer_1,0.9669446882684847,0.9698387674670311,0.002894079198546451
ER(0.25),14,9,20302114,26,10,transfer_2,0.9528877453143245,0.9698387674670311,0.016951022152706607
ER(0.25),14,9,20302114,26,10,transfer_3,0.9692055726270574,0.9698387674670311,0.0006331948399737053
ER(0.25),14,9,20302114,26,10,universal,0.9692055726270574,0.9698387674670311,0.0006331948399737053
ER(0.25),14,10,20302115,20,10,ceiling,0.9590735963157312,0.9590735963157312,0.0
ER(0.25),14,10,20302115,20,10,exactN,0.8450128928678734,0.9590735963157312,0.11406070344785779
ER(0.25),14,10,20302115,20,10,sampledN,0.8303163613355468,0.9590735963157312,0.12875723498018443
ER(0.25),14,10,20302115,20,10,paper_binP,0.7335682059698622,0.9590735963157312,0.22550539034586903
ER(0.25),14,10,20302115,20,10,paper_empP,0.7270541133775893,0.9590735963157312,0.2320194829381419
ER(0.25),14,10,20302115,20,10,transfer_1,0.9529876260103606,0.9590735963157312,0.006085970305370614
ER(0.25),14,10,20302115,20,10,transfer_2,0.8987686614021264,0.9590735963157312,0.06030493491360478
ER(0.25),14,10,20302115,20,10,transfer_3,0.9378920530371999,0.9590735963157312,0.02118154327853128
ER(0.25),14,10,20302115,20,10,universal,0.9378920530371999,0.9590735963157312,0.02118154327853128
ER(0.25),14,1,20302106,20,20,ceiling,0.9731761820654988,0.9731761820654988,0.0
ER(0.25),14,1,20302106,20,20,exactN,0.862410993973275,0.9731761820654988,0.1107651880922238
ER(0.25),14,1,20302106,20,20,sampledN,0.7021083608148241,0.9731761820654988,0.27106782125067475
ER(0.25),14,1,20302106,20,20,paper_binP,0.6638997449023871,0.9731761820654988,0.3092764371631117
ER(0.25),14,1,20302106,20,20,paper_empP,0.6638997449023871,0.9731761820654988,0.3092764371631117
ER(0.25),14,1,20302106,20,20,transfer_1,0.9731761820654988,0.9731761820654988,0.0
ER(0.25),14,1,20302106,20,20,transfer_2,0.971337186918845,0.9731761820654988,0.0018389951466538657
ER(0.25),14,1,20302106,20,20,transfer_3,0.9695373203233717,0.9731761820654988,0.0036388617421271308
ER(0.25),14,1,20302106,20,20,universal,0.9717728465311367,0.9731761820654988,0.0014033355343621157
ER(0.25),14,2,20302107,25,20,ceiling,0.9887833013701421,0.9887833013701421,0.0
ER(0.25),14,2,20302107,25,20,exactN,0.8673620618439484,0.9887833013701421,0.12142123952619377
ER(0.25),14,2,20302107,25,20,sampledN,0.8906130231893485,0.9887833013701421,0.0981702781807936
ER(0.25),14,2,20302107,25,20,paper_binP,0.6810504383735001,0.9887833013701421,0.30773286299664204
ER(0.25),14,2,20302107,25,20,paper_empP,0.7084506617105693,0.9887833013701421,0.2803326396595729
ER(0.25),14,2,20302107,25,20,transfer_1,0.9887833013701421,0.9887833013701421,0.0
ER(0.25),14,2,20302107,25,20,transfer_2,0.9875252081015434,0.9887833013701421,0.0012580932685987145
ER(0.25),14,2,20302107,25,20,transfer_3,0.9879762000586746,0.9887833013701421,0.0008071013114675507
ER(0.25),14,2,20302107,25,20,universal,0.9878335400301005,0.9887833013701421,0.0009497613400416549
ER(0.25),14,3,20302108,26,20,ceiling,0.9859005649399917,0.9859005649399917,0.0
ER(0.25),14,3,20302108,26,20,exactN,0.8629193102782817,0.9859005649399917,0.12298125466170995
ER(0.25),14,3,20302108,26,20,sampledN,0.8963249081697185,0.9859005649399917,0.08957565677027313
ER(0.25),14,3,20302108,26,20,paper_binP,0.7306260796066908,0.9859005649399917,0.2552744853333009
ER(0.25),14,3,20302108,26,20,paper_empP,0.7347015547045667,0.9859005649399917,0.251199010235425
ER(0.25),14,3,20302108,26,20,transfer_1,0.9844274787971858,0.9859005649399917,0.001473086142805835
ER(0.25),14,3,20302108,26,20,transfer_2,0.9851555346072074,0.9859005649399917,0.00074503033278428
ER(0.25),14,3,20302108,26,20,transfer_3,0.9841185321471112,0.9859005649399917,0.0017820327928804724
ER(0.25),14,3,20302108,26,20,universal,0.9859005649399917,0.9859005649399917,0.0
ER(0.25),14,4,20302109,21,20,ceiling,0.9836627716462382,0.9836627716462382,0.0
ER(0.25),14,4,20302109,21,20,exactN,0.8554651240073279,0.9836627716462382,0.12819764763891028
ER(0.25),14,4,20302109,21,20,sampledN,0.8668552822271598,0.9836627716462382,0.11680748941907837
ER(0.25),14,4,20302109,21,20,paper_binP,0.6415943193026354,0.9836627716462382,0.3420684523436027
ER(0.25),14,4,20302109,21,20,paper_empP,0.6444535651009075,0.9836627716462382,0.3392092065453307
ER(0.25),14,4,20302109,21,20,transfer_1,0.9836627716462382,0.9836627716462382,0.0
ER(0.25),14,4,20302109,21,20,transfer_2,0.9803839617178107,0.9836627716462382,0.0032788099284274397
ER(0.25),14,4,20302109,21,20,transfer_3,0.9824074993561744,0.9836627716462382,0.0012552722900637248
ER(0.25),14,4,20302109,21,20,universal,0.980839130386769,0.9836627716462382,0.0028236412594692117
ER(0.25),14,5,20302110,24,20,ceiling,0.970379804799763,0.970379804799763,0.0
ER(0.25),14,5,20302110,24,20,exactN,0.8552249060762411,0.970379804799763,0.11515489872352191
ER(0.25),14,5,20302110,24,20,sampledN,0.803603276445234,0.970379804799763,0.16677652835452905
ER(0.25),14,5,20302110,24,20,paper_binP,0.6863274030295559,0.970379804799763,0.2840524017702072
ER(0.25),14,5,20302110,24,20,paper_empP,0.7105109178116609,0.970379804799763,0.2598688869881022
ER(0.25),14,5,20302110,24,20,transfer_1,0.970379804799763,0.970379804799763,0.0
ER(0.25),14,5,20302110,24,20,transfer_2,0.9664952585037433,0.970379804799763,0.003884546296019753
ER(0.25),14,5,20302110,24,20,transfer_3,0.9670388675911605,0.970379804799763,0.0033409372086025124
ER(0.25),14,5,20302110,24,20,universal,0.9673924459675822,0.970379804799763,0.0029873588321808198
ER(0.25),14,6,20302111,28,20,ceiling,0.9844548796899385,0.9844548796899385,0.0
ER(0.25),14,6,20302111,28,20,exactN,0.8650382837373324,0.9844548796899385,0.11941659595260612
ER(0.25),14,6,20302111,28,20,sampledN,0.8866854860318714,0.9844548796899385,0.09776939365806714
ER(0.25),14,6,20302111,28,20,paper_binP,0.7421065439411847,0.9844548796899385,0.2423483357487538
ER(0.25),14,6,20302111,28,20,paper_empP,0.7120796800774122,0.9844548796899385,0.2723751996125263
ER(0.25),14,6,20302111,28,20,transfer_1,0.9813384643779082,0.9844548796899385,0.0031164153120303295
ER(0.25),14,6,20302111,28,20,transfer_2,0.9837566016783039,0.9844548796899385,0.0006982780116345788
ER(0.25),14,6,20302111,28,20,transfer_3,0.9814825173305937,0.9844548796899385,0.002972362359344838
ER(0.25),14,6,20302111,28,20,universal,0.9844548796899385,0.9844548796899385,0.0
ER(0.25),14,7,20302112,19,20,ceiling,0.9897980483220505,0.9897980483220505,0.0
ER(0.25),14,7,20302112,19,20,exactN,0.9030375831090679,0.9897980483220505,0.08676046521298264
ER(0.25),14,7,20302112,19,20,sampledN,0.6907962154613503,0.9897980483220505,0.29900183286070026
ER(0.25),14,7,20302112,19,20,paper_binP,0.6432428378858914,0.9897980483220505,0.3465552104361591
ER(0.25),14,7,20302112,19,20,paper_empP,0.6639586853979709,0.9897980483220505,0.32583936292407967
ER(0.25),14,7,20302112,19,20,transfer_1,0.9870712812909583,0.9897980483220505,0.002726767031092203
ER(0.25),14,7,20302112,19,20,transfer_2,0.9883263873234659,0.9897980483220505,0.0014716609985846452
ER(0.25),14,7,20302112,19,20,transfer_3,0.988072306097196,0.9897980483220505,0.001725742224854554
ER(0.25),14,7,20302112,19,20,universal,0.9891394567892582,0.9897980483220505,0.0006585915327923519
ER(0.25),14,8,20302113,27,20,ceiling,0.9700309010658249,0.9700309010658249,0.0
ER(0.25),14,8,20302113,27,20,exactN,0.8556017133449103,0.9700309010658249,0.1144291877209146
ER(0.25),14,8,20302113,27,20,sampledN,0.8556017133449103,0.9700309010658249,0.1144291877209146
ER(0.25),14,8,20302113,27,20,paper_binP,0.63968108949032,0.9700309010658249,0.3303498115755049
ER(0.25),14,8,20302113,27,20,paper_empP,0.7051488405764541,0.9700309010658249,0.2648820604893708
ER(0.25),14,8,20302113,27,20,transfer_1,0.9665848227350263,0.9700309010658249,0.0034460783307985743
ER(0.25),14,8,20302113,27,20,transfer_2,0.9686053501327051,0.9700309010658249,0.0014255509331198013
ER(0.25),14,8,20302113,27,20,transfer_3,0.9681509353799759,0.9700309010658249,0.0018799656858490277
ER(0.25),14,8,20302113,27,20,universal,0.9691727757241576,0.9700309010658249,0.0008581253416672929
ER(0.25),14,9,20302114,26,20,ceiling,0.9904547251507531,0.9904547251507531,0.0
ER(0.25),14,9,20302114,26,20,exactN,0.8738099162743496,0.9904547251507531,0.1166448088764035
ER(0.25),14,9,20302114,26,20,sampledN,0.8738099162743496,0.9904547251507531,0.1166448088764035
ER(0.25),14,9,20302114,26,20,paper_binP,0.7275144836814489,0.9904547251507531,0.26294024146930417
ER(0.25),14,9,20302114,26,20,paper_empP,0.7286015706978702,0.9904547251507531,0.2618531544528828
ER(0.25),14,9,20302114,26,20,transfer_1,0.9886017285921398,0.9904547251507531,0.0018529965586132624
ER(0.25),14,9,20302114,26,20,transfer_2,0.9897512253388706,0.9904547251507531,0.0007034998118824465
ER(0.25),14,9,20302114,26,20,transfer_3,0.9888182367406383,0.9904547251507531,0.001636488410114767
ER(0.25),14,9,20302114,26,20,universal,0.9904547251507531,0.9904547251507531,0.0
ER(0.25),14,10,20302115,20,20,ceiling,0.9816937126194467,0.9816937126194467,0.0
ER(0.25),14,10,20302115,20,20,exactN,0.8516363507918848,0.9816937126194467,0.1300573618275619
ER(0.25),14,10,20302115,20,20,sampledN,0.8349106880684661,0.9816937126194467,0.14678302455098058
ER(0.25),14,10,20302115,20,20,paper_binP,0.6582606587568077,0.9816937126194467,0.323433053862639
ER(0.25),14,10,20302115,20,20,paper_empP,0.6582606587568077,0.9816937126194467,0.323433053862639
ER(0.25),14,10,20302115,20,20,transfer_1,0.9774392965964492,0.9816937126194467,0.004254416022997476
ER(0.25),14,10,20302115,20,20,transfer_2,0.9729708947745207,0.9816937126194467,0.008722817844926012
ER(0.25),14,10,20302115,20,20,transfer_3,0.9786411283775536,0.9816937126194467,0.0030525842418931415
ER(0.25),14,10,20302115,20,20,universal,0.9749163505819299,0.9816937126194467,0.0067773620375167765
