family,n,instance,seed,m,p,method,ar,ceil,regret
3-regular,14,10,20272115,21,10,paper_binP,0.7642161462998494,0.9681212415007044,0.2039050952008551
3-regular,14,10,20272115,21,10,paper_empP,0.7740377034654282,0.9681212415007044,0.19408353803527623
3-regular,14,10,20272115,21,10,transfer_1,0.939218872019852,0.9681212415007044,0.028902369480852452
3-regular,14,10,20272115,21,10,transfer_2,0.9656143424721346,0.9681212415007044,0.00250689902856982
3-regular,14,10,20272115,21,10,transfer_3,0.9655940523512765,0.9681212415007044,0.0025271891494279553
3-regular,14,10,20272115,21,10,universal,0.9681212415007044,0.9681212415007044,0.0
3-regular,14,1,20272106,21,20,ceiling,0.9923946544425089,0.9923946544425089,0.0
3-regular,14,1,20272106,21,20,exactN,0.8488017590152682,0.9923946544425089,0.14359289542724063
3-regular,14,1,20272106,21,20,sampledN,0.7913637254063189,0.9923946544425089,0.2010309290361899
3-regular,14,1,20272106,21,20,paper_binP,0.5873647622254236,0.9923946544425089,0.4050298922170853
3-regular,14,1,20272106,21,20,paper_empP,0.5321883371995181,0.9923946544425089,0.46020631724299077
3-regular,14,1,20272106,21,20,transfer_1,0.9859801230804619,0.9923946544425089,0.006414531362046949
3-regular,14,1,20272106,21,20,transfer_2,0.9881579683564583,0.9923946544425089,0.004236686086050545
3-regular,14,1,20272106,21,20,transfer_3,0.9923946544425089,0.9923946544425089,0.0
3-regular,14,1,20272106,21,20,universal,0.9881579683564583,0.9923946544425089,0.004236686086050545
3-regular,14,2,20272107,21,20,ceiling,0.9686347751179443,0.9686347751179443,0.0
3-regular,14,2,20272107,21,20,exactN,0.8454145801370123,0.9686347751179443,0.12322019498093195
3-regular,14,2,20272107,21,20,sampledN,0.6838750310725056,0.9686347751179443,0.2847597440454387
3-regular,14,2,20272107,21,20,paper_binP,0.6253845666200625,0.9686347751179443,0.3432502084978818
3-regular,14,2,20272107,21,20,paper_empP,0.6815566851964967,0.9686347751179443,0.28707808992144757
3-regular,14,2,20272107,21,20,transfer_1,0.9634439653171809,0.9686347751179443,0.005190809800763363
3-regular,14,2,20272107,21,20,transfer_2,0.9657897444973442,0.9686347751179443,0.002845030620600042
3-regular,14,2,20272107,21,20,transfer_3,0.9675022690014424,0.9686347751179443,0.0011325061165018413
3-regular,14,2,20272107,21,20,universal,0.9657897444973442,0.9686347751179443,0.002845030620600042
3-regular,14,3,20272108,21,20,ceiling,0.9754215277925515,0.9754215277925515,0.0
3-regular,14,3,20272108,21,20,exactN,0.8347183362743319,0.9754215277925515,0.14070319151821964
3-regular,14,3,20272108,21,20,sampledN,0.8412802603920176,0.9754215277925515,0.1341412674005339
3-regular,14,3,20272108,21,20,paper_binP,0.5901370708177776,0.9754215277925515,0.385284456974774
3-regular,14,3,20272108,21,20,paper_empP,0.5311662966442346,0.9754215277925515,0.4442552311483169
3-regular,14,3,20272108,21,20,transfer_1,0.9738184242633254,0.9754215277925515,0.001603103529226102
3-regular,14,3,20272108,21,20,transfer_2,0.9722497237873666,0.9754215277925515,0.0031718040051849083
3-regular,14,3,20272108,21,20,transfer_3,0.9750854000642508,0.9754215277925515,0.0003361277283007169
3-regular,14,3,20272108,21,20,universal,0.9722497237873666,0.9754215277925515,0.0031718040051849083
3-regular,14,4,20272109,21,20,ceiling,0.9699872886325175,0.9699872886325175,0.0
3-regular,14,4,20272109,21,20,exactN,0.8231033146151874,0.9699872886325175,0.1468839740173301
3-regular,14,4,20272109,21,20,sampledN,0.5859025917411119,0.9699872886325175,0.38408469689140556
3-regular,14,4,20272109,21,20,paper_binP,0.5880886870136495,0.9699872886325175,0.381898601618868
3-regular,14,4,20272109,21,20,paper_empP,0.5336166963217752,0.9699872886325175,0.43637059231074227
3-regular,14,4,20272109,21,20,transfer_1,0.9688803150394731,0.9699872886325175,0.001106973593044347
3-regular,14,4,20272109,21,20,transfer_2,0.9641748299716547,0.9699872886325175,0.005812458660862774
3-regular,14,4,20272109,21,20,transfer_3,0.9684842481471987,0.9699872886325175,0.0015030404853187962
3-regular,14,4,20272109,21,20,universal,0.9641748299716547,0.9699872886325175,0.005812458660862774
3-regular,14,5,20272110,21,20,ceiling,0.9710395704949656,0.9710395704949656,0.0
3-regular,14,5,20272110,21,20,exactN,0.8358565909860475,0.9710395704949656,0.1351829795089181
3-regular,14,5,20272110,21,20,sampledN,0.8358565909860475,0.9710395704949656,0.1351829795089181
3-regular,14,5,20272110,21,20,paper_binP,0.5995774429149325,0.9710395704949656,0.37146212758003305
3-regular,14,5,20272110,21,20,paper_empP,0.5356187110729148,0.9710395704949656,0.4354208594220508
3-regular,14,5,20272110,21,20,transfer_1,0.9675486322313451,0.9710395704949656,0.0034909382636204578
3-regular,14,5,20272110,21,20,transfer_2,0.9656458909987364,0.9710395704949656,0.0053936794962291534
3-regular,14,5,20272110,21,20,transfer_3,0.9702449141892565,0.9710395704949656,0.0007946563057090739
3-regular,14,5,20272110,21,20,universal,0.9656458909987364,0.9710395704949656,0.0053936794962291534
3-regular,14,6,20272111,21,20,ceiling,0.9665771925011103,0.9665771925011103,0.0
3-regular,14,6,20272111,21,20,exactN,0.857468091946282,0.9665771925011103,0.10910910055482825
3-regular,14,6,20272111,21,20,sampledN,0.857468091946282,0.9665771925011103,0.10910910055482825
3-regular,14,6,20272111,21,20,paper_binP,0.6230610877136713,0.9665771925011103,0.343516104787439
3-regular,14,6,20272111,21,20,paper_empP,0.6810463058508036,0.9665771925011103,0.2855308866503067
3-regular,14,6,20272111,21,20,transfer_1,0.9626513538059994,0.9665771925011103,0.003925838695110873
3-regular,14,6,20272111,21,20,transfer_2,0.964804775050918,0.9665771925011103,0.0017724174501922985
3-regular,14,6,20272111,21,20,transfer_3,0.9651617732813347,0.9665771925011103,0.0014154192197756155
3-regular,14,6,20272111,21,20,universal,0.964804775050918,0.9665771925011103,0.0017724174501922985
3-regular,14,7,20272112,21,20,ceiling,0.9933545093490986,0.9933545093490986,0.0
3-regular,14,7,20272112,21,20,exactN,0.8847183762519109,0.9933545093490986,0.10863613309718778
3-regular,14,7,20272112,21,20,sampledN,0.7001770084438457,0.9933545093490986,0.29317750090525296
3-regular,14,7,20272112,21,20,paper_binP,0.6684504125772543,0.9933545093490986,0.3249040967718443
3-regular,14,7,20272112,21,20,paper_empP,0.7088027671832604,0.9933545093490986,0.28455174216583823
3-regular,14,7,20272112,21,20,transfer_1,0.9863402866734494,0.9933545093490986,0.007014222675649218
3-regular,14,7,20272112,21,20,transfer_2,0.9918581819604334,0.9933545093490986,0.0014963273886652306
3-regular,14,7,20272112,21,20,transfer_3,0.9933545093490986,0.9933545093490986,0.0
3-regular,14,7,20272112,21,20,universal,0.9918581819604334,0.9933545093490986,0.0014963273886652306
3-regular,14,8,20272113,21,20,ceiling,0.9699782121760815,0.9699782121760815,0.0
3-regular,14,8,20272113,21,20,exactN,0.8497665211873322,0.9699782121760815,0.12021169098874929
3-regular,14,8,20272113,21,20,sampledN,0.8497665211873322,0.9699782121760815,0.12021169098874929
3-regular,14,8,20272113,21,20,paper_binP,0.6227407235426548,0.9699782121760815,0.34723748863342674
3-regular,14,8,20272113,21,20,paper_empP,0.6820061783917263,0.9699782121760815,0.2879720337843552
3-regular,14,8,20272113,21,20,transfer_1,0.9651412527655562,0.9699782121760815,0.00483695941052531
3-regular,14,8,20272113,21,20,transfer_2,0.966508981744262,0.9699782121760815,0.003469230431819459
3-regular,14,8,20272113,21,20,transfer_3,0.9677508033496041,0.9699782121760815,0.0022274088264774283
3-regular,14,8,20272113,21,20,universal,0.966508981744262,0.9699782121760815,0.003469230431819459
3-regular,14,9,20272114,21,20,ceiling,0.9639450525966843,0.9639450525966843,0.0
3-regular,14,9,20272114,21,20,exactN,0.8270308887093208,0.9639450525966843,0.13691416388736344
3-regular,14,9,20272114,21,20,sampledN,0.8270308887093208,0.9639450525966843,0.13691416388736344
3-regular,14,9,20272114,21,20,paper_binP,0.5898547495878246,0.9639450525966843,0.3740903030088597
3-regular,14,9,20272114,21,20,paper_empP,0.5317448132532799,0.9639450525966843,0.43220023934340435
3-regular,14,9,20272114,21,20,transfer_1,0.9602254829526508,0.9639450525966843,0.003719569644033527
3-regular,14,9,20272114,21,20,transfer_2,0.9554993623535445,0.9639450525966843,0.008445690243139792
3-regular,14,9,20272114,21,20,transfer_3,0.9606732497448666,0.9639450525966843,0.003271802851817718
3-regular,14,9,20272114,21,20,universal,0.9554993623535445,0.9639450525966843,0.008445690243139792
3-regular,14,10,20272115,21,20,ceiling,0.9877268658498883,0.9877268658498883,0.0
3-regular,14,10,20272115,21,20,exactN,0.8709480679143616,0.9877268658498883,0.1167787979355267
3-regular,14,10,20272115,21,20,sampledN,0.7260296822013619,0.9877268658498883,0.26169718364852645
3-regular,14,10,20272115,21,20,paper_binP,0.6207306322157246,0.9877268658498883,0.3669962336341638
3-regular,14,10,20272115,21,20,paper_empP,0.6808664645106298,0.9877268658498883,0.3068604013392585
3-regular,14,10,20272115,21,20,transfer_1,0.9848011533031263,0.9877268658498883,0.0029257125467619938
3-regular,14,10,20272115,21,20,transfer_2,0.9872475546811942,0.9877268658498883,0.000479311168694152
3-regular,14,10,20272115,21,20,transfer_3,0.986977771947865,0.9877268658498883,0.0007490939020233789
3-regular,14,10,20272115,21,20,universal,0.9872475546811942,0.9877268658498883,0.000479311168694152
