family,n,instance,seed,m,p,method,ar,ceil,regret
ER(0.5),22,4,20312909,124,1,universal,0.8140004802331987,0.845941574362364,0.03194109412916524
ER(0.5),22,5,20312910,115,1,ceiling,0.8440482881041571,0.8440482881041571,0.0
ER(0.5),22,5,20312910,115,1,sampledN,0.7960536202495196,0.8440482881041571,0.04799466785463746
ER(0.5),22,5,20312910,115,1,paper_binP,0.8313665591084815,0.8440482881041571,0.012681728995675656
ER(0.5),22,5,20312910,115,1,paper_empP,0.534563100886196,0.8440482881041571,0.30948518721796114
ER(0.5),22,5,20312910,115,1,transfer_1,0.8364634159697851,0.8440482881041571,0.007584872134371978
ER(0.5),22,5,20312910,115,1,transfer_2,0.8338573206131721,0.8440482881041571,0.010190967490985026
ER(0.5),22,5,20312910,115,1,transfer_3,0.8364634159697851,0.8440482881041571,0.007584872134371978
ER(0.5),22,5,20312910,115,1,universal,0.8160168605802047,0.8440482881041571,0.02803142752395238
ER(0.5),22,1,20312906,114,3,ceiling,0.9001253739994002,0.9001253739994002,0.0
ER(0.5),22,1,20312906,114,3,sampledN,0.8141817562367604,0.9001253739994002,0.08594361776263981
ER(0.5),22,1,20312906,114,3,paper_binP,0.8432314710290305,0.9001253739994002,0.05689390297036967
ER(0.5),22,1,20312906,114,3,paper_empP,0.7952779628663236,0.9001253739994002,0.1048474111330766
ER(0.5),22,1,20312906,114,3,transfer_1,0.8595619448449192,0.9001253739994002,0.04056342915448097
ER(0.5),22,1,20312906,114,3,transfer_2,0.7988028697258805,0.9001253739994002,0.10132250427351963
ER(0.5),22,1,20312906,114,3,transfer_3,0.8535474801093899,0.9001253739994002,0.046577893890010325
ER(0.5),22,1,20312906,114,3,universal,0.8326367255748646,0.9001253739994002,0.06748864842453561
ER(0.5),22,2,20312907,106,3,ceiling,0.8927082846550676,0.8927082846550676,0.0
ER(0.5),22,2,20312907,106,3,sampledN,0.8203574134198653,0.8927082846550676,0.07235087123520223
ER(0.5),22,2,20312907,106,3,paper_binP,0.7869341579801524,0.8927082846550676,0.10577412667491515
ER(0.5),22,2,20312907,106,3,paper_empP,0.8051754175145333,0.8927082846550676,0.08753286714053432
ER(0.5),22,2,20312907,106,3,transfer_1,0.8507792535441826,0.8927082846550676,0.04192903111088497
ER(0.5),22,2,20312907,106,3,transfer_2,0.7976530950210903,0.8927082846550676,0.0950551896339773
ER(0.5),22,2,20312907,106,3,transfer_3,0.8439515788485231,0.8927082846550676,0.048756705806544454
ER(0.5),22,2,20312907,106,3,universal,0.8228280780545111,0.8927082846550676,0.0698802066005565
ER(0.5),22,3,20312908,119,3,ceiling,0.9149507848739885,0.9149507848739885,0.0
ER(0.5),22,3,20312908,119,3,sampledN,0.8325452979873521,0.9149507848739885,0.0824054868866364
ER(0.5),22,3,20312908,119,3,paper_binP,0.7734653388761451,0.9149507848739885,0.1414854459978434
ER(0.5),22,3,20312908,119,3,paper_empP,0.7915831836124351,0.9149507848739885,0.12336760126155344
ER(0.5),22,3,20312908,119,3,transfer_1,0.8629321997423295,0.9149507848739885,0.05201858513165902
ER(0.5),22,3,20312908,119,3,transfer_2,0.7991900214623174,0.9149507848739885,0.11576076341167107
ER(0.5),22,3,20312908,119,3,transfer_3,0.856330627194365,0.9149507848739885,0.058620157679623475
ER(0.5),22,3,20312908,119,3,universal,0.8342331996848893,0.9149507848739885,0.08071758518909922
ER(0.5),22,4,20312909,124,3,ceiling,0.9155932702639473,0.9155932702639473,0.0
ER(0.5),22,4,20312909,124,3,sampledN,0.8497593940363335,0.9155932702639473,0.06583387622761383
ER(0.5),22,4,20312909,124,3,paper_binP,0.7669073869498552,0.9155932702639473,0.14868588331409216
ER(0.5),22,4,20312909,124,3,paper_empP,0.8255895093949512,0.9155932702639473,0.09000376086899609
ER(0.5),22,4,20312909,124,3,transfer_1,0.8621553955633091,0.9155932702639473,0.05343787470063821
ER(0.5),22,4,20312909,124,3,transfer_2,0.793756279599926,0.9155932702639473,0.12183699066402132
ER(0.5),22,4,20312909,124,3,transfer_3,0.8557603434460568,0.9155932702639473,0.05983292681789054
ER(0.5),22,4,20312909,124,3,universal,0.8337931751365492,0.9155932702639473,0.08180009512739816
ER(0.5),22,5,20312910,115,3,ceiling,0.9172768384815342,0.9172768384815342,0.0
ER(0.5),22,5,20312910,115,3,sampledN,0.8188274593058864,0.9172768384815342,0.09844937917564778
ER(0.5),22,5,20312910,115,3,paper_binP,0.8405618247291363,0.9172768384815342,0.07671501375239786
ER(0.5),22,5,20312910,115,3,paper_empP,0.7562147526995081,0.9172768384815342,0.16106208578202608
ER(0.5),22,5,20312910,115,3,transfer_1,0.8714578137553256,0.9172768384815342,0.04581902472620858
ER(0.5),22,5,20312910,115,3,transfer_2,0.8071871191919465,0.9172768384815342,0.11008971928958766
ER(0.5),22,5,20312910,115,3,transfer_3,0.8651295384479574,0.9172768384815342,0.052147300033576816
ER(0.5),22,5,20312910,115,3,universal,0.8432196010960311,0.9172768384815342,0.07405723738550307
