family,n,instance,seed,m,p,method,ar,ceil,regret
ER(0.25),16,3,20302308,32,10,exactN,0.8387209952183834,0.9636209119899528,0.12489991677156942
ER(0.25),16,3,20302308,32,10,sampledN,0.8228383286781107,0.9636209119899528,0.14078258331184212
ER(0.25),16,3,20302308,32,10,paper_binP,0.7829973277854362,0.9636209119899528,0.18062358420451663
ER(0.25),16,3,20302308,32,10,paper_empP,0.7964489603712784,0.9636209119899528,0.16717195161867437
ER(0.25),16,3,20302308,32,10,transfer_1,0.9463910718279005,0.9636209119899528,0.017229840162052312
ER(0.25),16,3,20302308,32,10,transfer_2,0.915398419122025,0.9636209119899528,0.04822249286792779
ER(0.25),16,3,20302308,32,10,transfer_3,0.9503772641381436,0.9636209119899528,0.013243647851809204
ER(0.25),16,3,20302308,32,10,universal,0.9503772641381436,0.9636209119899528,0.013243647851809204
ER(0.25),16,4,20302309,25,10,ceiling,0.9455582046504486,0.9455582046504486,0.0
ER(0.25),16,4,20302309,25,10,exactN,0.7936332436110982,0.9455582046504486,0.15192496103935038
ER(0.25),16,4,20302309,25,10,sampledN,0.7908660667758483,0.9455582046504486,0.15469213787460034
ER(0.25),16,4,20302309,25,10,paper_binP,0.7624781023225595,0.9455582046504486,0.18308010232788907
ER(0.25),16,4,20302309,25,10,paper_empP,0.7361912662978582,0.9455582046504486,0.20936693835259035
ER(0.25),16,4,20302309,25,10,transfer_1,0.933655930173717,0.9455582046504486,0.011902274476731645
ER(0.25),16,4,20302309,25,10,transfer_2,0.8986455869237657,0.9455582046504486,0.04691261772668287
ER(0.25),16,4,20302309,25,10,transfer_3,0.9298097279751968,0.9455582046504486,0.01574847667525181
ER(0.25),16,4,20302309,25,10,universal,0.9298097279751968,0.9455582046504486,0.01574847667525181
ER(0.25),16,5,20302310,31,10,ceiling,0.9569442227704172,0.9569442227704172,0.0
ER(0.25),16,5,20302310,31,10,exactN,0.8164282913411094,0.9569442227704172,0.14051593142930785
ER(0.25),16,5,20302310,31,10,sampledN,0.813353363526007,0.9569442227704172,0.14359085924441028
ER(0.25),16,5,20302310,31,10,paper_binP,0.7860584879304514,0.9569442227704172,0.17088573483996583
ER(0.25),16,5,20302310,31,10,paper_empP,0.8113722544109772,0.9569442227704172,0.14557196835944008
ER(0.25),16,5,20302310,31,10,transfer_1,0.9543291883484428,0.9569442227704172,0.002615034421974416
ER(0.25),16,5,20302310,31,10,transfer_2,0.921213968572468,0.9569442227704172,0.035730254197949285
ER(0.25),16,5,20302310,31,10,transfer_3,0.9507455984583266,0.9569442227704172,0.006198624312090617
ER(0.25),16,5,20302310,31,10,universal,0.9507455984583266,0.9569442227704172,0.006198624312090617
ER(0.25),16,6,20302311,26,10,ceiling,0.9655088839812931,0.9655088839812931,0.0
ER(0.25),16,6,20302311,26,10,exactN,0.8731331326260455,0.9655088839812931,0.09237575135524756
ER(0.25),16,6,20302311,26,10,sampledN,0.8731331326260455,0.9655088839812931,0.09237575135524756
ER(0.25),16,6,20302311,26,10,paper_binP,0.8102266561450038,0.9655088839812931,0.1552822278362893
ER(0.25),16,6,20302311,26,10,paper_empP,0.7765322308453616,0.9655088839812931,0.18897665313593148
ER(0.25),16,6,20302311,26,10,transfer_1,0.9617399562561899,0.9655088839812931,0.003768927725103177
ER(0.25),16,6,20302311,26,10,transfer_2,0.9377558488808715,0.9655088839812931,0.027753035100421597
ER(0.25),16,6,20302311,26,10,transfer_3,0.9618660802603365,0.9655088839812931,0.0036428037209566
ER(0.25),16,6,20302311,26,10,universal,0.9618660802603365,0.9655088839812931,0.0036428037209566
ER(0.25),16,7,20302312,31,10,ceiling,0.9640454285722306,0.9640454285722306,0.0
ER(0.25),16,7,20302312,31,10,exactN,0.8570543201866591,0.9640454285722306,0.10699110838557158
ER(0.25),16,7,20302312,31,10,sampledN,0.8500406021362826,0.9640454285722306,0.114004826435948
ER(0.25),16,7,20302312,31,10,paper_binP,0.814656943747836,0.9640454285722306,0.1493884848243946
ER(0.25),16,7,20302312,31,10,paper_empP,0.8332517719343192,0.9640454285722306,0.13079365663791143
ER(0.25),16,7,20302312,31,10,transfer_1,0.9548091014423115,0.9640454285722306,0.009236327129919175
ER(0.25),16,7,20302312,31,10,transfer_2,0.9492125403338534,0.9640454285722306,0.014832888238377251
ER(0.25),16,7,20302312,31,10,transfer_3,0.9639812325063507,0.9640454285722306,6.419606587992899e-5
ER(0.25),16,7,20302312,31,10,universal,0.9639812325063507,0.9640454285722306,6.419606587992899e-5
ER(0.25),16,8,20302313,16,10,ceiling,0.9348274490370952,0.9348274490370952,0.0
ER(0.25),16,8,20302313,16,10,exactN,0.8154229566887795,0.9348274490370952,0.11940449234831574
ER(0.25),16,8,20302313,16,10,sampledN,0.8154229566887795,0.9348274490370952,0.11940449234831574
ER(0.25),16,8,20302313,16,10,paper_binP,0.6943173748384841,0.9348274490370952,0.24051007419861115
ER(0.25),16,8,20302313,16,10,paper_empP,0.6816236190269284,0.9348274490370952,0.2532038300101669
ER(0.25),16,8,20302313,16,10,transfer_1,0.9323152528581357,0.9348274490370952,0.0025121961789595915
ER(0.25),16,8,20302313,16,10,transfer_2,0.9009999214816634,0.9348274490370952,0.033827527555431836
ER(0.25),16,8,20302313,16,10,transfer_3,0.9206136893405961,0.9348274490370952,0.014213759696499184
ER(0.25),16,8,20302313,16,10,universal,0.9206136893405961,0.9348274490370952,0.014213759696499184
ER(0.25),16,9,20302314,25,10,ceiling,0.9781039579218159,0.9781039579218159,0.0
ER(0.25),16,9,20302314,25,10,exactN,0.9061573916600927,0.9781039579218159,0.07194656626172324
ER(0.25),16,9,20302314,25,10,sampledN,0.853092433004457,0.9781039579218159,0.1250115249173589
ER(0.25),16,9,20302314,25,10,paper_binP,0.8304695212548976,0.9781039579218159,0.14763443666691833
ER(0.25),16,9,20302314,25,10,paper_empP,0.8195555986897578,0.9781039579218159,0.15854835923205812
ER(0.25),16,9,20302314,25,10,transfer_1,0.9590704046024596,0.9781039579218159,0.0190335533193563
ER(0.25),16,9,20302314,25,10,transfer_2,0.9696873318961853,0.9781039579218159,0.008416626025630647
ER(0.25),16,9,20302314,25,10,transfer_3,0.9781039579218159,0.9781039579218159,0.0
ER(0.25),16,9,20302314,25,10,universal,0.9781039579218159,0.9781039579218159,0.0
ER(0.25),16,10,20302315,25,10,ceiling,0.9398164223832388,0.9398164223832388,0.0
ER(0.25),16,10,20302315,25,10,exactN,0.8594009287679947,0.9398164223832388,0.08041549361524414
ER(0.25),16,10,20302315,25,10,sampledN,0.8759448338713499,0.9398164223832388,0.0638715885118889
ER(0.25),16,10,20302315,25,10,paper_binP,0.7721744027680593,0.9398164223832388,0.16764201961517955
ER(0.25),16,10,20302315,25,10,paper_empP,0.7553624042721875,0.9398164223832388,0.18445401811105133
ER(0.25),16,10,20302315,25,10,transfer_1,0.9384653988026938,0.9398164223832388,0.0013510235805450632
ER(0.25),16,10,20302315,25,10,transfer_2,0.9133502436553497,0.9398164223832388,0.026466178727889145
ER(0.25),16,10,20302315,25,10,transfer_3,0.9378227469983177,0.9398164223832388,0.001993675384921123
ER(0.25),16,10,20302315,25,10,universal,0.9378227469983177,0.9398164223832388,0.001993675384921123
ER(0.25),16,1,20302306,29,20,ceiling,0.9634680618186803,0.9634680618186803,0.0
ER(0.25),16,1,20302306,29,20,exactN,0.8514000288538613,0.9634680618186803,0.11206803296481893
ER(0.25),16,1,20302306,29,20,sampledN,0.8669580117419226,0.9634680618186803,0.09651005007675773
ER(0.25),16,1,20302306,29,20,paper_binP,0.6615250728486254,0.9634680618186803,0.3019429889700549
ER(0.25),16,1,20302306,29,20,paper_empP,0.7061051251873284,0.9634680618186803,0.2573629366313519
ER(0.25),16,1,20302306,29,20,transfer_1,0.9626923459437924,0.9634680618186803,0.0007757158748878945
ER(0.25),16,1,20302306,29,20,transfer_2,0.9622893759728831,0.9634680618186803,0.0011786858457971672
ER(0.25),16,1,20302306,29,20,transfer_3,0.963001790157039,0.9634680618186803,0.0004662716616412599
ER(0.25),16,1,20302306,29,20,universal,0.9630562035613451,0.9634680618186803,0.00041185825733514037
ER(0.25),16,2,20302307,32,20,ceiling,0.9796236664030888,0.9796236664030888,0.0
ER(0.25),16,2,20302307,32,20,exactN,0.8627165159037135,0.9796236664030888,0.11690715049937539
ER(0.25),16,2,20302307,32,20,sampledN,0.8444735157865919,0.9796236664030888,0.13515015061649693
ER(0.25),16,2,20302307,32,20,paper_binP,0.689129641644868,0.9796236664030888,0.29049402475822084
ER(0.25),16,2,20302307,32,20,paper_empP,0.689129641644868,0.9796236664030888,0.29049402475822084
ER(0.25),16,2,20302307,32,20,transfer_1,0.9696531524260961,0.9796236664030888,0.009970513976992779
ER(0.25),16,2,20302307,32,20,transfer_2,0.965658644392346,0.9796236664030888,0.01396502201074279
ER(0.25),16,2,20302307,32,20,transfer_3,0.9738048306007938,0.9796236664030888,0.00581883580229503
ER(0.25),16,2,20302307,32,20,universal,0.9712391193949833,0.9796236664030888,0.008384547008105536
ER(0.25),16,3,20302308,32,20,ceiling,0.9860352807536874,0.9860352807536874,0.0
ER(0.25),16,3,20302308,32,20,exactN,0.8995320982440275,0.9860352807536874,0.08650318250965994
ER(0.25),16,3,20302308,32,20,sampledN,0.7513654155981057,0.9860352807536874,0.23466986515558175
ER(0.25),16,3,20302308,32,20,paper_binP,0.7307211849825155,0.9860352807536874,0.2553140957711719
ER(0.25),16,3,20302308,32,20,paper_empP,0.7307211849825155,0.9860352807536874,0.2553140957711719
ER(0.25),16,3,20302308,32,20,transfer_1,0.9799142246227202,0.9860352807536874,0.006121056130967251
ER(0.25),16,3,20302308,32,20,transfer_2,0.9803789890837831,0.9860352807536874,0.005656291669904334
ER(0.25),16,3,20302308,32,20,transfer_3,0.9828758081941283,0.9860352807536874,0.0031594725595590623
ER(0.25),16,3,20302308,32,20,universal,0.9827491544547049,0.9860352807536874,0.0032861262989825057
ER(0.25),16,4,20302309,25,20,ceiling,0.9710076885140018,0.9710076885140018,0.0
ER(0.25),16,4,20302309,25,20,exactN,0.8337192804218315,0.9710076885140018,0.13728840809217024
ER(0.25),16,4,20302309,25,20,sampledN,0.7942203371921173,0.9710076885140018,0.1767873513218845
ER(0.25),16,4,20302309,25,20,paper_binP,0.682732336924117,0.9710076885140018,0.2882753515898848
ER(0.25),16,4,20302309,25,20,paper_empP,0.682732336924117,0.9710076885140018,0.2882753515898848
ER(0.25),16,4,20302309,25,20,transfer_1,0.9686042691997881,0.9710076885140018,0.0024034193142136173
ER(0.25),16,4,20302309,25,20,transfer_2,0.9631745430088624,0.9710076885140018,0.00783314550513936
ER(0.25),16,4,20302309,25,20,transfer_3,0.9664001501136664,0.9710076885140018,0.0046075384003353426
ER(0.25),16,4,20302309,25,20,universal,0.9639649473945497,0.9710076885140018,0.007042741119452023
ER(0.25),16,5,20302310,31,20,ceiling,0.9785621568556997,0.9785621568556997,0.0
ER(0.25),16,5,20302310,31,20,exactN,0.861870831466325,0.9785621568556997,0.11669132538937466
ER(0.25),16,5,20302310,31,20,sampledN,0.7536039890306147,0.9785621568556997,0.22495816782508504
ER(0.25),16,5,20302310,31,20,paper_binP,0.7105147477339601,0.9785621568556997,0.26804740912173963
ER(0.25),16,5,20302310,31,20,paper_empP,0.7105147477339601,0.9785621568556997,0.26804740912173963
ER(0.25),16,5,20302310,31,20,transfer_1,0.9745197970661874,0.9785621568556997,0.004042359789512284
ER(0.25),16,5,20302310,31,20,transfer_2,0.9755446293348308,0.9785621568556997,0.0030175275208689234
ER(0.25),16,5,20302310,31,20,transfer_3,0.9769177601905867,0.9785621568556997,0.0016443966651129571
ER(0.25),16,5,20302310,31,20,universal,0.9766673100607585,0.9785621568556997,0.0018948467949412295
ER(0.25),16,6,20302311,26,20,ceiling,0.9860778962420592,0.9860778962420592,0.0
ER(0.25),16,6,20302311,26,20,exactN,0.8472397258218345,0.9860778962420592,0.13883817042022473
ER(0.25),16,6,20302311,26,20,sampledN,0.6129509036496655,0.9860778962420592,0.3731269925923937
ER(0.25),16,6,20302311,26,20,paper_binP,0.7041019871987049,0.9860778962420592,0.28197590904335434
ER(0.25),16,6,20302311,26,20,paper_empP,0.7041019871987049,0.9860778962420592,0.28197590904335434
ER(0.25),16,6,20302311,26,20,transfer_1,0.9851343078880646,0.9860778962420592,0.0009435883539946621
ER(0.25),16,6,20302311,26,20,transfer_2,0.9827312614362562,0.9860778962420592,0.003346634805802995
ER(0.25),16,6,20302311,26,20,transfer_3,0.9860659806133386,0.9860778962420592,1.1915628720604587e-5
ER(0.25),16,6,20302311,26,20,universal,0.9839547326176079,0.9860778962420592,0.0021231636244513075
ER(0.25),16,7,20302312,31,20,ceiling,0.979330203727978,0.979330203727978,0.0
ER(0.25),16,7,20302312,31,20,exactN,0.8884166423095463,0.979330203727978,0.09091356141843165
ER(0.25),16,7,20302312,31,20,sampledN,0.904001763314039,0.979330203727978,0.07532844041393894
ER(0.25),16,7,20302312,31,20,paper_binP,0.7486781967300438,0.979330203727978,0.2306520069979342
ER(0.25),16,7,20302312,31,20,paper_empP,0.7486781967300438,0.979330203727978,0.2306520069979342
ER(0.25),16,7,20302312,31,20,transfer_1,0.9752633355150319,0.979330203727978,0.0040668682129461065
ER(0.25),16,7,20302312,31,20,transfer_2,0.979330203727978,0.979330203727978,0.0
ER(0.25),16,7,20302312,31,20,transfer_3,0.975844798222937,0.979330203727978,0.0034854055050409505
ER(0.25),16,7,20302312,31,20,universal,0.979063030773793,0.979330203727978,0.000267172954184991
ER(0.25),16,8,20302313,16,20,ceiling,0.9605452755226829,0.9605452755226829,0.0
ER(0.25),16,8,20302313,16,20,exactN,0.8197540801414415,0.9605452755226829,0.1407911953812414
ER(0.25),16,8,20302313,16,20,sampledN,0.8197540801414415,0.9605452755226829,0.1407911953812414
ER(0.25),16,8,20302313,16,20,paper_binP,0.6261394991892076,0.9605452755226829,0.33440577633347524
ER(0.25),16,8,20302313,16,20,paper_empP,0.6261394991892076,0.9605452755226829,0.33440577633347524
ER(0.25),16,8,20302313,16,20,transfer_1,0.9561604986255074,0.9605452755226829,0.004384776897175424
ER(0.25),16,8,20302313,16,20,transfer_2,0.9538996485661074,0.9605452755226829,0.0066456269565754456
ER(0.25),16,8,20302313,16,20,transfer_3,0.949523611097407,0.9605452755226829,0.011021664425275857
ER(0.25),16,8,20302313,16,20,universal,0.9548740425360305,0.9605452755226829,0.005671232986652397
ER(0.25),16,9,20302314,25,20,ceiling,0.9904600582199287,0.9904600582199287,0.0
ER(0.25),16,9,20302314,25,20,exactN,0.8679209731779476,0.9904600582199287,0.12253908504198108
ER(0.25),16,9,20302314,25,20,sampledN,0.5675189731628552,0.9904600582199287,0.4229410850570735
ER(0.25),16,9,20302314,25,20,paper_binP,0.7356985239580398,0.9904600582199287,0.25476153426188886
ER(0.25),16,9,20302314,25,20,paper_empP,0.7356985239580398,0.9904600582199287,0.25476153426188886
ER(0.25),16,9,20302314,25,20,transfer_1,0.9824485358973162,0.9904600582199287,0.008011522322612485
ER(0.25),16,9,20302314,25,20,transfer_2,0.9903525416023731,0.9904600582199287,0.00010751661755559194
ER(0.25),16,9,20302314,25,20,transfer_3,0.9846159706027715,0.9904600582199287,0.0058440876171571565
ER(0.25),16,9,20302314,25,20,universal,0.9904600582199287,0.9904600582199287,0.0
ER(0.25),16,10,20302315,25,20,ceiling,0.9661421770551675,0.9661421770551675,0.0
ER(0.25),16,10,20302315,25,20,exactN,0.8317280308964327,0.9661421770551675,0.13441414615873482
ER(0.25),16,10,20302315,25,20,sampledN,0.700018205790907,0.9661421770551675,0.26612397126426046
ER(0.25),16,10,20302315,25,20,paper_binP,0.6878556160126555,0.9661421770551675,0.2782865610425119
ER(0.25),16,10,20302315,25,20,paper_empP,0.6878556160126555,0.9661421770551675,0.2782865610425119
ER(0.25),16,10,20302315,25,20,transfer_1,0.9661421770551675,0.9661421770551675,0.0
ER(0.25),16,10,20302315,25,20,transfer_2,0.9635917124296446,0.9661421770551675,0.0025504646255228858
ER(0.25),16,10,20302315,25,20,transfer_3,0.9626544698913816,0.9661421770551675,0.0034877071637858803
ER(0.25),16,10,20302315,25,20,universal,0.9635126330321919,0.9661421770551675,0.0026295440229755496
