family,n,instance,seed,m,law,method,p,ar,ceil,regret
ER(0.5),16,1,20262315,70,s1.5,ceiling,1,0.7612627538174256,0.7612627538174256,0.0
ER(0.5),16,1,20262315,70,s1.5,binned_exact,1,0.7072552464736861,0.7612627538174256,0.05400750734373949
ER(0.5),16,1,20262315,70,s1.5,binned_sampled,1,0.7072552464736861,0.7612627538174256,0.05400750734373949
ER(0.5),16,1,20262315,70,s1.5,transfer_1,1,0.7507965797662528,0.7612627538174256,0.010466174051172783
ER(0.5),16,1,20262315,70,s1.5,transfer_2,1,0.6012221752614676,0.7612627538174256,0.160040578555958
ER(0.5),16,1,20262315,70,s1.5,transfer_3,1,0.7507965797662528,0.7612627538174256,0.010466174051172783
ER(0.5),16,1,20262315,70,s1.5,universal,1,0.7507965797662528,0.7612627538174256,0.010466174051172783
ER(0.5),16,1,20262315,70,s1.5,ceiling,3,0.8607174196155886,0.8607174196155886,0.0
ER(0.5),16,1,20262315,70,s1.5,binned_exact,3,0.7593124900956865,0.8607174196155886,0.1014049295199021
ER(0.5),16,1,20262315,70,s1.5,binned_sampled,3,0.7593124900956865,0.8607174196155886,0.1014049295199021
ER(0.5),16,1,20262315,70,s1.5,transfer_1,3,0.7628712865898306,0.8607174196155886,0.09784613302575795
ER(0.5),16,1,20262315,70,s1.5,transfer_2,3,0.6678236883415748,0.8607174196155886,0.19289373127401377
ER(0.5),16,1,20262315,70,s1.5,transfer_3,3,0.7675514772401204,0.8607174196155886,0.09316594237546816
ER(0.5),16,1,20262315,70,s1.5,universal,3,0.7675514772401204,0.8607174196155886,0.09316594237546816
ER(0.5),16,2,20262316,59,s1.5,ceiling,1,0.7930126608685039,0.7930126608685039,0.0
ER(0.5),16,2,20262316,59,s1.5,binned_exact,1,0.7185403090341367,0.7930126608685039,0.07447235183436718
ER(0.5),16,2,20262316,59,s1.5,binned_sampled,1,0.7701313179160936,0.7930126608685039,0.02288134295241029
ER(0.5),16,2,20262316,59,s1.5,transfer_1,1,0.7380151621410265,0.7930126608685039,0.05499749872747739
ER(0.5),16,2,20262316,59,s1.5,transfer_2,1,0.5070603613362568,0.7930126608685039,0.2859522995322471
ER(0.5),16,2,20262316,59,s1.5,transfer_3,1,0.7380151621410265,0.7930126608685039,0.05499749872747739
ER(0.5),16,2,20262316,59,s1.5,universal,1,0.7380151621410265,0.7930126608685039,0.05499749872747739
ER(0.5),16,2,20262316,59,s1.5,ceiling,3,0.8602915668671403,0.8602915668671403,0.0
ER(0.5),16,2,20262316,59,s1.5,binned_exact,3,0.7799327565291844,0.8602915668671403,0.08035881033795589
ER(0.5),16,2,20262316,59,s1.5,binned_sampled,3,0.7799327565291844,0.8602915668671403,0.08035881033795589
ER(0.5),16,2,20262316,59,s1.5,transfer_1,3,0.8261234408394537,0.8602915668671403,0.034168126027686596
ER(0.5),16,2,20262316,59,s1.5,transfer_2,3,0.6902193669192808,0.8602915668671403,0.1700721999478595
ER(0.5),16,2,20262316,59,s1.5,transfer_3,3,0.7918714078422248,0.8602915668671403,0.0684201590249155
ER(0.5),16,2,20262316,59,s1.5,universal,3,0.7918714078422248,0.8602915668671403,0.0684201590249155
ER(0.5),16,3,20262317,66,s1.5,ceiling,1,0.7971216399195393,0.7971216399195393,0.0
ER(0.5),16,3,20262317,66,s1.5,binned_exact,1,0.7379395860419448,0.7971216399195393,0.059182053877594565
ER(0.5),16,3,20262317,66,s1.5,binned_sampled,1,0.7338687397043365,0.7971216399195393,0.0632529002152028
ER(0.5),16,3,20262317,66,s1.5,transfer_1,1,0.7760297495142056,0.7971216399195393,0.02109189040533377
