family,n,instance,seed,m,law,method,p,ar,ceil,regret
ER(0.5),16,1,20262315,70,s0.5,ceiling,1,0.8059473171636575,0.8059473171636575,0.0
ER(0.5),16,1,20262315,70,s0.5,binned_exact,1,0.7784940946905,0.8059473171636575,0.027453222473157513
ER(0.5),16,1,20262315,70,s0.5,binned_sampled,1,0.7691570672222113,0.8059473171636575,0.036790249941446196
ER(0.5),16,1,20262315,70,s0.5,transfer_1,1,0.7720770121897763,0.8059473171636575,0.033870304973881216
ER(0.5),16,1,20262315,70,s0.5,transfer_2,1,0.7496189883974991,0.8059473171636575,0.05632832876615845
ER(0.5),16,1,20262315,70,s0.5,transfer_3,1,0.7939863332380852,0.8059473171636575,0.011960983925572322
ER(0.5),16,1,20262315,70,s0.5,universal,1,0.7720770121897763,0.8059473171636575,0.033870304973881216
ER(0.5),16,1,20262315,70,s0.5,ceiling,3,0.8939739886254472,0.8939739886254472,0.0
ER(0.5),16,1,20262315,70,s0.5,binned_exact,3,0.7745845392055214,0.8939739886254472,0.1193894494199258
ER(0.5),16,1,20262315,70,s0.5,binned_sampled,3,0.8056275195387739,0.8939739886254472,0.08834646908667332
ER(0.5),16,1,20262315,70,s0.5,transfer_1,3,0.8578919962713667,0.8939739886254472,0.036081992354080494
ER(0.5),16,1,20262315,70,s0.5,transfer_2,3,0.7613504946410842,0.8939739886254472,0.13262349398436302
ER(0.5),16,1,20262315,70,s0.5,transfer_3,3,0.8578919962713667,0.8939739886254472,0.036081992354080494
ER(0.5),16,1,20262315,70,s0.5,universal,3,0.8333496358394173,0.8939739886254472,0.060624352786029845
ER(0.5),16,2,20262316,59,s0.5,ceiling,1,0.7877837565185811,0.7877837565185811,0.0
ER(0.5),16,2,20262316,59,s0.5,binned_exact,1,0.748082221932455,0.7877837565185811,0.03970153458612613
ER(0.5),16,2,20262316,59,s0.5,binned_sampled,1,0.748082221932455,0.7877837565185811,0.03970153458612613
ER(0.5),16,2,20262316,59,s0.5,transfer_1,1,0.7628335219623258,0.7877837565185811,0.024950234556255335
ER(0.5),16,2,20262316,59,s0.5,transfer_2,1,0.7384432081558285,0.7877837565185811,0.04934054836275259
ER(0.5),16,2,20262316,59,s0.5,transfer_3,1,0.7809258194339807,0.7877837565185811,0.006857937084600474
ER(0.5),16,2,20262316,59,s0.5,universal,1,0.7628335219623258,0.7877837565185811,0.024950234556255335
ER(0.5),16,2,20262316,59,s0.5,ceiling,3,0.8850629616414456,0.8850629616414456,0.0
ER(0.5),16,2,20262316,59,s0.5,binned_exact,3,0.7764384741930903,0.8850629616414456,0.10862448744835529
ER(0.5),16,2,20262316,59,s0.5,binned_sampled,3,0.7911190564535527,0.8850629616414456,0.09394390518789286
ER(0.5),16,2,20262316,59,s0.5,transfer_1,3,0.8559938478379293,0.8850629616414456,0.02906911380351629
ER(0.5),16,2,20262316,59,s0.5,transfer_2,3,0.7738756911479849,0.8850629616414456,0.11118727049346067
ER(0.5),16,2,20262316,59,s0.5,transfer_3,3,0.8559938478379293,0.8850629616414456,0.02906911380351629
ER(0.5),16,2,20262316,59,s0.5,universal,3,0.8387962539532899,0.8850629616414456,0.04626670768815566
ER(0.5),16,3,20262317,66,s0.5,ceiling,1,0.8382684308939049,0.8382684308939049,0.0
ER(0.5),16,3,20262317,66,s0.5,binned_exact,1,0.8086631693891027,0.8382684308939049,0.02960526150480225
ER(0.5),16,3,20262317,66,s0.5,binned_sampled,1,0.8086631693891027,0.8382684308939049,0.02960526150480225
ER(0.5),16,3,20262317,66,s0.5,transfer_1,1,0.8106932524326096,0.8382684308939049,0.027575178461295313
ER(0.5),16,3,20262317,66,s0.5,transfer_2,1,0.7914838412162487,0.8382684308939049,0.046784589677656196
ER(0.5),16,3,20262317,66,s0.5,transfer_3,1,0.8300606258061147,0.8382684308939049,0.008207805087790176
ER(0.5),16,3,20262317,66,s0.5,universal,1,0.8106932524326096,0.8382684308939049,0.027575178461295313
ER(0.5),16,3,20262317,66,s0.5,ceiling,3,0.9179614265451753,0.9179614265451753,0.0
ER(0.5),16,3,20262317,66,s0.5,binned_exact,3,0.8051526772100894,0.9179614265451753,0.11280874933508589
ER(0.5),16,3,20262317,66,s0.5,binned_sampled,3,0.803550323302826,0.9179614265451753,0.11441110324234927
