family,n,instance,seed,m,law,method,p,ar,ceil,regret
ER(0.5),16,1,20262315,70,s2.0,ceiling,1,0.7483774747475739,0.7483774747475739,0.0
ER(0.5),16,1,20262315,70,s2.0,binned_exact,1,0.7209582927694886,0.7483774747475739,0.02741918197808524
ER(0.5),16,1,20262315,70,s2.0,binned_sampled,1,0.7209582927694886,0.7483774747475739,0.02741918197808524
ER(0.5),16,1,20262315,70,s2.0,transfer_1,1,0.7483774747475739,0.7483774747475739,0.0
ER(0.5),16,1,20262315,70,s2.0,transfer_2,1,0.5496734000561407,0.7483774747475739,0.19870407469143314
ER(0.5),16,1,20262315,70,s2.0,transfer_3,1,0.7483774747475739,0.7483774747475739,0.0
ER(0.5),16,1,20262315,70,s2.0,universal,1,0.7483774747475739,0.7483774747475739,0.0
ER(0.5),16,1,20262315,70,s2.0,ceiling,3,0.8137890895594782,0.8137890895594782,0.0
ER(0.5),16,1,20262315,70,s2.0,binned_exact,3,0.7752612079616564,0.8137890895594782,0.03852788159782172
ER(0.5),16,1,20262315,70,s2.0,binned_sampled,3,0.7486488792556055,0.8137890895594782,0.06514021030387263
ER(0.5),16,1,20262315,70,s2.0,transfer_1,3,0.78838670847246,0.8137890895594782,0.0254023810870182
ER(0.5),16,1,20262315,70,s2.0,transfer_2,3,0.6891007422061515,0.8137890895594782,0.12468834735332668
ER(0.5),16,1,20262315,70,s2.0,transfer_3,3,0.78838670847246,0.8137890895594782,0.0254023810870182
ER(0.5),16,1,20262315,70,s2.0,universal,3,0.7294167526030676,0.8137890895594782,0.08437233695641055
ER(0.5),16,2,20262316,59,s2.0,ceiling,1,0.7811166479121737,0.7811166479121737,0.0
ER(0.5),16,2,20262316,59,s2.0,binned_exact,1,0.7811166479121737,0.7811166479121737,0.0
ER(0.5),16,2,20262316,59,s2.0,binned_sampled,1,0.7795094377023436,0.7811166479121737,0.0016072102098301233
ER(0.5),16,2,20262316,59,s2.0,transfer_1,1,0.7581081814517252,0.7811166479121737,0.023008466460448518
ER(0.5),16,2,20262316,59,s2.0,transfer_2,1,0.5647114618109359,0.7811166479121737,0.21640518610123782
ER(0.5),16,2,20262316,59,s2.0,transfer_3,1,0.7581081814517252,0.7811166479121737,0.023008466460448518
ER(0.5),16,2,20262316,59,s2.0,universal,1,0.7581081814517252,0.7811166479121737,0.023008466460448518
ER(0.5),16,2,20262316,59,s2.0,ceiling,3,0.8193521074882992,0.8193521074882992,0.0
ER(0.5),16,2,20262316,59,s2.0,binned_exact,3,0.80041438613518,0.8193521074882992,0.01893772135311922
ER(0.5),16,2,20262316,59,s2.0,binned_sampled,3,0.80041438613518,0.8193521074882992,0.01893772135311922
ER(0.5),16,2,20262316,59,s2.0,transfer_1,3,0.7927810632965766,0.8193521074882992,0.026571044191722626
ER(0.5),16,2,20262316,59,s2.0,transfer_2,3,0.5840653468264879,0.8193521074882992,0.2352867606618113
ER(0.5),16,2,20262316,59,s2.0,transfer_3,3,0.7927810632965766,0.8193521074882992,0.026571044191722626
ER(0.5),16,2,20262316,59,s2.0,universal,3,0.5311967337833136,0.8193521074882992,0.2881553737049857
ER(0.5),16,3,20262317,66,s2.0,ceiling,1,0.7656274211221956,0.7656274211221956,0.0
ER(0.5),16,3,20262317,66,s2.0,binned_exact,1,0.7645418244976045,0.7656274211221956,0.0010855966245910675
ER(0.5),16,3,20262317,66,s2.0,binned_sampled,1,0.7645418244976045,0.7656274211221956,0.0010855966245910675
ER(0.5),16,3,20262317,66,s2.0,transfer_1,1,0.76369798839659,0.7656274211221956,0.0019294327256056398
ER(0.5),16,3,20262317,66,s2.0,transfer_2,1,0.6343380596324328,0.7656274211221956,0.13128936148976278
ER(0.5),16,3,20262317,66,s2.0,transfer_3,1,0.76369798839659,0.7656274211221956,0.0019294327256056398
ER(0.5),16,3,20262317,66,s2.0,universal,1,0.76369798839659,0.7656274211221956,0.0019294327256056398
ER(0.5),16,3,20262317,66,s2.0,ceiling,3,0.8378456005904314,0.8378456005904314,0.0
ER(0.5),16,3,20262317,66,s2.0,binned_exact,3,0.7866546858254903,0.8378456005904314,0.0511909147649412
ER(0.5),16,3,20262317,66,s2.0,binned_sampled,3,0.7866546858254903,0.8378456005904314,0.0511909147649412
ER(0.5),16,3,20262317,66,s2.0,transfer_1,3,0.8347300476365238,0.8378456005904314,0.003115552953907641
ER(0.5),16,3,20262317,66,s2.0,transfer_2,3,0.6694736408028524,0.8378456005904314,0.16837195978757902
ER(0.5),16,3,20262317,66,s2.0,transfer_3,3,0.8347300476365238,0.8378456005904314,0.003115552953907641
ER(0.5),16,3,20262317,66,s2.0,universal,3,0.6644608964963221,0.8378456005904314,0.17338470409410933
ER(0.5),16,4,20262318,54,s2.0,ceiling,1,0.7458304671586485,0.7458304671586485,0.0
ER(0.5),16,4,20262318,54,s2.0,binned_exact,1,0.7316270960195658,0.7458304671586485,0.014203371139082765
ER(0.5),16,4,20262318,54,s2.0,binned_sampled,1,0.7316270960195658,0.7458304671586485,0.014203371139082765
ER(0.5),16,4,20262318,54,s2.0,transfer_1,1,0.7458304671586485,0.7458304671586485,0.0
ER(0.5),16,4,20262318,54,s2.0,transfer_2,1,0.5162936355527815,0.7458304671586485,0.22953683160586702
ER(0.5),16,4,20262318,54,s2.0,transfer_3,1,0.7458304671586485,0.7458304671586485,0.0
ER(0.5),16,4,20262318,54,s2.0,universal,1,0.7458304671586485,0.7458304671586485,0.0
ER(0.5),16,4,20262318,54,s2.0,ceiling,3,0.815523948074215,0.815523948074215,0.0
