family,n,instance,seed,m,law,method,p,ar,ceil,regret
3-regular,16,1,20262315,24,s1.5,ceiling,1,0.8092190081909665,0.8092190081909665,0.0
3-regular,16,1,20262315,24,s1.5,binned_exact,1,0.8092190081909665,0.8092190081909665,0.0
3-regular,16,1,20262315,24,s1.5,binned_sampled,1,0.8092190081909665,0.8092190081909665,0.0
3-regular,16,1,20262315,24,s1.5,transfer_1,1,0.7960586805368353,0.8092190081909665,0.01316032765413122
3-regular,16,1,20262315,24,s1.5,transfer_2,1,0.7960586805368353,0.8092190081909665,0.01316032765413122
3-regular,16,1,20262315,24,s1.5,transfer_3,1,0.4947106938473112,0.8092190081909665,0.3145083143436553
3-regular,16,1,20262315,24,s1.5,universal,1,0.7960586805368353,0.8092190081909665,0.01316032765413122
3-regular,16,1,20262315,24,s1.5,ceiling,3,0.8792643920324195,0.8792643920324195,0.0
3-regular,16,1,20262315,24,s1.5,binned_exact,3,0.8445120740264699,0.8792643920324195,0.03475231800594958
3-regular,16,1,20262315,24,s1.5,binned_sampled,3,0.8440053522466185,0.8792643920324195,0.035259039785800916
3-regular,16,1,20262315,24,s1.5,transfer_1,3,0.7663112855041236,0.8792643920324195,0.11295310652829582
3-regular,16,1,20262315,24,s1.5,transfer_2,3,0.7085844783418561,0.8792643920324195,0.17067991369056335
3-regular,16,1,20262315,24,s1.5,transfer_3,3,0.7133379386520439,0.8792643920324195,0.1659264533803756
3-regular,16,1,20262315,24,s1.5,universal,3,0.7876044210963543,0.8792643920324195,0.09165997093606515
3-regular,16,2,20262316,24,s1.5,ceiling,1,0.7771227457737756,0.7771227457737756,0.0
3-regular,16,2,20262316,24,s1.5,binned_exact,1,0.7511933456862941,0.7771227457737756,0.025929400087481458
3-regular,16,2,20262316,24,s1.5,binned_sampled,1,0.7527408619720088,0.7771227457737756,0.024381883801766757
3-regular,16,2,20262316,24,s1.5,transfer_1,1,0.7771227457737756,0.7771227457737756,0.0
3-regular,16,2,20262316,24,s1.5,transfer_2,1,0.7771227457737756,0.7771227457737756,0.0
3-regular,16,2,20262316,24,s1.5,transfer_3,1,0.488850693560371,0.7771227457737756,0.28827205221340463
3-regular,16,2,20262316,24,s1.5,universal,1,0.7771227457737756,0.7771227457737756,0.0
3-regular,16,2,20262316,24,s1.5,ceiling,3,0.8377431364833932,0.8377431364833932,0.0
3-regular,16,2,20262316,24,s1.5,binned_exact,3,0.8156356541373564,0.8377431364833932,0.022107482346036766
3-regular,16,2,20262316,24,s1.5,binned_sampled,3,0.8223042729062314,0.8377431364833932,0.015438863577161732
3-regular,16,2,20262316,24,s1.5,transfer_1,3,0.8200704742544782,0.8377431364833932,0.017672662228914948
3-regular,16,2,20262316,24,s1.5,transfer_2,3,0.7566056527028747,0.8377431364833932,0.08113748378051844
3-regular,16,2,20262316,24,s1.5,transfer_3,3,0.7129283228327487,0.8377431364833932,0.12481481365064451
3-regular,16,2,20262316,24,s1.5,universal,3,0.8339038985776654,0.8377431364833932,0.0038392379057277104
3-regular,16,3,20262317,24,s1.5,ceiling,1,0.8503206787603533,0.8503206787603533,0.0
3-regular,16,3,20262317,24,s1.5,binned_exact,1,0.7996310640625001,0.8503206787603533,0.05068961469785327
3-regular,16,3,20262317,24,s1.5,binned_sampled,1,0.7996310640625001,0.8503206787603533,0.05068961469785327
3-regular,16,3,20262317,24,s1.5,transfer_1,1,0.7151910733304718,0.8503206787603533,0.1351296054298815
3-regular,16,3,20262317,24,s1.5,transfer_2,1,0.7151910733304718,0.8503206787603533,0.1351296054298815
3-regular,16,3,20262317,24,s1.5,transfer_3,1,0.5997134680914458,0.8503206787603533,0.25060721066890757
3-regular,16,3,20262317,24,s1.5,universal,1,0.7151910733304718,0.8503206787603533,0.1351296054298815
3-regular,16,3,20262317,24,s1.5,ceiling,3,0.8859875223194861,0.8859875223194861,0.0
3-regular,16,3,20262317,24,s1.5,binned_exact,3,0.8348411901584223,0.8859875223194861,0.05114633216106379
3-regular,16,3,20262317,24,s1.5,binned_sampled,3,0.8348411901584223,0.8859875223194861,0.05114633216106379
3-regular,16,3,20262317,24,s1.5,transfer_1,3,0.6895823797587799,0.8859875223194861,0.19640514256070618
3-regular,16,3,20262317,24,s1.5,transfer_2,3,0.534142694560666,0.8859875223194861,0.3518448277588201
3-regular,16,3,20262317,24,s1.5,transfer_3,3,0.6273686881058801,0.8859875223194861,0.258618834213606
3-regular,16,3,20262317,24,s1.5,universal,3,0.7123707216748324,0.8859875223194861,0.17361680064465368
3-regular,16,4,20262318,24,s1.5,ceiling,1,0.7874273496937467,0.7874273496937467,0.0
3-regular,16,4,20262318,24,s1.5,binned_exact,1,0.7714153981529448,0.7874273496937467,0.016011951540801928
3-regular,16,4,20262318,24,s1.5,binned_sampled,1,0.7714153981529448,0.7874273496937467,0.016011951540801928
3-regular,16,4,20262318,24,s1.5,transfer_1,1,0.773071774797013,0.7874273496937467,0.01435557489673378
3-regular,16,4,20262318,24,s1.5,transfer_2,1,0.773071774797013,0.7874273496937467,0.01435557489673378
3-regular,16,4,20262318,24,s1.5,transfer_3,1,0.6598288173703943,0.7874273496937467,0.1275985323233524
3-regular,16,4,20262318,24,s1.5,universal,1,0.773071774797013,0.7874273496937467,0.01435557489673378
3-regular,16,4,20262318,24,s1.5,ceiling,3,0.8817585857042899,0.8817585857042899,0.0
3-regular,16,4,20262318,24,s1.5,binned_exact,3,0.80214498943539,0.8817585857042899,0.07961359626889986
3-regular,16,4,20262318,24,s1.5,binned_sampled,3,0.7903396514181238,0.8817585857042899,0.0914189342861661
3-regular,16,4,20262318,24,s1.5,transfer_1,3,0.8817585857042899,0.8817585857042899,0.0
3-regular,16,4,20262318,24,s1.5,transfer_2,3,0.8696423273323522,0.8817585857042899,0.012116258371937638
3-regular,16,4,20262318,24,s1.5,transfer_3,3,0.8361351757050898,0.8817585857042899,0.045623409999200115
3-regular,16,4,20262318,24,s1.5,universal,3,0.8773200304312706,0.8817585857042899,0.0044385552730192845
3-regular,16,5,20262319,24,s1.5,ceiling,1,0.7507029153944511,0.7507029153944511,0.0
3-regular,16,5,20262319,24,s1.5,binned_exact,1,0.7461640700522035,0.7507029153944511,0.004538845342247577
3-regular,16,5,20262319,24,s1.5,binned_sampled,1,0.7461640700522035,0.7507029153944511,0.004538845342247577
3-regular,16,5,20262319,24,s1.5,transfer_1,1,0.7493097821672376,0.7507029153944511,0.0013931332272134611
3-regular,16,5,20262319,24,s1.5,transfer_2,1,0.7493097821672376,0.7507029153944511,0.0013931332272134611
3-regular,16,5,20262319,24,s1.5,transfer_3,1,0.6033239402748923,0.7507029153944511,0.14737897511955877
3-regular,16,5,20262319,24,s1.5,universal,1,0.7493097821672376,0.7507029153944511,0.0013931332272134611
3-regular,16,5,20262319,24,s1.5,ceiling,3,0.8510094694840132,0.8510094694840132,0.0
3-regular,16,5,20262319,24,s1.5,binned_exact,3,0.7846166802391416,0.8510094694840132,0.06639278924487169
3-regular,16,5,20262319,24,s1.5,binned_sampled,3,0.779527680911075,0.8510094694840132,0.07148178857293819
3-regular,16,5,20262319,24,s1.5,transfer_1,3,0.8476579435380925,0.8510094694840132,0.003351525945920697
3-regular,16,5,20262319,24,s1.5,transfer_2,3,0.8030291577266035,0.8510094694840132,0.04798031175740969
3-regular,16,5,20262319,24,s1.5,transfer_3,3,0.7468669954219438,0.8510094694840132,0.10414247406206945
3-regular,16,5,20262319,24,s1.5,universal,3,0.8510094694840132,0.8510094694840132,0.0
3-regular,16,6,20262320,24,s1.5,ceiling,1,0.7618884751191323,0.7618884751191323,0.0
3-regular,16,6,20262320,24,s1.5,binned_exact,1,0.7331852850668703,0.7618884751191323,0.028703190052261962
3-regular,16,6,20262320,24,s1.5,binned_sampled,1,0.7331852850668703,0.7618884751191323,0.028703190052261962
3-regular,16,6,20262320,24,s1.5,transfer_1,1,0.7345141811720916,0.7618884751191323,0.027374293947040718
