family,n,instance,seed,m,law,method,p,ar,ceil,regret
3-regular,16,1,20262315,24,s2.0,ceiling,1,0.8461128233262631,0.8461128233262631,0.0
3-regular,16,1,20262315,24,s2.0,binned_exact,1,0.8261467734821957,0.8461128233262631,0.01996604984406747
3-regular,16,1,20262315,24,s2.0,binned_sampled,1,0.8261467734821957,0.8461128233262631,0.01996604984406747
3-regular,16,1,20262315,24,s2.0,transfer_1,1,0.28698033330562944,0.8461128233262631,0.5591324900206337
3-regular,16,1,20262315,24,s2.0,transfer_2,1,0.3301813645501098,0.8461128233262631,0.5159314587761533
3-regular,16,1,20262315,24,s2.0,transfer_3,1,0.6275312303056708,0.8461128233262631,0.21858159302059232
3-regular,16,1,20262315,24,s2.0,universal,1,0.8261467734821957,0.8461128233262631,0.01996604984406747
3-regular,16,1,20262315,24,s2.0,ceiling,3,0.9176955825920137,0.9176955825920137,0.0
3-regular,16,1,20262315,24,s2.0,binned_exact,3,0.9176955825920137,0.9176955825920137,0.0
3-regular,16,1,20262315,24,s2.0,binned_sampled,3,0.9176955825920137,0.9176955825920137,0.0
3-regular,16,1,20262315,24,s2.0,transfer_1,3,0.7245250009851651,0.9176955825920137,0.19317058160684852
3-regular,16,1,20262315,24,s2.0,transfer_2,3,0.7385209272777161,0.9176955825920137,0.17917465531429755
3-regular,16,1,20262315,24,s2.0,transfer_3,3,0.6244357287554844,0.9176955825920137,0.2932598538365293
3-regular,16,1,20262315,24,s2.0,universal,3,0.5701782885028311,0.9176955825920137,0.3475172940891825
3-regular,16,2,20262316,24,s2.0,ceiling,1,0.8096010296655116,0.8096010296655116,0.0
3-regular,16,2,20262316,24,s2.0,binned_exact,1,0.8096010296655116,0.8096010296655116,0.0
3-regular,16,2,20262316,24,s2.0,binned_sampled,1,0.8096010296655116,0.8096010296655116,0.0
3-regular,16,2,20262316,24,s2.0,transfer_1,1,0.5960859804311119,0.8096010296655116,0.21351504923439968
3-regular,16,2,20262316,24,s2.0,transfer_2,1,0.654743882577834,0.8096010296655116,0.15485714708767762
3-regular,16,2,20262316,24,s2.0,transfer_3,1,0.40279593657247476,0.8096010296655116,0.40680509309303686
3-regular,16,2,20262316,24,s2.0,universal,1,0.8096010296655116,0.8096010296655116,0.0
3-regular,16,2,20262316,24,s2.0,ceiling,3,0.8668612890941799,0.8668612890941799,0.0
3-regular,16,2,20262316,24,s2.0,binned_exact,3,0.8610364210368342,0.8668612890941799,0.005824868057345722
3-regular,16,2,20262316,24,s2.0,binned_sampled,3,0.8590794666465602,0.8668612890941799,0.007781822447619713
3-regular,16,2,20262316,24,s2.0,transfer_1,3,0.6858741700008594,0.8668612890941799,0.18098711909332055
3-regular,16,2,20262316,24,s2.0,transfer_2,3,0.6718408627719431,0.8668612890941799,0.19502042632223682
3-regular,16,2,20262316,24,s2.0,transfer_3,3,0.5793950524878406,0.8668612890941799,0.2874662366063393
3-regular,16,2,20262316,24,s2.0,universal,3,0.8085723911974149,0.8668612890941799,0.05828889789676506
3-regular,16,3,20262317,24,s2.0,ceiling,1,0.8759113827788378,0.8759113827788378,0.0
3-regular,16,3,20262317,24,s2.0,binned_exact,1,0.873504130533919,0.8759113827788378,0.0024072522449188893
3-regular,16,3,20262317,24,s2.0,binned_sampled,1,0.8759113827788378,0.8759113827788378,0.0
3-regular,16,3,20262317,24,s2.0,transfer_1,1,0.8246673160458186,0.8759113827788378,0.05124406673301929
3-regular,16,3,20262317,24,s2.0,transfer_2,1,0.4915474581406833,0.8759113827788378,0.38436392463815455
3-regular,16,3,20262317,24,s2.0,transfer_3,1,0.8759113827788378,0.8759113827788378,0.0
3-regular,16,3,20262317,24,s2.0,universal,1,0.7480914865925549,0.8759113827788378,0.12781989618628298
3-regular,16,3,20262317,24,s2.0,ceiling,3,0.9136305060111601,0.9136305060111601,0.0
3-regular,16,3,20262317,24,s2.0,binned_exact,3,0.9122358837652631,0.9136305060111601,0.001394622245897037
3-regular,16,3,20262317,24,s2.0,binned_sampled,3,0.9136305060111601,0.9136305060111601,0.0
3-regular,16,3,20262317,24,s2.0,transfer_1,3,0.7744322029899487,0.9136305060111601,0.1391983030212114
3-regular,16,3,20262317,24,s2.0,transfer_2,3,0.8173451544284368,0.9136305060111601,0.09628535158272333
3-regular,16,3,20262317,24,s2.0,transfer_3,3,0.35552180354734486,0.9136305060111601,0.5581087024638153
3-regular,16,3,20262317,24,s2.0,universal,3,0.3368063936233973,0.9136305060111601,0.5768241123877629
3-regular,16,4,20262318,24,s2.0,ceiling,1,0.814831059915541,0.814831059915541,0.0
3-regular,16,4,20262318,24,s2.0,binned_exact,1,0.7722413472670474,0.814831059915541,0.04258971264849354
3-regular,16,4,20262318,24,s2.0,binned_sampled,1,0.7722413472670474,0.814831059915541,0.04258971264849354
3-regular,16,4,20262318,24,s2.0,transfer_1,1,0.814831059915541,0.814831059915541,0.0
3-regular,16,4,20262318,24,s2.0,transfer_2,1,0.7882387746334178,0.814831059915541,0.026592285282123096
3-regular,16,4,20262318,24,s2.0,transfer_3,1,0.5150003021158804,0.814831059915541,0.2998307577996605
3-regular,16,4,20262318,24,s2.0,universal,1,0.7722413472670474,0.814831059915541,0.04258971264849354
3-regular,16,4,20262318,24,s2.0,ceiling,3,0.8877961229646342,0.8877961229646342,0.0
3-regular,16,4,20262318,24,s2.0,binned_exact,3,0.8153380732779067,0.8877961229646342,0.07245804968672742
3-regular,16,4,20262318,24,s2.0,binned_sampled,3,0.8155366618429427,0.8877961229646342,0.07225946112169146
3-regular,16,4,20262318,24,s2.0,transfer_1,3,0.8371010677478924,0.8877961229646342,0.05069505521674178
3-regular,16,4,20262318,24,s2.0,transfer_2,3,0.835518656486174,0.8877961229646342,0.05227746647846021
3-regular,16,4,20262318,24,s2.0,transfer_3,3,0.7670726117095485,0.8877961229646342,0.12072351125508562
3-regular,16,4,20262318,24,s2.0,universal,3,0.8877961229646342,0.8877961229646342,0.0
3-regular,16,5,20262319,24,s2.0,ceiling,1,0.7676566827649431,0.7676566827649431,0.0
3-regular,16,5,20262319,24,s2.0,binned_exact,1,0.7471804791068327,0.7676566827649431,0.020476203658110426
3-regular,16,5,20262319,24,s2.0,binned_sampled,1,0.7471804791068327,0.7676566827649431,0.020476203658110426
3-regular,16,5,20262319,24,s2.0,transfer_1,1,0.5976132669073565,0.7676566827649431,0.17004341585758664
3-regular,16,5,20262319,24,s2.0,transfer_2,1,0.5920807080771934,0.7676566827649431,0.17557597468774977
3-regular,16,5,20262319,24,s2.0,transfer_3,1,0.582802531084902,0.7676566827649431,0.18485415168004116
3-regular,16,5,20262319,24,s2.0,universal,1,0.7472241905781424,0.7676566827649431,0.020432492186800766
3-regular,16,5,20262319,24,s2.0,ceiling,3,0.8522716489377565,0.8522716489377565,0.0
3-regular,16,5,20262319,24,s2.0,binned_exact,3,0.8094752633787737,0.8522716489377565,0.0427963855589828
3-regular,16,5,20262319,24,s2.0,binned_sampled,3,0.8091829305389746,0.8522716489377565,0.04308871839878192
3-regular,16,5,20262319,24,s2.0,transfer_1,3,0.6185352452948808,0.8522716489377565,0.23373640364287573
3-regular,16,5,20262319,24,s2.0,transfer_2,3,0.5948107868658935,0.8522716489377565,0.25746086207186303
3-regular,16,5,20262319,24,s2.0,transfer_3,3,0.6787329559537549,0.8522716489377565,0.1735386929840016
3-regular,16,5,20262319,24,s2.0,universal,3,0.828678797995283,0.8522716489377565,0.023592850942473542
3-regular,16,6,20262320,24,s2.0,ceiling,1,0.7856275570590326,0.7856275570590326,0.0
3-regular,16,6,20262320,24,s2.0,binned_exact,1,0.7838487919004217,0.7856275570590326,0.0017787651586109732
3-regular,16,6,20262320,24,s2.0,binned_sampled,1,0.7838487919004217,0.7856275570590326,0.0017787651586109732
3-regular,16,6,20262320,24,s2.0,transfer_1,1,0.4770313396028465,0.7856275570590326,0.30859621745618615
3-regular,16,6,20262320,24,s2.0,transfer_2,1,0.4437729296458669,0.7856275570590326,0.34185462741316575
3-regular,16,6,20262320,24,s2.0,transfer_3,1,0.6365316499948994,0.7856275570590326,0.14909590706413323
3-regular,16,6,20262320,24,s2.0,universal,1,0.7346281423306044,0.7856275570590326,0.05099941472842828
3-regular,16,6,20262320,24,s2.0,ceiling,3,0.8503041363817817,0.8503041363817817,0.0
3-regular,16,6,20262320,24,s2.0,binned_exact,3,0.8076831570611891,0.8503041363817817,0.04262097932059261
3-regular,16,6,20262320,24,s2.0,binned_sampled,3,0.802759371441321,0.8503041363817817,0.04754476494046067
3-regular,16,6,20262320,24,s2.0,transfer_1,3,0.5588321259140978,0.8503041363817817,0.2914720104676839
3-regular,16,6,20262320,24,s2.0,transfer_2,3,0.5765905001966891,0.8503041363817817,0.2737136361850926
3-regular,16,6,20262320,24,s2.0,transfer_3,3,0.7818421715626802,0.8503041363817817,0.0684619648191015
3-regular,16,6,20262320,24,s2.0,universal,3,0.8030012156587805,0.8503041363817817,0.04730292072300124
3-regular,16,7,20262321,24,s2.0,ceiling,1,0.7591126053244377,0.7591126053244377,0.0
3-regular,16,7,20262321,24,s2.0,binned_exact,1,0.7233071005365612,0.7591126053244377,0.035805504787876474
3-regular,16,7,20262321,24,s2.0,binned_sampled,1,0.7233071005365612,0.7591126053244377,0.035805504787876474
3-regular,16,7,20262321,24,s2.0,transfer_1,1,0.5592050880632856,0.7591126053244377,0.19990751726115208
3-regular,16,7,20262321,24,s2.0,transfer_2,1,0.5622349908197504,0.7591126053244377,0.19687761450468733
3-regular,16,7,20262321,24,s2.0,transfer_3,1,0.6176562590652822,0.7591126053244377,0.14145634625915549
3-regular,16,7,20262321,24,s2.0,universal,1,0.724747806346607,0.7591126053244377,0.034364798977830735
3-regular,16,7,20262321,24,s2.0,ceiling,3,0.8690578485741687,0.8690578485741687,0.0
3-regular,16,7,20262321,24,s2.0,binned_exact,3,0.8044180644017662,0.8690578485741687,0.06463978417240246
3-regular,16,7,20262321,24,s2.0,binned_sampled,3,0.8049696208579794,0.8690578485741687,0.06408822771618927
3-regular,16,7,20262321,24,s2.0,transfer_1,3,0.45139689206768896,0.8690578485741687,0.4176609565064797
3-regular,16,7,20262321,24,s2.0,transfer_2,3,0.43872347934762,0.8690578485741687,0.43033436922654866
3-regular,16,7,20262321,24,s2.0,transfer_3,3,0.7818838950569299,0.8690578485741687,0.08717395351723878
3-regular,16,7,20262321,24,s2.0,universal,3,0.8215119247837082,0.8690578485741687,0.04754592379046052
3-regular,16,8,20262322,24,s2.0,ceiling,1,0.8032352377280367,0.8032352377280367,0.0
3-regular,16,8,20262322,24,s2.0,binned_exact,1,0.7535984805412912,0.8032352377280367,0.04963675718674554
3-regular,16,8,20262322,24,s2.0,binned_sampled,1,0.7668863565892544,0.8032352377280367,0.03634888113878232
3-regular,16,8,20262322,24,s2.0,transfer_1,1,0.6745518253188876,0.8032352377280367,0.12868341240914916
3-regular,16,8,20262322,24,s2.0,transfer_2,1,0.6035397615231185,0.8032352377280367,0.19969547620491823
3-regular,16,8,20262322,24,s2.0,transfer_3,1,0.6065967414273916,0.8032352377280367,0.19663849630064512
3-regular,16,8,20262322,24,s2.0,universal,1,0.7668863565892544,0.8032352377280367,0.03634888113878232
3-regular,16,8,20262322,24,s2.0,ceiling,3,0.8627826376351782,0.8627826376351782,0.0
3-regular,16,8,20262322,24,s2.0,binned_exact,3,0.8003564249036578,0.8627826376351782,0.06242621273152038
3-regular,16,8,20262322,24,s2.0,binned_sampled,3,0.8003564249036578,0.8627826376351782,0.06242621273152038
3-regular,16,8,20262322,24,s2.0,transfer_1,3,0.41968798094472165,0.8627826376351782,0.4430946566904565
3-regular,16,8,20262322,24,s2.0,transfer_2,3,0.4015500710784708,0.8627826376351782,0.46123256655670736
3-regular,16,8,20262322,24,s2.0,transfer_3,3,0.5600919154254274,0.8627826376351782,0.3026907222097508
3-regular,16,8,20262322,24,s2.0,universal,3,0.580982483248168,0.8627826376351782,0.2818001543870101
3-regular,16,9,20262323,24,s2.0,ceiling,1,0.8733730674749637,0.8733730674749637,0.0
3-regular,16,9,20262323,24,s2.0,binned_exact,1,0.8713577753153882,0.8733730674749637,0.0020152921595755213
3-regular,16,9,20262323,24,s2.0,binned_sampled,1,0.8713577753153882,0.8733730674749637,0.0020152921595755213
3-regular,16,9,20262323,24,s2.0,transfer_1,1,0.5384859757434551,0.8733730674749637,0.33488709173150855
3-regular,16,9,20262323,24,s2.0,transfer_2,1,0.29839474675470107,0.8733730674749637,0.5749783207202626
3-regular,16,9,20262323,24,s2.0,transfer_3,1,0.7501202966866126,0.8733730674749637,0.12325277078835106
3-regular,16,9,20262323,24,s2.0,universal,1,0.7833986908325824,0.8733730674749637,0.08997437664238128
3-regular,16,9,20262323,24,s2.0,ceiling,3,0.8943747096771132,0.8943747096771132,0.0
3-regular,16,9,20262323,24,s2.0,binned_exact,3,0.8942457100655002,0.8943747096771132,0.00012899961161294549
3-regular,16,9,20262323,24,s2.0,binned_sampled,3,0.8942457100655002,0.8943747096771132,0.00012899961161294549
3-regular,16,9,20262323,24,s2.0,transfer_1,3,0.580495922725121,0.8943747096771132,0.31387878695199223
3-regular,16,9,20262323,24,s2.0,transfer_2,3,0.6672076162959885,0.8943747096771132,0.22716709338112473
3-regular,16,9,20262323,24,s2.0,transfer_3,3,0.553199772451126,0.8943747096771132,0.34117493722598724
3-regular,16,9,20262323,24,s2.0,universal,3,0.4261042501301201,0.8943747096771132,0.4682704595469931
3-regular,16,10,20262324,24,s2.0,ceiling,1,0.7887914834840456,0.7887914834840456,0.0
3-regular,16,10,20262324,24,s2.0,binned_exact,1,0.7869718073235046,0.7887914834840456,0.0018196761605410172
3-regular,16,10,20262324,24,s2.0,binned_sampled,1,0.7869718073235046,0.7887914834840456,0.0018196761605410172
3-regular,16,10,20262324,24,s2.0,transfer_1,1,0.5542075070219409,0.7887914834840456,0.23458397646210472
3-regular,16,10,20262324,24,s2.0,transfer_2,1,0.5107089356337136,0.7887914834840456,0.27808254785033204
3-regular,16,10,20262324,24,s2.0,transfer_3,1,0.6597736768294931,0.7887914834840456,0.12901780665455254
3-regular,16,10,20262324,24,s2.0,universal,1,0.7362595379034201,0.7887914834840456,0.05253194558062546
3-regular,16,10,20262324,24,s2.0,ceiling,3,0.8798068523928769,0.8798068523928769,0.0
3-regular,16,10,20262324,24,s2.0,binned_exact,3,0.8155137541590756,0.8798068523928769,0.06429309823380136
3-regular,16,10,20262324,24,s2.0,binned_sampled,3,0.8155137541590756,0.8798068523928769,0.06429309823380136
3-regular,16,10,20262324,24,s2.0,transfer_1,3,0.5995282459297828,0.8798068523928769,0.2802786064630941
3-regular,16,10,20262324,24,s2.0,transfer_2,3,0.6211360591591549,0.8798068523928769,0.258670793233722
3-regular,16,10,20262324,24,s2.0,transfer_3,3,0.7483742364103626,0.8798068523928769,0.13143261598251432
3-regular,16,10,20262324,24,s2.0,universal,3,0.8240737761331905,0.8798068523928769,0.055733076259686376
