family,n,instance,seed,m,kind,K,p,value,ceil,regret
ER(0.5),14,9,20262115,40,leak_g0.5_b0.3,128,1,0.07050508562970648,,
ER(0.5),14,9,20262115,40,leak_g1.0_b0.4,128,1,0.30414944363978297,,
ER(0.5),14,9,20262115,40,binned_proxy,128,1,0.7671418889767091,0.807805254303918,0.040663365327208933
ER(0.5),14,9,20262115,40,binned_proxy,128,3,0.8300059969017087,0.9046253996944436,0.07461940279273482
ER(0.5),14,10,20262116,50,ceiling,0,1,0.8237392946132986,0.8237392946132986,0.0
ER(0.5),14,10,20262116,50,ceiling,0,3,0.9088201221773226,0.9088201221773226,0.0
ER(0.5),14,10,20262116,50,leak_g0.2_b0.2,4,1,0.08691807875353615,,
ER(0.5),14,10,20262116,50,leak_g0.5_b0.3,4,1,0.22619410276848603,,
ER(0.5),14,10,20262116,50,leak_g1.0_b0.4,4,1,0.5932643160694832,,
ER(0.5),14,10,20262116,50,binned_proxy,4,1,0.7458453816625036,0.8237392946132986,0.07789391295079506
ER(0.5),14,10,20262116,50,binned_proxy,4,3,0.7884342002099078,0.9088201221773226,0.12038592196741471
ER(0.5),14,10,20262116,50,leak_g0.2_b0.2,8,1,0.05755588166042767,,
ER(0.5),14,10,20262116,50,leak_g0.5_b0.3,8,1,0.1752813076415769,,
ER(0.5),14,10,20262116,50,leak_g1.0_b0.4,8,1,0.5467035987751888,,
ER(0.5),14,10,20262116,50,binned_proxy,8,1,0.7844282217947279,0.8237392946132986,0.039311072818570714
ER(0.5),14,10,20262116,50,binned_proxy,8,3,0.8033664534870393,0.9088201221773226,0.10545366869028328
ER(0.5),14,10,20262116,50,leak_g0.2_b0.2,16,1,0.038744395382490825,,
ER(0.5),14,10,20262116,50,leak_g0.5_b0.3,16,1,0.1497341111719334,,
ER(0.5),14,10,20262116,50,leak_g1.0_b0.4,16,1,0.5169849809987657,,
ER(0.5),14,10,20262116,50,binned_proxy,16,1,0.7876334887271053,0.8237392946132986,0.03610580588619339
ER(0.5),14,10,20262116,50,binned_proxy,16,3,0.808646294491304,0.9088201221773226,0.10017382768601857
ER(0.5),14,10,20262116,50,leak_g0.2_b0.2,32,1,0.027202312699343457,,
ER(0.5),14,10,20262116,50,leak_g0.5_b0.3,32,1,0.1383914331291305,,
ER(0.5),14,10,20262116,50,leak_g1.0_b0.4,32,1,0.5017970821367004,,
ER(0.5),14,10,20262116,50,binned_proxy,32,1,0.7876334887271053,0.8237392946132986,0.03610580588619339
ER(0.5),14,10,20262116,50,binned_proxy,32,3,0.808646294491304,0.9088201221773226,0.10017382768601857
ER(0.5),14,10,20262116,50,leak_g0.2_b0.2,64,1,0.02054808020800968,,
ER(0.5),14,10,20262116,50,leak_g0.5_b0.3,64,1,0.13268000888186726,,
ER(0.5),14,10,20262116,50,leak_g1.0_b0.4,64,1,0.49285337685235403,,
ER(0.5),14,10,20262116,50,binned_proxy,64,1,0.7876334887271053,0.8237392946132986,0.03610580588619339
ER(0.5),14,10,20262116,50,binned_proxy,64,3,0.8361020390875923,0.9088201221773226,0.07271808308973027
ER(0.5),14,10,20262116,50,leak_g0.2_b0.2,128,1,0.01733074274822259,,
ER(0.5),14,10,20262116,50,leak_g0.5_b0.3,128,1,0.13014696643051504,,
ER(0.5),14,10,20262116,50,leak_g1.0_b0.4,128,1,0.4871966475586062,,
ER(0.5),14,10,20262116,50,binned_proxy,128,1,0.7876334887271053,0.8237392946132986,0.03610580588619339
ER(0.5),14,10,20262116,50,binned_proxy,128,3,0.845831663901811,0.9088201221773226,0.06298845827551158
