family,n,instance,seed,m,ceil_p1,ar_raw_p1,ar_phys_p1,ar_tight_p1,frac_phys_p1,frac_tight_p1,ceil_p3,ar_raw_p3,ar_phys_p3,ar_tight_p3,frac_phys_p3,frac_tight_p3
ER(0.25),12,16,20281827,16,0.8028092525595103,0.7869975075367275,0.3695795395070394,0.5455668889042292,0.01875,0.009375,0.9017351628551682,0.8493754532343021,0.8493754532343021,0.8493754532343021,0.0,0.0
ER(0.25),12,17,20281828,9,0.8437765147266431,0.8247095364634256,0.8247095364634256,0.8247095364634256,0.0,0.0,0.9199758393251243,0.8830414682728938,0.8830414682728938,0.8830414682728938,0.0,0.0
ER(0.25),12,18,20281829,15,0.7964163535051649,0.7919692127132816,0.5463427228043221,0.5514183592984315,0.00375,0.00125,0.9035334672561522,0.8594481233994481,0.8594481233994481,0.8594481233994481,0.0,0.0
ER(0.25),12,19,20281830,21,0.7941637505913122,0.7821024732660258,0.4914251891985895,0.4490089739441496,0.196875,0.17125,0.8999051820061693,0.858972488309684,0.858972488309684,0.858972488309684,0.0,0.0
ER(0.25),12,20,20281831,20,0.7620293513208537,0.749630570858023,0.42786878187081506,0.48510362633858906,0.16,0.1375,0.8748538370358913,0.8229445639260003,0.8229445639260003,0.8229445639260003,0.0,0.0
ER(0.25),12,21,20281832,17,0.7488098678180312,0.738361428516544,0.5578322304484166,0.46977933645453773,0.05875,0.03,0.8764117155316508,0.8291581173255016,0.8291581173255016,0.8291581173255016,0.0,0.0
ER(0.25),12,22,20281833,18,0.7817064626409234,0.7700279422058022,0.5954421374135817,0.4061331599963739,0.09125,0.069375,0.9018729090344532,0.8531610916329806,0.8531610916329806,0.8531610916329806,0.0,0.0
ER(0.25),12,23,20281834,18,0.7480313362351463,0.7404790876714129,0.55646442522288,0.37509570684864985,0.09125,0.069375,0.8827616863394723,0.8291467494042862,0.8291467494042862,0.8291467494042862,0.0,0.0
ER(0.25),12,24,20281835,18,0.8271249492690294,0.8111575337846583,0.6375993397293672,0.43285972951406454,0.09125,0.069375,0.9276540393163542,0.8893594356454759,0.8893594356454759,0.8893594356454759,0.0,0.0
ER(0.25),12,25,20281836,12,0.7637789791488191,0.7560010727000782,0.7560010727000782,0.7560010727000782,0.0,0.0,0.8640838983200954,0.8252139367098213,0.8252139367098213,0.8252139367098213,0.0,0.0
ER(0.25),12,26,20281837,19,0.7834922808767725,0.7738976375408186,0.573198125773952,0.45855044022084257,0.125625,0.1,0.870821038954976,0.8376790888150781,0.8376790888150781,0.8376790888150781,0.0,0.0
ER(0.25),12,27,20281838,21,0.7745373615475093,0.7585724648664438,0.5054970142119389,0.4550514847941977,0.196875,0.17125,0.8979263010979704,0.8377596346824676,0.8377596346824676,0.8377596346824676,0.0,0.0
ER(0.25),12,28,20281839,16,0.8184952224302152,0.8057102139070362,0.36189090857137474,0.562021452156345,0.01875,0.009375,0.9095120429392718,0.8730288721271577,0.8730288721271577,0.8730288721271577,0.0,0.0
ER(0.25),12,29,20281840,20,0.8069427630130568,0.7939236930626755,0.46072773066388906,0.5215475510453331,0.16,0.1375,0.9022017975919872,0.8617315512357046,0.8617315512357046,0.8617315512357046,0.0,0.0
ER(0.25),12,30,20281841,14,0.7508699068621816,0.7442748406812034,0.7442748406812034,0.7442748406812034,0.0,0.0,0.848821763321378,0.8165370464412189,0.8165370464412189,0.8165370464412189,0.0,0.0
ER(0.25),14,1,20282012,22,0.7957785854954411,0.7804944665150625,0.6009878608690238,0.5969828544013882,0.010625,0.0075,0.8890052149788955,0.8462573136618566,0.8462573136618566,0.8462573136618566,0.0,0.0
ER(0.25),14,2,20282013,24,0.7638638083489783,0.7524889900500297,0.6004530190223354,0.5980999798383613,0.029375,0.024375,0.87504640352872,0.8305022748314996,0.8305022748314996,0.8305022748314996,0.0,0.0
ER(0.25),14,3,20282014,23,0.7525421791405413,0.7455125078019654,0.5566576721446062,0.5528185120408537,0.018125,0.014375,0.87544248068385,0.8254011286835757,0.8254011286835757,0.8254011286835757,0.0,0.0
ER(0.25),14,4,20282015,23,0.7633226081124465,0.7572079800958582,0.5606771302284947,0.5579059261243869,0.018125,0.014375,0.8716409334939794,0.82728838895144,0.82728838895144,0.82728838895144,0.0,0.0
ER(0.25),14,5,20282016,26,0.8101563370657182,0.7943350534686437,0.4159373122461497,0.6452468298658671,0.083125,0.06125,0.9143320373505255,0.8740081566284935,0.8740081566284935,0.8740081566284935,0.0,0.0
ER(0.25),14,6,20282017,24,0.7982546435558324,0.7849150748904703,0.6337657137393929,0.6078845738337274,0.029375,0.024375,0.89398655628628,0.8652311439036979,0.8652311439036979,0.8652311439036979,0.0,0.0
ER(0.25),14,7,20282018,18,0.7773433937794283,0.7630326859935802,0.7630326859935802,0.7630326859935802,0.0,0.0,0.8826676273548789,0.8447448100453329,0.8447448100453329,0.8447448100453329,0.0,0.0
ER(0.25),14,8,20282019,24,0.7320142400143693,0.7218931429357272,0.5734090136386805,0.5513391765847419,0.029375,0.024375,0.8421639814824831,0.8049247219490842,0.8049247219490842,0.8049247219490842,0.0,0.0
ER(0.25),14,9,20282020,18,0.8109788995180817,0.8028672740384217,0.8028672740384217,0.8028672740384217,0.0,0.0,0.9059638540329176,0.8671574687404842,0.8671574687404842,0.8671574687404842,0.0,0.0
ER(0.25),14,10,20282021,22,0.7587223744972146,0.7511272252131228,0.5752005499534191,0.5550474246885969,0.010625,0.0075,0.8711163397266019,0.8321817105738099,0.8321817105738099,0.8321817105738099,0.0,0.0
ER(0.25),14,11,20282022,24,0.8114138846767143,0.784024249848967,0.6642497624288796,0.6444865685918274,0.029375,0.024375,0.8948110957158958,0.8654837447336052,0.8654837447336052,0.8654837447336052,0.0,0.0
ER(0.25),14,12,20282023,21,0.7910383490973726,0.7721672900129702,0.598100237862258,0.6029465052169372,0.004375,0.0025,0.8864787116138544,0.8531102368942344,0.8531102368942344,0.8531102368942344,0.0,0.0
ER(0.25),14,13,20282024,18,0.8148035476800288,0.804264179552738,0.804264179552738,0.804264179552738,0.0,0.0,0.9092009785444956,0.8738698942192935,0.8738698942192935,0.8738698942192935,0.0,0.0
ER(0.25),14,14,20282025,20,0.775506052818805,0.7652364848069287,0.5709426495649972,0.7652364848069287,0.000625,0.0,0.8738813223527024,0.844067856104094,0.844067856104094,0.844067856104094,0.0,0.0
ER(0.25),14,15,20282026,27,0.7911158467839705,0.7817115774065267,0.42552518864803923,0.423545514616696,0.108125,0.09125,0.8869691101620887,0.8429727238707017,0.8429727238707017,0.8429727238707017,0.0,0.0
ER(0.25),14,16,20282027,18,0.7662810322363525,0.7578418077521136,0.7578418077521136,0.7578418077521136,0.0,0.0,0.8775029262282559,0.8328123979466815,0.8328123979466815,0.8328123979466815,0.0,0.0
ER(0.25),14,17,20282028,25,0.8054879545020768,0.7955163521554954,0.41655462639598123,0.5854655009992586,0.05125,0.036875,0.9164506420791984,0.8721591343474128,0.8721591343474128,0.8721591343474128,0.0,0.0
ER(0.25),14,18,20282029,18,0.7714573460213825,0.7655804285159507,0.7655804285159507,0.7655804285159507,0.0,0.0,0.8812073944935332,0.8342017824289369,0.8342017824289369,0.8342017824289369,0.0,0.0
ER(0.25),14,19,20282030,24,0.7801398830574959,0.7713727982329385,0.6024237375851629,0.5814205972138736,0.029375,0.024375,0.8830530017939646,0.8520114344720653,0.8520114344720653,0.8520114344720653,0.0,0.0
ER(0.25),14,20,20282031,26,0.8172061613224939,0.7987215999269108,0.3948168941694415,0.6427327182245856,0.083125,0.06125,0.8959769271934203,0.8575340815012076,0.8575340815012076,0.8575340815012076,0.0,0.0
ER(0.25),14,21,20282032,20,0.7089759179614354,0.7043357681176544,0.521158334080789,0.7043357681176544,0.000625,0.0,0.8437982370771806,0.7775752933984048,0.7775752933984048,0.7775752933984048,0.0,0.0
ER(0.25),14,22,20282033,24,0.8094831974265501,0.7981832540639445,0.60931241632889,0.5913000279716712,0.029375,0.024375,0.9250816267459105,0.8834341488829376,0.8834341488829376,0.8834341488829376,0.0,0.0
ER(0.25),14,23,20282034,18,0.7574565161751551,0.7497463099299042,0.7497463099299042,0.7497463099299042,0.0,0.0,0.8845299512580533,0.828247160055281,0.828247160055281,0.828247160055281,0.0,0.0
ER(0.25),14,24,20282035,26,0.8015942332826318,0.791156329043707,0.39201415569313774,0.6149060933201301,0.083125,0.06125,0.898937583710478,0.8541387535462258,0.8541387535462258,0.8541387535462258,0.0,0.0
ER(0.25),14,25,20282036,22,0.7665099199042766,0.7500294283072362,0.6077192749243773,0.5886880155444414,0.010625,0.0075,0.8748357419260941,0.834257695686238,0.834257695686238,0.834257695686238,0.0,0.0
ER(0.25),14,26,20282037,21,0.779125230565207,0.7719611071864345,0.5717816824074993,0.5745440713028399,0.004375,0.0025,0.8926398272434564,0.844631310378127,0.844631310378127,0.844631310378127,0.0,0.0
ER(0.25),14,27,20282038,22,0.7703402909227876,0.7641534036191647,0.5769542301567635,0.5666887542649615,0.010625,0.0075,0.8681251249669613,0.8358299197900403,0.8358299197900403,0.8358299197900403,0.0,0.0
ER(0.25),14,28,20282039,31,0.7960529957943668,0.7798001928880213,0.4522641518403614,0.6492068850333993,0.2275,0.205625,0.889268313272887,0.831367632868246,0.831367632868246,0.831367632868246,0.0,0.0
ER(0.25),14,29,20282040,20,0.7746392021282071,0.7611193437840034,0.5709426495649974,0.7611193437840034,0.000625,0.0,0.8723113019703492,0.8429228388758676,0.8429228388758676,0.8429228388758676,0.0,0.0
ER(0.25),14,30,20282041,19,0.7503931185978867,0.743029169789506,0.743029169789506,0.743029169789506,0.0,0.0,0.8598524165991387,0.8144719906736784,0.8144719906736784,0.8144719906736784,0.0,0.0
BA(k=2),12,1,20291812,20,0.7554036783908936,0.7451758599414118,0.4396899978991462,0.4924193754451211,0.16,0.1375,0.8681106729087494,0.827103078023805,0.827103078023805,0.827103078023805,0.0,0.0
BA(k=2),12,2,20291813,20,0.8520181839456353,0.835762257908901,0.4848224826191911,0.541752899167125,0.16,0.1375,0.9270552008057835,0.8887083826899252,0.8887083826899252,0.8887083826899252,0.0,0.0
BA(k=2),12,3,20291814,20,0.8458511257869368,0.8319500354542969,0.49160728550001426,0.5421862092553712,0.16,0.1375,0.9360655515788486,0.9085698614574385,0.9085698614574385,0.9085698614574385,0.0,0.0
BA(k=2),12,4,20291815,20,0.8452117861939167,0.8306494907148927,0.49207259004345405,0.5490531627724409,0.16,0.1375,0.9323231337101671,0.9045953589579742,0.9045953589579742,0.9045953589579742,0.0,0.0
BA(k=2),12,5,20291816,20,0.7540215045091953,0.7458220193991124,0.44339584397402004,0.49878340950499167,0.16,0.1375,0.8651650298693871,0.8365158368889183,0.8365158368889183,0.8365158368889183,0.0,0.0
BA(k=2),12,6,20291817,20,0.7654770406945841,0.7539849704831141,0.4245019923301957,0.47654184657947357,0.16,0.1375,0.8779138449058124,0.8238570804374283,0.8238570804374283,0.8238570804374283,0.0,0.0
BA(k=2),12,7,20291818,20,0.8372160244161473,0.8215284477388619,0.4981097276804978,0.5547771547426381,0.16,0.1375,0.9203710788109223,0.8919367447358201,0.8919367447358201,0.8919367447358201,0.0,0.0
BA(k=2),12,8,20291819,20,0.7413666677394659,0.7269838947089589,0.4259736998454251,0.47205465727417084,0.16,0.1375,0.8532631519952822,0.8060254472985958,0.8060254472985958,0.8060254472985958,0.0,0.0
BA(k=2),12,9,20291820,20,0.7850873426187575,0.7701758617672179,0.4550517127152244,0.4995286217037213,0.16,0.1375,0.8712113467897167,0.8422700367238847,0.8422700367238847,0.8422700367238847,0.0,0.0
BA(k=2),12,10,20291821,20,0.7601335290854132,0.7485311906183424,0.4326248561470697,0.4875100501406841,0.16,0.1375,0.8631346818240334,0.8177935927304479,0.8177935927304479,0.8177935927304479,0.0,0.0
BA(k=2),12,11,20291822,20,0.7912297825848025,0.7779448458573773,0.4669770020377914,0.5224493920652151,0.16,0.1375,0.8892868470243307,0.857691922004892,0.857691922004892,0.857691922004892,0.0,0.0
BA(k=2),12,12,20291823,20,0.7544198975117424,0.7420222201162848,0.42983424978478635,0.47956338469677673,0.16,0.1375,0.8564560212667272,0.8133452865718546,0.8133452865718546,0.8133452865718546,0.0,0.0
BA(k=2),12,13,20291824,20,0.8488607960290409,0.8335357545733145,0.48260505915270197,0.5328617738346024,0.16,0.1375,0.9458212164312645,0.9106977877518488,0.9106977877518488,0.9106977877518488,0.0,0.0
BA(k=2),12,14,20291825,20,0.8018002353029288,0.7889308753304456,0.4619402749043819,0.5226894900860063,0.16,0.1375,0.8943313573268938,0.8615377047949373,0.8615377047949373,0.8615377047949373,0.0,0.0
BA(k=2),12,15,20291826,20,0.8146324333973225,0.8031742836051814,0.45736810136647804,0.5207580749639326,0.16,0.1375,0.8994016161408588,0.8625247131434739,0.8625247131434739,0.8625247131434739,0.0,0.0
BA(k=2),12,16,20291827,20,0.8050808713447742,0.7937887018236462,0.4649255253162581,0.5250963561323452,0.16,0.1375,0.9141659210964801,0.8775065240859125,0.8775065240859125,0.8775065240859125,0.0,0.0
BA(k=2),12,17,20291828,20,0.8019519908855199,0.7916244438316814,0.4732973404956814,0.5333599635283326,0.16,0.1375,0.9062946643967271,0.8748542182683317,0.8748542182683317,0.8748542182683317,0.0,0.0
BA(k=2),12,18,20291829,20,0.7153977693635301,0.7060561570904994,0.4167367929472215,0.47066107966286796,0.16,0.1375,0.8512317704827235,0.7917371142775664,0.7917371142775664,0.7917371142775664,0.0,0.0
BA(k=2),12,19,20291830,20,0.7770631534974233,0.7704830199958432,0.4412774449442376,0.505516961356124,0.16,0.1375,0.8940349389212898,0.850535948645386,0.850535948645386,0.850535948645386,0.0,0.0
BA(k=2),12,20,20291831,20,0.8051611337375453,0.7927552843080918,0.45934580309125206,0.5176610351338835,0.16,0.1375,0.892898076987255,0.8583320794860549,0.8583320794860549,0.8583320794860549,0.0,0.0
BA(k=2),12,21,20291832,20,0.7622267628283369,0.75288439079086,0.4385790450364393,0.4965200237944311,0.16,0.1375,0.8598905634617011,0.8279633134579667,0.8279633134579667,0.8279633134579667,0.0,0.0
BA(k=2),12,22,20291833,20,0.7519484817209043,0.7401099206001608,0.43244508059373554,0.48506440655954675,0.16,0.1375,0.857969608470094,0.8166935333421024,0.8166935333421024,0.8166935333421024,0.0,0.0
BA(k=2),12,23,20291834,20,0.811596297226683,0.8008192205412807,0.4610222099893014,0.5199114585021454,0.16,0.1375,0.9068605498086333,0.8720717839056012,0.8720717839056012,0.8720717839056012,0.0,0.0
BA(k=2),12,24,20291835,20,0.7553654872108355,0.7426797875089207,0.43714727186507835,0.49452135355474713,0.16,0.1375,0.8680697672471341,0.8171257167662924,0.8171257167662924,0.8171257167662924,0.0,0.0
BA(k=2),12,25,20291836,20,0.7721593617245346,0.763769600188326,0.43793428147461333,0.49966532076116765,0.16,0.1375,0.8798390544219682,0.8398768042972418,0.8398768042972418,0.8398768042972418,0.0,0.0
BA(k=2),12,26,20291837,20,0.7793930874198348,0.761497112211085,0.46084260271990896,0.5063200614588901,0.16,0.1375,0.8629393471241849,0.8296925135812644,0.8296925135812644,0.8296925135812644,0.0,0.0
BA(k=2),12,27,20291838,20,0.7352037999679837,0.7287974608147507,0.41619832805266355,0.477128731686556,0.16,0.1375,0.8654134471005803,0.80607854719884,0.80607854719884,0.80607854719884,0.0,0.0
BA(k=2),12,28,20291839,20,0.7542825929686673,0.7448499463479379,0.44702424380509437,0.5025179334233497,0.16,0.1375,0.8971605352103164,0.8400832941863496,0.8400832941863496,0.8400832941863496,0.0,0.0
BA(k=2),12,29,20291840,20,0.8367603462373261,0.820656691865863,0.49578062388838284,0.5478891571869032,0.16,0.1375,0.9353445963803632,0.9019066482275045,0.9019066482275045,0.9019066482275045,0.0,0.0
BA(k=2),12,30,20291841,20,0.8078381247560663,0.7941272580033818,0.45206723737385646,0.5075882721470448,0.16,0.1375,0.9098199758142005,0.8614791160043347,0.8614791160043347,0.8614791160043347,0.0,0.0
BA(k=2),14,1,20292012,24,0.7747305186379442,0.7652112810258966,0.5982919143258615,0.5887484976013309,0.029375,0.024375,0.8785644109031022,0.8456650026308962,0.8456650026308962,0.8456650026308962,0.0,0.0
BA(k=2),14,2,20292013,24,0.7608006473475826,0.7522500642968238,0.5991015842583265,0.5859637022978887,0.029375,0.024375,0.8682620925069404,0.8310948986881165,0.8310948986881165,0.8310948986881165,0.0,0.0
BA(k=2),14,3,20292014,24,0.8037161609632646,0.7896182923990248,0.6251803350496389,0.6200095055249952,0.029375,0.024375,0.8908102778347229,0.8630345736409428,0.8630345736409428,0.8630345736409428,0.0,0.0
BA(k=2),14,4,20292015,24,0.803382790245896,0.7889617552474042,0.6265753226856395,0.6215251973408035,0.029375,0.024375,0.8952901164280254,0.867004289903818,0.867004289903818,0.867004289903818,0.0,0.0
BA(k=2),14,5,20292016,24,0.8171842408704838,0.8074814152591874,0.6329906976224466,0.622624497992502,0.029375,0.024375,0.9167197022997023,0.8863110280098799,0.8863110280098799,0.8863110280098799,0.0,0.0
BA(k=2),14,6,20292017,24,0.7346726044632894,0.7245652803247954,0.5728627235496913,0.5623490057227033,0.029375,0.024375,0.8395050611495798,0.7993196138684604,0.7993196138684604,0.7993196138684604,0.0,0.0
BA(k=2),14,7,20292018,24,0.7736946140125314,0.7636494674386263,0.601383279180768,0.5914791180727426,0.029375,0.024375,0.8803026778236427,0.8477234250652902,0.8477234250652902,0.8477234250652902,0.0,0.0
BA(k=2),14,8,20292019,24,0.8029072184448939,0.7880733421390486,0.6320315986634045,0.6223193624761298,0.029375,0.024375,0.8933694382408652,0.8658818082036405,0.8658818082036405,0.8658818082036405,0.0,0.0
BA(k=2),14,9,20292020,24,0.7761514958852171,0.7671207864378495,0.6014640322047162,0.5914895443423127,0.029375,0.024375,0.8669933378604263,0.8410577176124375,0.8410577176124375,0.8410577176124375,0.0,0.0
BA(k=2),14,10,20292021,24,0.7998865891148171,0.7867623544327329,0.6298838746858272,0.6183130120006036,0.029375,0.024375,0.8916383925551862,0.8644748015428547,0.8644748015428547,0.8644748015428547,0.0,0.0
BA(k=2),14,11,20292022,24,0.8264984607682229,0.8097748249105619,0.665959415838303,0.6435044932755426,0.029375,0.024375,0.9039716912551581,0.8839764438840911,0.8839764438840911,0.8839764438840911,0.0,0.0
BA(k=2),14,12,20292023,24,0.804459694810998,0.7936164349822613,0.6327709304966777,0.6209302707963089,0.029375,0.024375,0.9065919191113139,0.8770225347915297,0.8770225347915297,0.8770225347915297,0.0,0.0
BA(k=2),14,13,20292024,24,0.7732959154497683,0.7625762429723366,0.5977803253971903,0.5909005859424727,0.029375,0.024375,0.867453022745672,0.8380820937982044,0.8380820937982044,0.8380820937982044,0.0,0.0
BA(k=2),14,14,20292025,24,0.7538717951127663,0.7418540707450418,0.6023991664393386,0.5820588094977955,0.029375,0.024375,0.8462425282461901,0.8211539459918396,0.8211539459918396,0.8211539459918396,0.0,0.0
BA(k=2),14,15,20292026,24,0.8152672176576377,0.805160001505875,0.6332014537041774,0.6214248419161483,0.029375,0.024375,0.9173164959907222,0.8874071468003313,0.8874071468003313,0.8874071468003313,0.0,0.0
BA(k=2),14,16,20292027,24,0.7675666758051973,0.7570356900891284,0.601573280482923,0.5901708781085861,0.029375,0.024375,0.8699091039888817,0.8385116098366343,0.8385116098366343,0.8385116098366343,0.0,0.0
BA(k=2),14,17,20292028,24,0.8122401701319927,0.8006631306656523,0.6319477850360747,0.6235313933267141,0.029375,0.024375,0.9099436970017245,0.8819510546451458,0.8819510546451458,0.8819510546451458,0.0,0.0
BA(k=2),14,18,20292029,24,0.7637744494571201,0.7510378117134389,0.5933610287522434,0.5888558047363229,0.029375,0.024375,0.8482252235756331,0.8215666713236477,0.8215666713236477,0.8215666713236477,0.0,0.0
BA(k=2),14,19,20292030,24,0.7377497770660274,0.7285047179360359,0.5732930411449346,0.5633372924498914,0.029375,0.024375,0.848222483367736,0.8077743892042308,0.8077743892042308,0.8077743892042308,0.0,0.0
BA(k=2),14,20,20292031,24,0.8031633343775224,0.7893213524311482,0.6286133683644206,0.6216981811471871,0.029375,0.024375,0.8948571502859783,0.8672196682026939,0.8672196682026939,0.8672196682026939,0.0,0.0
BA(k=2),14,21,20292032,24,0.7674867618727571,0.7564692558006262,0.5974827192071,0.5894634424714291,0.029375,0.024375,0.875384380134982,0.8359133810963162,0.8359133810963162,0.8359133810963162,0.0,0.0
BA(k=2),14,22,20292033,24,0.8268003892860533,0.8195595285643912,0.6330377472473456,0.6228021654398229,0.029375,0.024375,0.9293893042854061,0.89798345794818,0.89798345794818,0.89798345794818,0.0,0.0
BA(k=2),14,23,20292034,24,0.7693310198885974,0.7584836618201568,0.5934760354792099,0.5888681659872976,0.029375,0.024375,0.8646710684793295,0.8355620196739277,0.8355620196739277,0.8355620196739277,0.0,0.0
BA(k=2),14,24,20292035,24,0.7771184143023839,0.7685029631701648,0.5980273441800705,0.5897478847835014,0.029375,0.024375,0.8831411777056315,0.8483864488137751,0.8483864488137751,0.8483864488137751,0.0,0.0
BA(k=2),14,25,20292036,24,0.80947260932223,0.7971434309468527,0.6273993346582926,0.6215531059866425,0.029375,0.024375,0.9063247857816459,0.8731262599610958,0.8731262599610958,0.8731262599610958,0.0,0.0
BA(k=2),14,26,20292037,24,0.7408670558833345,0.7343236603519453,0.5741233454661173,0.5567510810993801,0.029375,0.024375,0.8662146521881983,0.8225018944923439,0.8225018944923439,0.8225018944923439,0.0,0.0
BA(k=2),14,27,20292038,24,0.8153525918696446,0.8039845024635068,0.6327751967972544,0.6237197381962712,0.029375,0.024375,0.9090279928270996,0.8812952166717118,0.8812952166717118,0.8812952166717118,0.0,0.0
BA(k=2),14,28,20292039,24,0.7998573452291534,0.7869790819108904,0.6323434118445784,0.6197294257792065,0.029375,0.024375,0.8935035882911374,0.8653189886323646,0.8653189886323646,0.8653189886323646,0.0,0.0
BA(k=2),14,29,20292040,24,0.7991613943767994,0.787683958138628,0.6339615629412714,0.6137987229880361,0.029375,0.024375,0.8939187741781134,0.8697534036598554,0.8697534036598554,0.8697534036598554,0.0,0.0
BA(k=2),14,30,20292041,24,0.7903683359183203,0.7745785544632076,0.6327788330167257,0.6138874855345745,0.029375,0.024375,0.8722398861236281,0.8468784168556128,0.8468784168556128,0.8468784168556128,0.0,0.0
BA(k=4),12,1,20301812,32,0.7588818141540582,0.747865628259394,0.747865628259394,0.7452535116717709,1.0,0.996875,0.8545147765384286,0.764416837895989,0.7194814049057218,0.7453981192219004,0.6904296875,0.609375
BA(k=4),12,2,20301813,32,0.7802359456218012,0.7703993303707275,0.7703993303707275,0.7650542234887312,1.0,0.996875,0.8773474476415123,0.7879017366599405,0.7462773036352667,0.76668559553912,0.6904296875,0.609375
BA(k=4),12,3,20301814,32,0.7847954704926309,0.7741312946069728,0.7741312946069728,0.7698570292653395,1.0,0.996875,0.8703278910867646,0.784379869472127,0.7476109889565347,0.7749677535642391,0.6904296875,0.609375
BA(k=4),12,4,20301815,32,0.790761494214342,0.7798861939273575,0.7798861939273575,0.7775154443678968,1.0,0.996875,0.8914248948242672,0.8075627984113666,0.7552880570819362,0.7760441150333404,0.6904296875,0.609375
BA(k=4),12,5,20301816,32,0.7978343215294698,0.785344577917841,0.785344577917841,0.7845742688262606,1.0,0.996875,0.897432346184834,0.8085697740003126,0.7474782899957096,0.7795986006890239,0.6904296875,0.609375
BA(k=4),12,6,20301817,32,0.7846015330589692,0.7740693924183173,0.7740693924183173,0.7696409039070574,1.0,0.996875,0.8691116521306506,0.784739326356784,0.750364886500629,0.77211435633681,0.6904296875,0.609375
BA(k=4),12,7,20301818,32,0.7919103693167523,0.7803506484892891,0.7803506484892891,0.778232984697338,1.0,0.996875,0.8963436911678319,0.8045640591881499,0.7511103243215628,0.7835088722293607,0.6904296875,0.609375
BA(k=4),12,8,20301819,32,0.817060732386073,0.8061001297757657,0.8061001297757657,0.801046359255221,1.0,0.996875,0.9046805075370947,0.8181252538327207,0.7816218393059627,0.8039856424671449,0.6904296875,0.609375
BA(k=4),12,9,20301820,32,0.7830831049152849,0.7725026768821964,0.7725026768821964,0.7675223341607419,1.0,0.996875,0.8638693872603794,0.7805321367089647,0.7468924925957169,0.7700603246725098,0.6904296875,0.609375
BA(k=4),12,10,20301821,32,0.7951701850644882,0.7832697348595782,0.7832697348595782,0.7819165548708812,1.0,0.996875,0.8847307314350695,0.8032629439856954,0.7509553080827307,0.7823366453146722,0.6904296875,0.609375
BA(k=4),12,11,20301822,32,0.8130093365798857,0.8024339808950047,0.8024339808950047,0.7961743846027423,1.0,0.996875,0.8958741355749898,0.8103423871042387,0.7800049768739195,0.796224278859887,0.6904296875,0.609375
BA(k=4),12,12,20301823,32,0.7921893411033544,0.7805037026279832,0.7805037026279832,0.7781538406483509,1.0,0.996875,0.876708111533885,0.7944419031237892,0.7485646321462806,0.7791068939670192,0.6904296875,0.609375
