family,n,instance,seed,m,method,p,ar,ceil,regret
ER(0.5),16,3,20262309,52,transfer_3,3,0.8488543639880245,0.8824559876438517,0.033601623655827195
ER(0.5),16,3,20262309,52,universal,3,0.8197615767600921,0.8824559876438517,0.0626944108837596
ER(0.5),16,4,20262310,55,ceiling,1,0.7577734320445147,0.7577734320445147,0.0
ER(0.5),16,4,20262310,55,binned_exact,1,0.7217351439731704,0.7577734320445147,0.03603828807134435
ER(0.5),16,4,20262310,55,binned_sampled,1,0.7217351439731704,0.7577734320445147,0.03603828807134435
ER(0.5),16,4,20262310,55,transfer_1,1,0.7516893172187228,0.7577734320445147,0.006084114825791964
ER(0.5),16,4,20262310,55,transfer_2,1,0.7455756849870856,0.7577734320445147,0.012197747057429154
ER(0.5),16,4,20262310,55,transfer_3,1,0.7516893172187228,0.7577734320445147,0.006084114825791964
ER(0.5),16,4,20262310,55,universal,1,0.7455756849870856,0.7577734320445147,0.012197747057429154
ER(0.5),16,4,20262310,55,ceiling,3,0.8578589249866659,0.8578589249866659,0.0
ER(0.5),16,4,20262310,55,binned_exact,3,0.7596915645107397,0.8578589249866659,0.09816736047592622
ER(0.5),16,4,20262310,55,binned_sampled,3,0.7596915645107397,0.8578589249866659,0.09816736047592622
ER(0.5),16,4,20262310,55,transfer_1,3,0.8408871976655342,0.8578589249866659,0.016971727321131724
ER(0.5),16,4,20262310,55,transfer_2,3,0.8284481714015455,0.8578589249866659,0.029410753585120464
ER(0.5),16,4,20262310,55,transfer_3,3,0.8229164316890415,0.8578589249866659,0.034942493297624444
ER(0.5),16,4,20262310,55,universal,3,0.7907326720361301,0.8578589249866659,0.06712625295053587
ER(0.5),16,5,20262311,57,ceiling,1,0.7727522610478215,0.7727522610478215,0.0
ER(0.5),16,5,20262311,57,binned_exact,1,0.7258637617233905,0.7727522610478215,0.046888499324430954
ER(0.5),16,5,20262311,57,binned_sampled,1,0.7335889708978934,0.7727522610478215,0.03916329014992803
ER(0.5),16,5,20262311,57,transfer_1,1,0.7626896949462043,0.7727522610478215,0.010062566101617154
ER(0.5),16,5,20262311,57,transfer_2,1,0.7545507148582989,0.7727522610478215,0.01820154618952252
ER(0.5),16,5,20262311,57,transfer_3,1,0.7626896949462043,0.7727522610478215,0.010062566101617154
ER(0.5),16,5,20262311,57,universal,1,0.7545507148582989,0.7727522610478215,0.01820154618952252
ER(0.5),16,5,20262311,57,ceiling,3,0.865161329913984,0.865161329913984,0.0
ER(0.5),16,5,20262311,57,binned_exact,3,0.7483264377335803,0.865161329913984,0.11683489218040366
ER(0.5),16,5,20262311,57,binned_sampled,3,0.7786598275421989,0.865161329913984,0.08650150237178511
ER(0.5),16,5,20262311,57,transfer_1,3,0.8382125487071326,0.865161329913984,0.026948781206851402
ER(0.5),16,5,20262311,57,transfer_2,3,0.8189619342132152,0.865161329913984,0.04619939570076881
ER(0.5),16,5,20262311,57,transfer_3,3,0.8072853636946679,0.865161329913984,0.05787596621931612
ER(0.5),16,5,20262311,57,universal,3,0.7742937194506556,0.865161329913984,0.09086761046332836
ER(0.5),16,6,20262312,62,ceiling,1,0.8146585589870398,0.8146585589870398,0.0
ER(0.5),16,6,20262312,62,binned_exact,1,0.7800944706921268,0.8146585589870398,0.034564088294912976
ER(0.5),16,6,20262312,62,binned_sampled,1,0.7945029661374509,0.8146585589870398,0.0201555928495889
ER(0.5),16,6,20262312,62,transfer_1,1,0.8062067425006059,0.8146585589870398,0.008451816486433894
ER(0.5),16,6,20262312,62,transfer_2,1,0.7992803431285228,0.8146585589870398,0.015378215858516953
ER(0.5),16,6,20262312,62,transfer_3,1,0.8062067425006059,0.8146585589870398,0.008451816486433894
ER(0.5),16,6,20262312,62,universal,1,0.7992803431285228,0.8146585589870398,0.015378215858516953
ER(0.5),16,6,20262312,62,ceiling,3,0.8988202431586959,0.8988202431586959,0.0
ER(0.5),16,6,20262312,62,binned_exact,3,0.8178920777061794,0.8988202431586959,0.08092816545251647
ER(0.5),16,6,20262312,62,binned_sampled,3,0.8334378342032464,0.8988202431586959,0.06538240895544956
ER(0.5),16,6,20262312,62,transfer_1,3,0.8886781789444242,0.8988202431586959,0.010142064214271662
ER(0.5),16,6,20262312,62,transfer_2,3,0.8758745304649096,0.8988202431586959,0.022945712693786313
ER(0.5),16,6,20262312,62,transfer_3,3,0.865673033329073,0.8988202431586959,0.03314720982962294
ER(0.5),16,6,20262312,62,universal,3,0.8319152610141833,0.8988202431586959,0.06690498214451257
ER(0.5),16,7,20262313,65,ceiling,1,0.7841323424512441,0.7841323424512441,0.0
ER(0.5),16,7,20262313,65,binned_exact,1,0.7462136833416416,0.7841323424512441,0.03791865910960246
ER(0.5),16,7,20262313,65,binned_sampled,1,0.7494802418314781,0.7841323424512441,0.03465210061976598
ER(0.5),16,7,20262313,65,transfer_1,1,0.7683789375855482,0.7841323424512441,0.015753404865695875
ER(0.5),16,7,20262313,65,transfer_2,1,0.7599686072351437,0.7841323424512441,0.02416373521610038
ER(0.5),16,7,20262313,65,transfer_3,1,0.7683789375855482,0.7841323424512441,0.015753404865695875
ER(0.5),16,7,20262313,65,universal,1,0.7599686072351437,0.7841323424512441,0.02416373521610038
ER(0.5),16,7,20262313,65,ceiling,3,0.8802733351756094,0.8802733351756094,0.0
ER(0.5),16,7,20262313,65,binned_exact,3,0.7698073457032505,0.8802733351756094,0.11046598947235886
ER(0.5),16,7,20262313,65,binned_sampled,3,0.8077733747390263,0.8802733351756094,0.07249996043658302
ER(0.5),16,7,20262313,65,transfer_1,3,0.8449594153801712,0.8802733351756094,0.03531391979543819
ER(0.5),16,7,20262313,65,transfer_2,3,0.8211432216011857,0.8802733351756094,0.05913011357442366
ER(0.5),16,7,20262313,65,transfer_3,3,0.8030369469299522,0.8802733351756094,0.07723638824565715
ER(0.5),16,7,20262313,65,universal,3,0.7653587971710744,0.8802733351756094,0.114914538004535
ER(0.5),16,8,20262314,60,ceiling,1,0.8203524220539984,0.8203524220539984,0.0
ER(0.5),16,8,20262314,60,binned_exact,1,0.7842262365363543,0.8203524220539984,0.03612618551764413
ER(0.5),16,8,20262314,60,binned_sampled,1,0.7842262365363543,0.8203524220539984,0.03612618551764413
ER(0.5),16,8,20262314,60,transfer_1,1,0.8127283926886375,0.8203524220539984,0.007624029365360885
ER(0.5),16,8,20262314,60,transfer_2,1,0.8061522898546646,0.8203524220539984,0.014200132199333804
ER(0.5),16,8,20262314,60,transfer_3,1,0.8127283926886375,0.8203524220539984,0.007624029365360885
ER(0.5),16,8,20262314,60,universal,1,0.8061522898546646,0.8203524220539984,0.014200132199333804
ER(0.5),16,8,20262314,60,ceiling,3,0.9072179244189419,0.9072179244189419,0.0
ER(0.5),16,8,20262314,60,binned_exact,3,0.8226766979712435,0.9072179244189419,0.08454122644769835
ER(0.5),16,8,20262314,60,binned_sampled,3,0.8226766979712435,0.9072179244189419,0.08454122644769835
ER(0.5),16,8,20262314,60,transfer_1,3,0.897390269650864,0.9072179244189419,0.009827654768077898
ER(0.5),16,8,20262314,60,transfer_2,3,0.8841796584093715,0.9072179244189419,0.023038266009570374
ER(0.5),16,8,20262314,60,transfer_3,3,0.8756655914146361,0.9072179244189419,0.03155233300430582
ER(0.5),16,8,20262314,60,universal,3,0.8427718777388268,0.9072179244189419,0.06444604668011511
ER(0.5),16,9,20262315,70,ceiling,1,0.8312655723771342,0.8312655723771342,0.0
ER(0.5),16,9,20262315,70,binned_exact,1,0.8001169785468643,0.8312655723771342,0.03114859383026991
ER(0.5),16,9,20262315,70,binned_sampled,1,0.8001169785468643,0.8312655723771342,0.03114859383026991
ER(0.5),16,9,20262315,70,transfer_1,1,0.8080288790145312,0.8312655723771342,0.023236693362602923
ER(0.5),16,9,20262315,70,transfer_2,1,0.798297574812171,0.8312655723771342,0.03296799756496316
ER(0.5),16,9,20262315,70,transfer_3,1,0.8080288790145312,0.8312655723771342,0.023236693362602923
ER(0.5),16,9,20262315,70,universal,1,0.798297574812171,0.8312655723771342,0.03296799756496316
ER(0.5),16,9,20262315,70,ceiling,3,0.9140383434359913,0.9140383434359913,0.0
ER(0.5),16,9,20262315,70,binned_exact,3,0.824013766980424,0.9140383434359913,0.09002457645556738
ER(0.5),16,9,20262315,70,binned_sampled,3,0.84052840451318,0.9140383434359913,0.07350993892281132
ER(0.5),16,9,20262315,70,transfer_1,3,0.8718226674382396,0.9140383434359913,0.04221567599775178
ER(0.5),16,9,20262315,70,transfer_2,3,0.8443873467315064,0.9140383434359913,0.06965099670448494
ER(0.5),16,9,20262315,70,transfer_3,3,0.8199954172806497,0.9140383434359913,0.0940429261553416
ER(0.5),16,9,20262315,70,universal,3,0.7896974122677571,0.9140383434359913,0.12434093116823419
ER(0.5),16,10,20262316,59,ceiling,1,0.7561569065999303,0.7561569065999303,0.0
ER(0.5),16,10,20262316,59,binned_exact,1,0.711886513396846,0.7561569065999303,0.044270393203084235
ER(0.5),16,10,20262316,59,binned_sampled,1,0.7131112140853307,0.7561569065999303,0.043045692514599554
ER(0.5),16,10,20262316,59,transfer_1,1,0.7441295573185632,0.7561569065999303,0.012027349281367061
ER(0.5),16,10,20262316,59,transfer_2,1,0.7350453121974383,0.7561569065999303,0.021111594402491995
ER(0.5),16,10,20262316,59,transfer_3,1,0.7441295573185632,0.7561569065999303,0.012027349281367061
ER(0.5),16,10,20262316,59,universal,1,0.7350453121974383,0.7561569065999303,0.021111594402491995
ER(0.5),16,10,20262316,59,ceiling,3,0.8607993402638482,0.8607993402638482,0.0
ER(0.5),16,10,20262316,59,binned_exact,3,0.7344370613365624,0.8607993402638482,0.1263622789272858
ER(0.5),16,10,20262316,59,binned_sampled,3,0.7641442068966326,0.8607993402638482,0.09665513336721554
ER(0.5),16,10,20262316,59,transfer_1,3,0.8237413214904972,0.8607993402638482,0.03705801877335102
ER(0.5),16,10,20262316,59,transfer_2,3,0.8029913802443401,0.8607993402638482,0.05780796001950805
ER(0.5),16,10,20262316,59,transfer_3,3,0.7923883538651897,0.8607993402638482,0.0684109863986585
ER(0.5),16,10,20262316,59,universal,3,0.7508776333673729,0.8607993402638482,0.10992170689647529
