family,n,instance,seed,m,law,method,p,ar,ceil,regret
3-regular,16,4,20262320,24,a2.2,binned_sampled,3,0.7685321331298294,0.8649553348117643,0.09642320168193497
3-regular,16,4,20262320,24,a2.2,transfer_1,3,0.8649553348117643,0.8649553348117643,0.0
3-regular,16,4,20262320,24,a2.2,transfer_2,3,0.8444071757680428,0.8649553348117643,0.020548159043721537
3-regular,16,4,20262320,24,a2.2,transfer_3,3,0.8583315334161942,0.8649553348117643,0.0066238013955701724
3-regular,16,4,20262320,24,a2.2,universal,3,0.8586450944282948,0.8649553348117643,0.006310240383469501
3-regular,16,5,20262321,24,a2.2,ceiling,1,0.7498189186016565,0.7498189186016565,0.0
3-regular,16,5,20262321,24,a2.2,binned_exact,1,0.6948248816255813,0.7498189186016565,0.05499403697607519
3-regular,16,5,20262321,24,a2.2,binned_sampled,1,0.6855465178418095,0.7498189186016565,0.06427240075984697
3-regular,16,5,20262321,24,a2.2,transfer_1,1,0.7425746235867553,0.7498189186016565,0.007244295014901203
3-regular,16,5,20262321,24,a2.2,transfer_2,1,0.7484494640954414,0.7498189186016565,0.001369454506215062
3-regular,16,5,20262321,24,a2.2,transfer_3,1,0.7425746235867553,0.7498189186016565,0.007244295014901203
3-regular,16,5,20262321,24,a2.2,universal,1,0.7412521511135765,0.7498189186016565,0.008566767488080052
3-regular,16,5,20262321,24,a2.2,ceiling,3,0.8662633187599665,0.8662633187599665,0.0
3-regular,16,5,20262321,24,a2.2,binned_exact,3,0.745787335266094,0.8662633187599665,0.12047598349387256
3-regular,16,5,20262321,24,a2.2,binned_sampled,3,0.7412092669723861,0.8662633187599665,0.12505405178758044
3-regular,16,5,20262321,24,a2.2,transfer_1,3,0.8601124019220993,0.8662633187599665,0.006150916837867282
3-regular,16,5,20262321,24,a2.2,transfer_2,3,0.8400531342069829,0.8662633187599665,0.02621018455298363
3-regular,16,5,20262321,24,a2.2,transfer_3,3,0.8562787822805406,0.8662633187599665,0.009984536479425987
3-regular,16,5,20262321,24,a2.2,universal,3,0.8427957955812105,0.8662633187599665,0.023467523178756
3-regular,16,6,20262322,24,a2.2,ceiling,1,0.7574362927079767,0.7574362927079767,0.0
3-regular,16,6,20262322,24,a2.2,binned_exact,1,0.7028530791724689,0.7574362927079767,0.05458321353550788
3-regular,16,6,20262322,24,a2.2,binned_sampled,1,0.7028530791724689,0.7574362927079767,0.05458321353550788
3-regular,16,6,20262322,24,a2.2,transfer_1,1,0.7574362927079767,0.7574362927079767,0.0
3-regular,16,6,20262322,24,a2.2,transfer_2,1,0.7496270430826838,0.7574362927079767,0.007809249625292947
3-regular,16,6,20262322,24,a2.2,transfer_3,1,0.7574362927079767,0.7574362927079767,0.0
3-regular,16,6,20262322,24,a2.2,universal,1,0.756900277933736,0.7574362927079767,0.0005360147742407007
3-regular,16,6,20262322,24,a2.2,ceiling,3,0.8637871539530726,0.8637871539530726,0.0
3-regular,16,6,20262322,24,a2.2,binned_exact,3,0.776982558970615,0.8637871539530726,0.08680459498245763
3-regular,16,6,20262322,24,a2.2,binned_sampled,3,0.7338398585317859,0.8637871539530726,0.1299472954212867
3-regular,16,6,20262322,24,a2.2,transfer_1,3,0.8503778949060792,0.8637871539530726,0.013409259046993416
3-regular,16,6,20262322,24,a2.2,transfer_2,3,0.8328121641327653,0.8637871539530726,0.03097498982030733
3-regular,16,6,20262322,24,a2.2,transfer_3,3,0.8535955965838165,0.8637871539530726,0.010191557369256143
3-regular,16,6,20262322,24,a2.2,universal,3,0.8564862149986798,0.8637871539530726,0.007300938954392766
3-regular,16,7,20262323,24,a2.2,ceiling,1,0.7990965332971478,0.7990965332971478,0.0
3-regular,16,7,20262323,24,a2.2,binned_exact,1,0.7463097890460089,0.7990965332971478,0.05278674425113894
3-regular,16,7,20262323,24,a2.2,binned_sampled,1,0.7463097890460089,0.7990965332971478,0.05278674425113894
3-regular,16,7,20262323,24,a2.2,transfer_1,1,0.7924276566999349,0.7990965332971478,0.006668876597212936
3-regular,16,7,20262323,24,a2.2,transfer_2,1,0.7990965332971478,0.7990965332971478,0.0
3-regular,16,7,20262323,24,a2.2,transfer_3,1,0.7924276566999349,0.7990965332971478,0.006668876597212936
3-regular,16,7,20262323,24,a2.2,universal,1,0.792872770950392,0.7990965332971478,0.006223762346755812
3-regular,16,7,20262323,24,a2.2,ceiling,3,0.8993903413235145,0.8993903413235145,0.0
3-regular,16,7,20262323,24,a2.2,binned_exact,3,0.8127746468050628,0.8993903413235145,0.08661569451845164
3-regular,16,7,20262323,24,a2.2,binned_sampled,3,0.7940779370455405,0.8993903413235145,0.10531240427797395
3-regular,16,7,20262323,24,a2.2,transfer_1,3,0.8872617282709663,0.8993903413235145,0.012128613052548198
3-regular,16,7,20262323,24,a2.2,transfer_2,3,0.8935927993243811,0.8993903413235145,0.005797541999133404
3-regular,16,7,20262323,24,a2.2,transfer_3,3,0.8840906256005141,0.8993903413235145,0.015299715723000373
3-regular,16,7,20262323,24,a2.2,universal,3,0.8845043386153866,0.8993903413235145,0.014886002708127899
3-regular,16,8,20262324,24,a2.2,ceiling,1,0.7528202460060494,0.7528202460060494,0.0
3-regular,16,8,20262324,24,a2.2,binned_exact,1,0.6967315612038077,0.7528202460060494,0.056088684802241606
3-regular,16,8,20262324,24,a2.2,binned_sampled,1,0.6967315612038077,0.7528202460060494,0.056088684802241606
3-regular,16,8,20262324,24,a2.2,transfer_1,1,0.7459046031704386,0.7528202460060494,0.006915642835610747
3-regular,16,8,20262324,24,a2.2,transfer_2,1,0.7513948799414629,0.7528202460060494,0.0014253660645864308
3-regular,16,8,20262324,24,a2.2,transfer_3,1,0.7459046031704386,0.7528202460060494,0.006915642835610747
3-regular,16,8,20262324,24,a2.2,universal,1,0.7445240877033917,0.7528202460060494,0.008296158302657619
3-regular,16,8,20262324,24,a2.2,ceiling,3,0.8487340703803468,0.8487340703803468,0.0
3-regular,16,8,20262324,24,a2.2,binned_exact,3,0.7628936090833783,0.8487340703803468,0.08584046129696843
3-regular,16,8,20262324,24,a2.2,binned_sampled,3,0.7477943351660464,0.8487340703803468,0.10093973521430033
3-regular,16,8,20262324,24,a2.2,transfer_1,3,0.8403160357216856,0.8487340703803468,0.0084180346586612
3-regular,16,8,20262324,24,a2.2,transfer_2,3,0.8357967130859281,0.8487340703803468,0.012937357294418694
3-regular,16,8,20262324,24,a2.2,transfer_3,3,0.8373620264178745,0.8487340703803468,0.011372043962472267
3-regular,16,8,20262324,24,a2.2,universal,3,0.8338659137903999,0.8487340703803468,0.01486815658994689
3-regular,16,9,20262325,24,a2.2,ceiling,1,0.7704629007160813,0.7704629007160813,0.0
3-regular,16,9,20262325,24,a2.2,binned_exact,1,0.7098297037764459,0.7704629007160813,0.060633196939635314
3-regular,16,9,20262325,24,a2.2,binned_sampled,1,0.7151762824570032,0.7704629007160813,0.0552866182590781
3-regular,16,9,20262325,24,a2.2,transfer_1,1,0.7611869520638727,0.7704629007160813,0.009275948652208599
3-regular,16,9,20262325,24,a2.2,transfer_2,1,0.7689165228206308,0.7704629007160813,0.0015463778954504237
3-regular,16,9,20262325,24,a2.2,transfer_3,1,0.7611869520638727,0.7704629007160813,0.009275948652208599
3-regular,16,9,20262325,24,a2.2,universal,1,0.7598192485333819,0.7704629007160813,0.010643652182699359
3-regular,16,9,20262325,24,a2.2,ceiling,3,0.8735805736587244,0.8735805736587244,0.0
3-regular,16,9,20262325,24,a2.2,binned_exact,3,0.7787677419041534,0.8735805736587244,0.094812831754571
3-regular,16,9,20262325,24,a2.2,binned_sampled,3,0.7914509120797966,0.8735805736587244,0.08212966157892787
3-regular,16,9,20262325,24,a2.2,transfer_1,3,0.8629222193185305,0.8735805736587244,0.01065835434019391
3-regular,16,9,20262325,24,a2.2,transfer_2,3,0.8634284072991246,0.8735805736587244,0.010152166359599812
3-regular,16,9,20262325,24,a2.2,transfer_3,3,0.8613530757181205,0.8735805736587244,0.01222749794060396
3-regular,16,9,20262325,24,a2.2,universal,3,0.8546760582654914,0.8735805736587244,0.018904515393233012
3-regular,16,10,20262326,24,a2.2,ceiling,1,0.7694293049730768,0.7694293049730768,0.0
3-regular,16,10,20262326,24,a2.2,binned_exact,1,0.7237192160780764,0.7694293049730768,0.04571008889500039
3-regular,16,10,20262326,24,a2.2,binned_sampled,1,0.7237192160780764,0.7694293049730768,0.04571008889500039
3-regular,16,10,20262326,24,a2.2,transfer_1,1,0.7645207188882233,0.7694293049730768,0.004908586084853561
3-regular,16,10,20262326,24,a2.2,transfer_2,1,0.7442969653094357,0.7694293049730768,0.025132339663641146
3-regular,16,10,20262326,24,a2.2,transfer_3,1,0.7645207188882233,0.7694293049730768,0.004908586084853561
3-regular,16,10,20262326,24,a2.2,universal,1,0.7633129916548065,0.7694293049730768,0.006116313318270339
3-regular,16,10,20262326,24,a2.2,ceiling,3,0.8797329580220032,0.8797329580220032,0.0
3-regular,16,10,20262326,24,a2.2,binned_exact,3,0.7603281894010288,0.8797329580220032,0.11940476862097449
3-regular,16,10,20262326,24,a2.2,binned_sampled,3,0.7548159081607386,0.8797329580220032,0.12491704986126462
3-regular,16,10,20262326,24,a2.2,transfer_1,3,0.8716795571266808,0.8797329580220032,0.008053400895322471
3-regular,16,10,20262326,24,a2.2,transfer_2,3,0.8395821374221847,0.8797329580220032,0.04015082059981856
3-regular,16,10,20262326,24,a2.2,transfer_3,3,0.8716173578919479,0.8797329580220032,0.0081156001300553
3-regular,16,10,20262326,24,a2.2,universal,3,0.8744177673454417,0.8797329580220032,0.005315190676561499
