family,n,instance,seed,m,law,method,p,ar,ceil,regret
3-regular,16,1,20262317,24,a2.4,ceiling,1,0.8091643565237403,0.8091643565237403,0.0
3-regular,16,1,20262317,24,a2.4,binned_exact,1,0.7577921038465067,0.8091643565237403,0.051372252677233554
3-regular,16,1,20262317,24,a2.4,binned_sampled,1,0.7210220483628509,0.8091643565237403,0.08814230816088942
3-regular,16,1,20262317,24,a2.4,transfer_1,1,0.8091643565237403,0.8091643565237403,0.0
3-regular,16,1,20262317,24,a2.4,transfer_2,1,0.8075944279407721,0.8091643565237403,0.0015699285829682275
3-regular,16,1,20262317,24,a2.4,transfer_3,1,0.8037489740972902,0.8091643565237403,0.005415382426450122
3-regular,16,1,20262317,24,a2.4,universal,1,0.8022141663474107,0.8091643565237403,0.006950190176329585
3-regular,16,1,20262317,24,a2.4,ceiling,3,0.8991440537669931,0.8991440537669931,0.0
3-regular,16,1,20262317,24,a2.4,binned_exact,3,0.8217471178965757,0.8991440537669931,0.0773969358704174
3-regular,16,1,20262317,24,a2.4,binned_sampled,3,0.765187104989178,0.8991440537669931,0.13395694877781517
3-regular,16,1,20262317,24,a2.4,transfer_1,3,0.890277610389535,0.8991440537669931,0.008866443377458122
3-regular,16,1,20262317,24,a2.4,transfer_2,3,0.8902697644760796,0.8991440537669931,0.008874289290913495
3-regular,16,1,20262317,24,a2.4,transfer_3,3,0.8766140704048436,0.8991440537669931,0.022529983362149508
3-regular,16,1,20262317,24,a2.4,universal,3,0.8918403555681087,0.8991440537669931,0.007303698198884434
3-regular,16,2,20262318,24,a2.4,ceiling,1,0.7897939413201225,0.7897939413201225,0.0
3-regular,16,2,20262318,24,a2.4,binned_exact,1,0.7595929986070821,0.7897939413201225,0.030200942713040413
3-regular,16,2,20262318,24,a2.4,binned_sampled,1,0.7595929986070821,0.7897939413201225,0.030200942713040413
3-regular,16,2,20262318,24,a2.4,transfer_1,1,0.7781847046470843,0.7897939413201225,0.011609236673038148
3-regular,16,2,20262318,24,a2.4,transfer_2,1,0.7767523032850371,0.7897939413201225,0.013041638035085401
3-regular,16,2,20262318,24,a2.4,transfer_3,1,0.7897939413201225,0.7897939413201225,0.0
3-regular,16,2,20262318,24,a2.4,universal,1,0.7884493541519041,0.7897939413201225,0.0013445871682183919
3-regular,16,2,20262318,24,a2.4,ceiling,3,0.8751333609328124,0.8751333609328124,0.0
3-regular,16,2,20262318,24,a2.4,binned_exact,3,0.8044981721730362,0.8751333609328124,0.07063518875977615
3-regular,16,2,20262318,24,a2.4,binned_sampled,3,0.77528439967644,0.8751333609328124,0.09984896125637233
3-regular,16,2,20262318,24,a2.4,transfer_1,3,0.869609494172846,0.8751333609328124,0.0055238667599663005
3-regular,16,2,20262318,24,a2.4,transfer_2,3,0.8407682792416855,0.8751333609328124,0.03436508169112684
3-regular,16,2,20262318,24,a2.4,transfer_3,3,0.8600318928486805,0.8751333609328124,0.01510146808413182
3-regular,16,2,20262318,24,a2.4,universal,3,0.8734792266552013,0.8751333609328124,0.0016541342776110746
3-regular,16,3,20262319,24,a2.4,ceiling,1,0.7968261009132651,0.7968261009132651,0.0
3-regular,16,3,20262319,24,a2.4,binned_exact,1,0.7762885689049173,0.7968261009132651,0.020537532008347847
3-regular,16,3,20262319,24,a2.4,binned_sampled,1,0.7821033834077539,0.7968261009132651,0.01472271750551124
3-regular,16,3,20262319,24,a2.4,transfer_1,1,0.774586698377068,0.7968261009132651,0.02223940253619716
3-regular,16,3,20262319,24,a2.4,transfer_2,1,0.7763697940949211,0.7968261009132651,0.020456306818343983
3-regular,16,3,20262319,24,a2.4,transfer_3,1,0.7926033198931887,0.7968261009132651,0.004222781020076449
3-regular,16,3,20262319,24,a2.4,universal,1,0.7938983471131259,0.7968261009132651,0.00292775380013921
3-regular,16,3,20262319,24,a2.4,ceiling,3,0.8773433960543918,0.8773433960543918,0.0
3-regular,16,3,20262319,24,a2.4,binned_exact,3,0.7816224859545716,0.8773433960543918,0.0957209100998202
3-regular,16,3,20262319,24,a2.4,binned_sampled,3,0.8158152360252429,0.8773433960543918,0.06152816002914896
3-regular,16,3,20262319,24,a2.4,transfer_1,3,0.8689553951283697,0.8773433960543918,0.008388000926022099
3-regular,16,3,20262319,24,a2.4,transfer_2,3,0.8416965659072493,0.8773433960543918,0.03564683014714254
3-regular,16,3,20262319,24,a2.4,transfer_3,3,0.856146271286939,0.8773433960543918,0.021197124767452835
3-regular,16,3,20262319,24,a2.4,universal,3,0.8773433960543918,0.8773433960543918,0.0
3-regular,16,4,20262320,24,a2.4,ceiling,1,0.7622363926081113,0.7622363926081113,0.0
3-regular,16,4,20262320,24,a2.4,binned_exact,1,0.7173045816274959,0.7622363926081113,0.04493181098061538
3-regular,16,4,20262320,24,a2.4,binned_sampled,1,0.7173045816274959,0.7622363926081113,0.04493181098061538
3-regular,16,4,20262320,24,a2.4,transfer_1,1,0.7622363926081113,0.7622363926081113,0.0
3-regular,16,4,20262320,24,a2.4,transfer_2,1,0.7613319749567259,0.7622363926081113,0.0009044176513853808
3-regular,16,4,20262320,24,a2.4,transfer_3,1,0.7608872741192945,0.7622363926081113,0.0013491184888168029
3-regular,16,4,20262320,24,a2.4,universal,1,0.7599541214660963,0.7622363926081113,0.0022822711420149577
3-regular,16,4,20262320,24,a2.4,ceiling,3,0.8656465643092432,0.8656465643092432,0.0
3-regular,16,4,20262320,24,a2.4,binned_exact,3,0.7819422990290671,0.8656465643092432,0.08370426528017616
3-regular,16,4,20262320,24,a2.4,binned_sampled,3,0.7634811179355074,0.8656465643092432,0.10216544637373581
3-regular,16,4,20262320,24,a2.4,transfer_1,3,0.8643110127370349,0.8656465643092432,0.0013355515722083267
3-regular,16,4,20262320,24,a2.4,transfer_2,3,0.8478559530446251,0.8656465643092432,0.017790611264618117
3-regular,16,4,20262320,24,a2.4,transfer_3,3,0.8594480356630309,0.8656465643092432,0.006198528646212398
3-regular,16,4,20262320,24,a2.4,universal,3,0.8562103559148146,0.8656465643092432,0.009436208394428602
3-regular,16,5,20262321,24,a2.4,ceiling,1,0.7498600747631705,0.7498600747631705,0.0
3-regular,16,5,20262321,24,a2.4,binned_exact,1,0.6942164865186009,0.7498600747631705,0.05564358824456961
3-regular,16,5,20262321,24,a2.4,binned_sampled,1,0.6850119629730161,0.7498600747631705,0.06484811179015437
3-regular,16,5,20262321,24,a2.4,transfer_1,1,0.7498600747631705,0.7498600747631705,0.0
3-regular,16,5,20262321,24,a2.4,transfer_2,1,0.7484944678364024,0.7498600747631705,0.001365606926768126
3-regular,16,5,20262321,24,a2.4,transfer_3,1,0.7422307804549706,0.7498600747631705,0.007629294308199919
3-regular,16,5,20262321,24,a2.4,universal,1,0.7409146524293923,0.7498600747631705,0.008945422333778263
3-regular,16,5,20262321,24,a2.4,ceiling,3,0.8679048721782529,0.8679048721782529,0.0
3-regular,16,5,20262321,24,a2.4,binned_exact,3,0.7454209647869234,0.8679048721782529,0.12248390739132942
3-regular,16,5,20262321,24,a2.4,binned_sampled,3,0.7409343100989236,0.8679048721782529,0.12697056207932922
3-regular,16,5,20262321,24,a2.4,transfer_1,3,0.8609298125848049,0.8679048721782529,0.006975059593447908
3-regular,16,5,20262321,24,a2.4,transfer_2,3,0.8415498238813158,0.8679048721782529,0.026355048296937023
3-regular,16,5,20262321,24,a2.4,transfer_3,3,0.8674268301515563,0.8679048721782529,0.0004780420266965457
3-regular,16,5,20262321,24,a2.4,universal,3,0.8429645783533726,0.8679048721782529,0.024940293824880277
3-regular,16,6,20262322,24,a2.4,ceiling,1,0.7597822833140495,0.7597822833140495,0.0
3-regular,16,6,20262322,24,a2.4,binned_exact,1,0.7260177971593329,0.7597822833140495,0.03376448615471661
3-regular,16,6,20262322,24,a2.4,binned_sampled,1,0.6989573472173447,0.7597822833140495,0.06082493609670481
3-regular,16,6,20262322,24,a2.4,transfer_1,1,0.7557393780669992,0.7597822833140495,0.00404290524705031
3-regular,16,6,20262322,24,a2.4,transfer_2,1,0.7554617330862946,0.7597822833140495,0.004320550227754905
3-regular,16,6,20262322,24,a2.4,transfer_3,1,0.7597822833140495,0.7597822833140495,0.0
3-regular,16,6,20262322,24,a2.4,universal,1,0.7592879357801766,0.7597822833140495,0.0004943475338728964
3-regular,16,6,20262322,24,a2.4,ceiling,3,0.864300982938463,0.864300982938463,0.0
3-regular,16,6,20262322,24,a2.4,binned_exact,3,0.7725267668342498,0.864300982938463,0.09177421610421321
3-regular,16,6,20262322,24,a2.4,binned_sampled,3,0.730101534447756,0.864300982938463,0.13419944849070697
3-regular,16,6,20262322,24,a2.4,transfer_1,3,0.8544255991617891,0.864300982938463,0.009875383776673963
3-regular,16,6,20262322,24,a2.4,transfer_2,3,0.8431272020350914,0.864300982938463,0.02117378090337163
3-regular,16,6,20262322,24,a2.4,transfer_3,3,0.8414706541594753,0.864300982938463,0.02283032877898772
3-regular,16,6,20262322,24,a2.4,universal,3,0.8571179082323223,0.864300982938463,0.0071830747061407685
3-regular,16,7,20262323,24,a2.4,ceiling,1,0.798850259309774,0.798850259309774,0.0
3-regular,16,7,20262323,24,a2.4,binned_exact,1,0.7459307069281563,0.798850259309774,0.05291955238161772
3-regular,16,7,20262323,24,a2.4,binned_sampled,1,0.7709896760798023,0.798850259309774,0.027860583229971758
3-regular,16,7,20262323,24,a2.4,transfer_1,1,0.7980379044626683,0.798850259309774,0.000812354847105734
3-regular,16,7,20262323,24,a2.4,transfer_2,1,0.798850259309774,0.798850259309774,0.0
3-regular,16,7,20262323,24,a2.4,transfer_3,1,0.7918097888843015,0.798850259309774,0.0070404704254725115
3-regular,16,7,20262323,24,a2.4,universal,1,0.7923146275952647,0.798850259309774,0.006535631714509327
3-regular,16,7,20262323,24,a2.4,ceiling,3,0.9009930898102749,0.9009930898102749,0.0
3-regular,16,7,20262323,24,a2.4,binned_exact,3,0.8120339637404119,0.9009930898102749,0.088959126069863
3-regular,16,7,20262323,24,a2.4,binned_sampled,3,0.8165479064674447,0.9009930898102749,0.08444518334283024
3-regular,16,7,20262323,24,a2.4,transfer_1,3,0.8888749518603849,0.9009930898102749,0.012118137949890029
3-regular,16,7,20262323,24,a2.4,transfer_2,3,0.8954734451927763,0.9009930898102749,0.0055196446174986535
3-regular,16,7,20262323,24,a2.4,transfer_3,3,0.8809921334521955,0.9009930898102749,0.020000956358079414
3-regular,16,7,20262323,24,a2.4,universal,3,0.8850472345334314,0.9009930898102749,0.015945855276843557
3-regular,16,8,20262324,24,a2.4,ceiling,1,0.751573176025285,0.751573176025285,0.0
3-regular,16,8,20262324,24,a2.4,binned_exact,1,0.694882800043201,0.751573176025285,0.05669037598208393
3-regular,16,8,20262324,24,a2.4,binned_sampled,1,0.726002867344193,0.751573176025285,0.025570308681092002
3-regular,16,8,20262324,24,a2.4,transfer_1,1,0.751573176025285,0.751573176025285,0.0
3-regular,16,8,20262324,24,a2.4,transfer_2,1,0.7501625933109808,0.751573176025285,0.001410582714304165
3-regular,16,8,20262324,24,a2.4,transfer_3,1,0.7441223038315452,0.751573176025285,0.007450872193739744
3-regular,16,8,20262324,24,a2.4,universal,1,0.7427600428825525,0.751573176025285,0.008813133142732466
3-regular,16,8,20262324,24,a2.4,ceiling,3,0.8486634222160668,0.8486634222160668,0.0
3-regular,16,8,20262324,24,a2.4,binned_exact,3,0.7608702774508184,0.8486634222160668,0.08779314476524847
3-regular,16,8,20262324,24,a2.4,binned_sampled,3,0.7584987332404459,0.8486634222160668,0.09016468897562091
3-regular,16,8,20262324,24,a2.4,transfer_1,3,0.8389952536645577,0.8486634222160668,0.009668168551509093
3-regular,16,8,20262324,24,a2.4,transfer_2,3,0.8359313949561721,0.8486634222160668,0.012732027259894751
3-regular,16,8,20262324,24,a2.4,transfer_3,3,0.837368201270501,0.8486634222160668,0.011295220945565787
3-regular,16,8,20262324,24,a2.4,universal,3,0.8320735357675707,0.8486634222160668,0.016589886448496127
3-regular,16,9,20262325,24,a2.4,ceiling,1,0.7684944140228718,0.7684944140228718,0.0
3-regular,16,9,20262325,24,a2.4,binned_exact,1,0.7078098897526968,0.7684944140228718,0.06068452427017501
3-regular,16,9,20262325,24,a2.4,binned_sampled,1,0.7130999958402819,0.7684944140228718,0.05539441818258983
3-regular,16,9,20262325,24,a2.4,transfer_1,1,0.7681546372920222,0.7684944140228718,0.0003397767308496169
