family,n,instance,seed,m,law,method,p,ar,ceil,regret
3-regular,16,1,20262317,24,a2.6,ceiling,1,0.8071483685934455,0.8071483685934455,0.0
3-regular,16,1,20262317,24,a2.6,binned_exact,1,0.7536361143682082,0.8071483685934455,0.05351225422523731
3-regular,16,1,20262317,24,a2.6,binned_sampled,1,0.7476152528247558,0.8071483685934455,0.05953311576868969
3-regular,16,1,20262317,24,a2.6,transfer_1,1,0.8071483685934455,0.8071483685934455,0.0
3-regular,16,1,20262317,24,a2.6,transfer_2,1,0.8055971589773449,0.8071483685934455,0.0015512096161006683
3-regular,16,1,20262317,24,a2.6,transfer_3,1,0.8004343011159214,0.8071483685934455,0.006714067477524122
3-regular,16,1,20262317,24,a2.6,universal,1,0.7989266348038123,0.8071483685934455,0.008221733789633201
3-regular,16,1,20262317,24,a2.6,ceiling,3,0.8978025909591321,0.8978025909591321,0.0
3-regular,16,1,20262317,24,a2.6,binned_exact,3,0.8182465083809173,0.8978025909591321,0.07955608257821478
3-regular,16,1,20262317,24,a2.6,binned_sampled,3,0.8022261745209588,0.8978025909591321,0.09557641643817327
3-regular,16,1,20262317,24,a2.6,transfer_1,3,0.888835967788655,0.8978025909591321,0.008966623170477028
3-regular,16,1,20262317,24,a2.6,transfer_2,3,0.8912171631201846,0.8978025909591321,0.006585427838947444
3-regular,16,1,20262317,24,a2.6,transfer_3,3,0.8760379964723584,0.8978025909591321,0.021764594486773703
3-regular,16,1,20262317,24,a2.6,universal,3,0.888835967788655,0.8978025909591321,0.008966623170477028
3-regular,16,2,20262318,24,a2.6,ceiling,1,0.7885863921157925,0.7885863921157925,0.0
3-regular,16,2,20262318,24,a2.6,binned_exact,1,0.7520980805577064,0.7885863921157925,0.03648831155808607
3-regular,16,2,20262318,24,a2.6,binned_sampled,1,0.7242356627203183,0.7885863921157925,0.06435072939547426
3-regular,16,2,20262318,24,a2.6,transfer_1,1,0.7826272864244729,0.7885863921157925,0.005959105691319633
3-regular,16,2,20262318,24,a2.6,transfer_2,1,0.7813103761389723,0.7885863921157925,0.00727601597682026
3-regular,16,2,20262318,24,a2.6,transfer_3,1,0.7885863921157925,0.7885863921157925,0.0
3-regular,16,2,20262318,24,a2.6,universal,1,0.787373425047485,0.7885863921157925,0.0012129670683075355
3-regular,16,2,20262318,24,a2.6,ceiling,3,0.8778672547985951,0.8778672547985951,0.0
3-regular,16,2,20262318,24,a2.6,binned_exact,3,0.7978679685848883,0.8778672547985951,0.07999928621370678
3-regular,16,2,20262318,24,a2.6,binned_sampled,3,0.7516417678952096,0.8778672547985951,0.12622548690338542
3-regular,16,2,20262318,24,a2.6,transfer_1,3,0.8705635480723367,0.8778672547985951,0.007303706726258352
3-regular,16,2,20262318,24,a2.6,transfer_2,3,0.8546949770446716,0.8778672547985951,0.023172277753923498
3-regular,16,2,20262318,24,a2.6,transfer_3,3,0.8619615501481002,0.8778672547985951,0.0159057046504949
3-regular,16,2,20262318,24,a2.6,universal,3,0.8705635480723367,0.8778672547985951,0.007303706726258352
3-regular,16,3,20262319,24,a2.6,ceiling,1,0.7944570158758634,0.7944570158758634,0.0
3-regular,16,3,20262319,24,a2.6,binned_exact,1,0.7697849003756628,0.7944570158758634,0.024672115500200542
3-regular,16,3,20262319,24,a2.6,binned_sampled,1,0.7697849003756628,0.7944570158758634,0.024672115500200542
3-regular,16,3,20262319,24,a2.6,transfer_1,1,0.7803524514499909,0.7944570158758634,0.01410456442587249
3-regular,16,3,20262319,24,a2.6,transfer_2,1,0.7823924425403808,0.7944570158758634,0.012064573335482609
3-regular,16,3,20262319,24,a2.6,transfer_3,1,0.792947465137141,0.7944570158758634,0.0015095507387223872
3-regular,16,3,20262319,24,a2.6,universal,1,0.7944570158758634,0.7944570158758634,0.0
3-regular,16,3,20262319,24,a2.6,ceiling,3,0.8769966611730704,0.8769966611730704,0.0
3-regular,16,3,20262319,24,a2.6,binned_exact,3,0.7737650528021853,0.8769966611730704,0.10323160837088508
3-regular,16,3,20262319,24,a2.6,binned_sampled,3,0.809178502799847,0.8769966611730704,0.06781815837322336
3-regular,16,3,20262319,24,a2.6,transfer_1,3,0.870805376610126,0.8769966611730704,0.006191284562944377
3-regular,16,3,20262319,24,a2.6,transfer_2,3,0.851596003200997,0.8769966611730704,0.02540065797207336
3-regular,16,3,20262319,24,a2.6,transfer_3,3,0.8597589442229878,0.8769966611730704,0.017237716950082582
3-regular,16,3,20262319,24,a2.6,universal,3,0.870805376610126,0.8769966611730704,0.006191284562944377
3-regular,16,4,20262320,24,a2.6,ceiling,1,0.7607776599267373,0.7607776599267373,0.0
3-regular,16,4,20262320,24,a2.6,binned_exact,1,0.712498549154221,0.7607776599267373,0.04827911077251634
3-regular,16,4,20262320,24,a2.6,binned_sampled,1,0.712498549154221,0.7607776599267373,0.04827911077251634
3-regular,16,4,20262320,24,a2.6,transfer_1,1,0.7607776599267373,0.7607776599267373,0.0
3-regular,16,4,20262320,24,a2.6,transfer_2,1,0.7599456980913877,0.7607776599267373,0.000831961835349615
3-regular,16,4,20262320,24,a2.6,transfer_3,1,0.7575247585543416,0.7607776599267373,0.0032529013723956446
3-regular,16,4,20262320,24,a2.6,universal,1,0.7566621236758362,0.7607776599267373,0.004115536250901108
3-regular,16,4,20262320,24,a2.6,ceiling,3,0.8662940704930209,0.8662940704930209,0.0
3-regular,16,4,20262320,24,a2.6,binned_exact,3,0.7780472940472053,0.8662940704930209,0.08824677644581558
3-regular,16,4,20262320,24,a2.6,binned_sampled,3,0.761458724554654,0.8662940704930209,0.10483534593836685
3-regular,16,4,20262320,24,a2.6,transfer_1,3,0.8634162632536476,0.8662940704930209,0.0028778072393732534
3-regular,16,4,20262320,24,a2.6,transfer_2,3,0.8494345573075841,0.8662940704930209,0.01685951318543677
3-regular,16,4,20262320,24,a2.6,transfer_3,3,0.8597278748729344,0.8662940704930209,0.0065661956200864235
3-regular,16,4,20262320,24,a2.6,universal,3,0.8634162632536476,0.8662940704930209,0.0028778072393732534
3-regular,16,5,20262321,24,a2.6,ceiling,1,0.7499203982727347,0.7499203982727347,0.0
3-regular,16,5,20262321,24,a2.6,binned_exact,1,0.6937894358272558,0.7499203982727347,0.05613096244547888
3-regular,16,5,20262321,24,a2.6,binned_sampled,1,0.6664112397529841,0.7499203982727347,0.0835091585197506
3-regular,16,5,20262321,24,a2.6,transfer_1,1,0.7499203982727347,0.7499203982727347,0.0
3-regular,16,5,20262321,24,a2.6,transfer_2,1,0.7485578313567197,0.7499203982727347,0.0013625669160149956
3-regular,16,5,20262321,24,a2.6,transfer_3,1,0.7419983901980473,0.7499203982727347,0.007922008074687459
3-regular,16,5,20262321,24,a2.6,universal,1,0.7406872005443212,0.7499203982727347,0.009233197728413467
3-regular,16,5,20262321,24,a2.6,ceiling,3,0.869527438494355,0.869527438494355,0.0
3-regular,16,5,20262321,24,a2.6,binned_exact,3,0.7451792898964827,0.869527438494355,0.12434814859787224
3-regular,16,5,20262321,24,a2.6,binned_sampled,3,0.7099586176621272,0.869527438494355,0.1595688208322278
3-regular,16,5,20262321,24,a2.6,transfer_1,3,0.8617004872074986,0.869527438494355,0.007826951286856398
3-regular,16,5,20262321,24,a2.6,transfer_2,3,0.8428410297256195,0.869527438494355,0.026686408768735514
3-regular,16,5,20262321,24,a2.6,transfer_3,3,0.8684731636370648,0.869527438494355,0.0010542748572901495
3-regular,16,5,20262321,24,a2.6,universal,3,0.8617004872074986,0.869527438494355,0.007826951286856398
3-regular,16,6,20262322,24,a2.6,ceiling,1,0.760997506329515,0.760997506329515,0.0
3-regular,16,6,20262322,24,a2.6,binned_exact,1,0.7237129581500594,0.760997506329515,0.03728454817945559
