family,n,instance,seed,m,c_opt,ar_uniform,ar_balanced,ar_ceiling_p1,ar_proxy_p1,gamma_p1,beta_p1,ar_ceiling_p3,ar_proxy_p3,g1,gf,b1,bf
ER(0.5),14,11,20272022,49,34.0,0.7205882352941176,0.7760180995475112,0.8328785328471061,0.8024495212970026,0.32221463113741466,0.28193780224523785,0.9126221341533626,0.8390961844003761,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,12,20272023,47,33.0,0.7121212121212122,0.7668997668997669,0.8239742354301771,0.7928995819185162,0.32221463113741466,0.28193780224523785,0.9021955307520492,0.8289317186665106,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,13,20272024,44,31.0,0.7096774193548387,0.7642679900744417,0.832515057368888,0.8068912932434761,0.40276828892176836,0.28193780224523785,0.9135133838959494,0.8328829463343205,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,14,20272025,56,38.0,0.7368421052631579,0.7935222672064777,0.828633670270751,0.8087374321619599,0.32221463113741466,0.241660973353061,0.8948233720726211,0.8395679200001892,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,15,20272026,45,30.0,0.75,0.8076923076923077,0.8760985949458712,0.840560384678591,0.32221463113741466,0.32221463113741466,0.9539873937243694,0.8777678301627774,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,16,20272027,48,33.0,0.7272727272727273,0.7832167832167832,0.8405072871356277,0.8094773028817035,0.32221463113741466,0.28193780224523785,0.9219577939833509,0.846024867177284,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,17,20272028,49,34.0,0.7205882352941176,0.7760180995475112,0.8292552615645715,0.8010804861121025,0.32221463113741466,0.28193780224523785,0.9054967848961708,0.8353625796210382,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,18,20272029,45,33.0,0.6818181818181818,0.7342657342657343,0.7979080656531403,0.7617914474416312,0.32221463113741466,0.28193780224523785,0.8962567914053617,0.8007886367669725,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,19,20272030,44,30.0,0.7333333333333333,0.7897435897435898,0.850188607484086,0.8166861438541624,0.32221463113741466,0.28193780224523785,0.9313756944808171,0.8533043363641092,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,20,20272031,41,30.0,0.6833333333333333,0.7358974358974358,0.7980086911587189,0.7749905094738504,0.40276828892176836,0.28193780224523785,0.8795447875522806,0.7990804325146151,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,21,20272032,47,33.0,0.7121212121212122,0.7668997668997669,0.8262748586494073,0.7935591992587503,0.32221463113741466,0.28193780224523785,0.9109694834374015,0.8310858896770489,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,22,20272033,41,31.0,0.6612903225806451,0.7121588089330024,0.7895140336522807,0.7565099157599704,0.40276828892176836,0.28193780224523785,0.8862191082638153,0.7848957816078654,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,23,20272034,48,34.0,0.7058823529411765,0.7601809954751131,0.8162730339576314,0.7859208317766212,0.32221463113741466,0.28193780224523785,0.9069232603144206,0.8226088983323506,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,24,20272035,42,30.0,0.7,0.7538461538461539,0.8284122540042135,0.798232820731137,0.40276828892176836,0.28193780224523785,0.9122524941788765,0.8259736671647558,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,25,20272036,45,31.0,0.7258064516129032,0.781637717121588,0.8417834912924869,0.8086150488882338,0.32221463113741466,0.28193780224523785,0.9271477541120703,0.8453271416581305,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,26,20272037,46,33.0,0.696969696969697,0.7505827505827506,0.810277448792847,0.7769998959468432,0.32221463113741466,0.28193780224523785,0.9141518275733791,0.8157764972465843,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,27,20272038,44,33.0,0.6666666666666666,0.717948717948718,0.7857945162212768,0.7495041996499991,0.32221463113741466,0.32221463113741466,0.8895482654661883,0.7869426509393864,0.05,0.4928571428571429,0.4785714285714286,0.05
ER(0.5),14,28,20272039,41,30.0,0.6833333333333333,0.7358974358974358,0.80176980297399,0.7763764840698596,0.40276828892176836,0.28193780224523785,0.88975044903826,0.8014079214298101,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,29,20272040,46,32.0,0.71875,0.7740384615384616,0.8290720717518933,0.7990915459965015,0.32221463113741466,0.28193780224523785,0.9106594815972855,0.8340969024729405,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.5),14,30,20272041,48,34.0,0.7058823529411765,0.7601809954751131,0.8178869755998799,0.7864820033268998,0.32221463113741466,0.28193780224523785,0.9096380342723623,0.8241190461064432,0.05,0.4928571428571429,0.37142857142857144,0.05
ER(0.25),12,1,20281812,15,13.0,0.5769230769230769,0.6293706293706294,0.7633254617586126,0.7317401646149994,0.7249829200591831,0.32221463113741466,0.8671899552473761,0.7881391657585622,0.4928571428571429,0.7142857142857143,0.37142857142857144,0.05
ER(0.25),12,2,20281813,17,14.0,0.6071428571428571,0.6623376623376623,0.8008168503983236,0.7707236672976183,0.7249829200591831,0.32221463113741466,0.9029464111173743,0.8349210460651343,0.2714285714285714,0.9357142857142857,0.4785714285714286,0.05
ER(0.25),12,3,20281814,15,14.0,0.5357142857142857,0.5844155844155844,0.7432304047517361,0.7054629280337339,0.8055365778435367,0.32221463113741466,0.8886379860760607,0.7869174711985042,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.15714285714285714
ER(0.25),12,4,20281815,9,9.0,0.5,0.5454545454545454,0.7692668404573071,0.7390680080155578,1.2083048667653051,0.36249146002959154,0.8563054509262671,0.8036273093068649,0.7142857142857143,1.1571428571428573,0.4785714285714286,0.05
ER(0.25),12,5,20281816,11,10.0,0.55,0.6,0.7936872184431911,0.7632755089555483,0.966643893412244,0.36249146002959154,0.8795969622924542,0.8335418635351448,0.4928571428571429,1.1571428571428573,0.4785714285714286,0.05
ER(0.25),12,6,20281817,19,16.0,0.59375,0.6477272727272727,0.776228141283609,0.7415981714988793,0.6444292622748293,0.32221463113741466,0.8961425571965664,0.7909710123376008,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
ER(0.25),12,7,20281818,14,12.0,0.5833333333333334,0.6363636363636364,0.7538614468407902,0.7311111148565307,0.7249829200591831,0.32221463113741466,0.8685370680378588,0.7833567617865179,0.4928571428571429,0.7142857142857143,0.37142857142857144,0.05
ER(0.25),12,8,20281819,20,16.0,0.625,0.6818181818181818,0.8162075572350613,0.7795073774960357,0.6444292622748293,0.32221463113741466,0.9256229181716064,0.8278687863780851,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
ER(0.25),12,9,20281820,18,16.0,0.5625,0.6136363636363636,0.7474859994280021,0.7063785413333517,0.6444292622748293,0.32221463113741466,0.8731202172922676,0.7577801408305842,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
ER(0.25),12,10,20281821,11,10.0,0.55,0.6,0.7539602516041647,0.7293031109229315,0.8860902356278904,0.32221463113741466,0.8961641035813337,0.7954415288450443,0.4928571428571429,0.9357142857142857,0.4785714285714286,0.05
ER(0.25),12,11,20281822,22,17.0,0.6470588235294118,0.7058823529411765,0.8185528290435699,0.7846437931748118,0.5638756044904757,0.32221463113741466,0.9143462590694833,0.8377505211755918,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
ER(0.25),12,12,20281823,12,11.0,0.5454545454545454,0.5950413223140496,0.7708736684780063,0.7395695283776889,0.8860902356278904,0.36249146002959154,0.8810752355042836,0.807224831588207,0.4928571428571429,0.9357142857142857,0.4785714285714286,0.05
ER(0.25),12,13,20281824,24,18.0,0.6666666666666666,0.7272727272727273,0.8228041997259071,0.7945722253305242,0.5638756044904757,0.28193780224523785,0.8998942742882475,0.8453434455213087,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
ER(0.25),12,14,20281825,24,18.0,0.6666666666666666,0.7272727272727273,0.832162639711816,0.8038541913985893,0.5638756044904757,0.32221463113741466,0.9208963183381884,0.8533956219411348,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.05
ER(0.25),12,15,20281826,15,13.0,0.5769230769230769,0.6293706293706294,0.7776218771329912,0.7494558211194678,0.8055365778435367,0.32221463113741466,0.8961649905167157,0.8005325840390137,0.4928571428571429,0.7142857142857143,0.37142857142857144,0.05
ER(0.25),12,16,20281827,16,13.0,0.6153846153846154,0.6713286713286712,0.8028092525595103,0.7769202154269339,0.7249829200591831,0.32221463113741466,0.9017351628551682,0.8306214931564748,0.4928571428571429,0.7142857142857143,0.37142857142857144,0.05
ER(0.25),12,17,20281828,9,8.0,0.5625,0.6136363636363636,0.8437765147266431,0.8095076925525411,1.2083048667653051,0.32221463113741466,0.9199758393251243,0.8750273114317411,0.7142857142857143,1.1571428571428573,0.37142857142857144,0.05
ER(0.25),12,18,20281829,15,13.0,0.5769230769230769,0.6293706293706294,0.7964163535051649,0.7653407009612754,0.8055365778435367,0.36249146002959154,0.9035334672561522,0.8360586688158766,0.2714285714285714,0.7142857142857143,0.37142857142857144,0.15714285714285714
ER(0.25),12,19,20281830,21,17.0,0.6176470588235294,0.6737967914438503,0.7941637505913122,0.7657230530141557,0.6444292622748293,0.32221463113741466,0.8999051820061693,0.8119267784324168,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
ER(0.25),12,20,20281831,20,17.0,0.5882352941176471,0.641711229946524,0.7620293513208537,0.7306228442536182,0.6444292622748293,0.32221463113741466,0.8748538370358913,0.7740701978243925,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
ER(0.25),12,21,20281832,17,15.0,0.5666666666666667,0.6181818181818183,0.7488098678180312,0.7197261072583588,0.7249829200591831,0.32221463113741466,0.8764117155316508,0.777368675006534,0.4928571428571429,0.7142857142857143,0.37142857142857144,0.05
ER(0.25),12,22,20281833,18,15.0,0.6,0.6545454545454545,0.7817064626409234,0.7472167110843814,0.6444292622748293,0.32221463113741466,0.9018729090344532,0.8178170388259206,0.2714285714285714,0.9357142857142857,0.4785714285714286,0.05
ER(0.25),12,23,20281834,18,16.0,0.5625,0.6136363636363636,0.7480313362351463,0.7069554651125926,0.6444292622748293,0.32221463113741466,0.8827616863394723,0.7581793242573509,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
ER(0.25),12,24,20281835,18,14.0,0.6428571428571429,0.7012987012987013,0.8271249492690294,0.7966846121420412,0.6444292622748293,0.32221463113741466,0.9276540393163542,0.8407548244702264,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
ER(0.25),12,25,20281836,12,11.0,0.5454545454545454,0.5950413223140496,0.7637789791488191,0.7290660840400821,0.8860902356278904,0.32221463113741466,0.8640838983200954,0.7976085981403479,0.4928571428571429,0.9357142857142857,0.4785714285714286,0.05
ER(0.25),12,26,20281837,19,16.0,0.59375,0.6477272727272727,0.7834922808767725,0.754838169844328,0.7249829200591831,0.32221463113741466,0.870821038954976,0.7902685502068518,0.4928571428571429,0.4928571428571429,0.37142857142857144,0.05
