family,n,instance,seed,m,c_opt,ceil_p1,variant,mse_rel,ew_avg,ew_star_raw,ew_star_nrm,ar_raw,regret_raw,dgamma_raw,dbeta_raw,ar_nrm,regret_nrm,dgamma_nrm,dbeta_nrm,pred_raw,normw_raw,fit_obj,fit_params
3-regular,14,1,20312104,21,19.0,0.7650850458382499,exactN,0.0,0.0,0.0,0.0,0.7171915808524876,0.0478934649857623,0.0,0.0,0.7017113109078924,0.06337373493035747,0.0,0.0,13.08567920380211,0.9552488418717435,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:lowd:0.01,0.009999494340172577,0.985852378474385,0.9704505810939084,0.8252251397094162,0.5526315789473685,0.2124534668908814,-0.7249829200591831,-0.32221463113741466,0.552631578947369,0.21245346689088085,1.2888585245496587,0.44304511781394523,85629.24485028803,8155.451310566926,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:lowd:0.05,0.049937475343927964,0.9989263529857151,0.991864740702192,0.9510333877882097,0.5526315789473685,0.2124534668908814,-0.7249829200591831,-0.32221463113741466,0.552631578947369,0.21245346689088085,1.2888585245496587,0.44304511781394523,2.102970722036594e6,200289.99246717832,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:lowd:0.2,0.19611399189595405,0.999731155185402,0.9944515249904925,0.9683835224277416,0.5526315789473685,0.2124534668908814,-0.7249829200591831,-0.32221463113741466,0.552631578947369,0.21245346689088085,1.2888585245496587,0.44304511781394523,3.3534848854923677e7,3.193908008583868e6,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:lowd:0.5,0.44720343078353375,0.9998278795896798,0.9949111755174842,0.9714688481684931,0.5526315789473685,0.2124534668908814,-0.7249829200591831,-0.32221463113741466,0.5526315789473689,0.21245346689088096,1.2888585245496587,0.483321946706122,2.094520937211956e8,1.9948523715035435e7,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:highd:0.01,0.007907481679408667,0.03792976156029192,0.005038037005652217,0.023465271159560527,0.5526315789473685,0.2124534668908814,-0.7249829200591831,0.48332194670612205,0.7017113109078924,0.06337373493035747,0.0,0.0,20.517028281127953,1.9540221414710157,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:highd:0.05,0.0385798647001214,0.18880735435064552,0.025193500937127376,0.11951877354043382,0.5526315789473685,0.2124534668908814,-0.7249829200591831,0.48332194670612205,0.7017113109078924,0.06337373493035747,0.0,0.0,94.8077338112056,9.02952048257117,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:highd:0.2,0.14050835951610902,0.6288065977877809,0.10046046433062919,0.470368255812675,0.5526315789473685,0.2124534668908814,-0.7249829200591831,0.48332194670612205,0.711943065983685,0.053141979854564925,0.0,-0.08055365778435364,861.0698213283144,82.00922855852649,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:highd:0.5,0.2919922762768614,0.9140801205732002,0.245507560746236,0.8612809125148643,0.5526315789473685,0.2124534668908814,-0.7249829200591831,0.48332194670612205,0.717094338786802,0.04799070705144792,-0.08055365778435375,-0.16110731556870733,4703.618983738247,447.97880453752526,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:nulled:0.01,0.008285799134278056,0.07032459664631895,0.0009153540999779305,0.0034635116366835326,0.5526315789473685,0.2124534668908814,-0.7249829200591831,1.248581695657482,0.7017113109078924,0.06337373493035747,0.0,0.0,34.69607136214208,3.304439695638315,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:nulled:0.05,0.0405053873206123,0.332687352205268,0.004575777908388974,0.01737877180560508,0.5526315789473685,0.2124534668908814,-0.7249829200591831,1.248581695657482,0.7017113109078924,0.06337373493035747,0.0,0.0,271.92726519314107,25.898567534503115,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:nulled:0.2,0.1483826936215413,0.8167353692824014,0.01828606010165146,0.07032401450219093,0.5526315789473685,0.2124534668908814,-0.7249829200591831,1.248581695657482,0.7017113109078924,0.06337373493035747,0.0,0.0,3162.9126865090225,301.2398059826855,NaN,
3-regular,14,1,20312104,21,19.0,0.7650850458382499,pert:nulled:0.5,0.31025450145792655,0.9627480613412921,0.045604536601820955,0.17841219748714063,0.5526315789473685,0.2124534668908814,-0.7249829200591831,1.248581695657482,0.7203942403156876,0.04469080552256233,-0.08055365778435375,-0.04027682889217682,18425.04984495485,1754.8271941800783,NaN,
