family,n,instance,seed,m,c_opt,ceil_p1,variant,mse_rel,ew_avg,ew_star_raw,ew_star_nrm,ar_raw,regret_raw,dgamma_raw,dbeta_raw,ar_nrm,regret_nrm,dgamma_nrm,dbeta_nrm,pred_raw,normw_raw,fit_obj,fit_params
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,exactN,0.0,0.0,0.0,0.0,0.7606056573427754,0.031207550222929537,0.0,0.0,0.747876623531448,0.04393658403425693,0.0,0.0,17.932612921671023,0.980386810488642,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:lowd:0.01,0.009999539797338636,0.8904260562036285,0.9860271846404453,0.7628241012897138,0.6666666666666666,0.12514654089903832,-0.40276828892176836,-0.28193780224523785,0.6807621161537193,0.11105109141198566,0.4027682889217683,0.2013841444608842,4850.943768898202,303.5024006980386,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:lowd:0.05,0.049938623802350604,0.9945851839918451,0.9954485881957258,0.9432533986993312,0.6666666666666666,0.12514654089903832,-0.40276828892176836,-0.28193780224523785,0.6651301981077178,0.12668300945798716,0.8860902356278904,0.28193780224523785,110385.90901407042,6906.723671887102,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:lowd:0.2,0.19613142891882845,0.9996013634892575,0.9895992679453817,0.9680279256560304,0.6666666666666666,0.12514654089903832,-0.40276828892176836,-0.28193780224523785,0.6659088781819585,0.1259043293837464,1.6110731556870732,0.28193780224523785,1.7344234885999735e6,108522.06971350206,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:lowd:0.5,0.4472861848576772,0.9999155718673719,0.9881564340210908,0.9722674938062744,0.6666666666666666,0.12514654089903832,-0.40276828892176836,-0.28193780224523785,0.6659088781819585,0.1259043293837464,1.6110731556870732,0.28193780224523785,1.080067398421839e7,675794.5494135232,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:highd:0.01,0.004654546245511297,0.02359018005517069,0.0033868816341154303,0.011389459066019314,0.6666666666666666,0.12514654089903832,-0.40276828892176836,0.5235987755982989,0.7540998987595966,0.03771330880610835,-0.08055365778435375,0.0,21.04300824249123,1.3153715978316267,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:highd:0.05,0.022480145098215606,0.11694381397602382,0.016977855921735965,0.057919089235536715,0.6666666666666666,0.12514654089903832,-0.40276828892176836,0.5235987755982989,0.7540998987595966,0.03771330880610835,-0.08055365778435375,0.0,48.27139660478338,3.0183723957437314,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:highd:0.2,0.07956633619076398,0.4235497060077149,0.0684561327128936,0.24214825252914277,0.6666666666666666,0.12514654089903832,-0.40276828892176836,0.5235987755982989,0.7725158285710076,0.0192973789946973,-0.24166097335306103,-0.04027682889217682,250.93091730403623,15.696205681758546,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:highd:0.5,0.16076251469598266,0.7551798806992492,0.17250587917929502,0.5921468061605378,0.6666666666666666,0.12514654089903832,-0.40276828892176836,0.5235987755982989,0.7749506575596246,0.01686255000608039,-0.24166097335306103,-0.12083048667653051,1132.5539476846036,70.8540946983144,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:nulled:0.01,0.004864375426004501,0.041233923402072346,0.00025935725622013066,0.0009382759310382902,0.6666666666666666,0.12514654089903832,-0.40276828892176836,1.2888585245496587,0.747876623531448,0.04393658403425693,0.0,0.0,24.153279502510163,1.5098863172087347,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:nulled:0.05,0.023503347093057358,0.20296019060017245,0.00129650837236224,0.004688863802850182,0.6666666666666666,0.12514654089903832,-0.40276828892176836,1.2888585245496587,0.747876623531448,0.04393658403425693,0.0,0.0,73.49651107610387,4.596230641849966,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:nulled:0.2,0.08328206934292659,0.6446861187362496,0.005181819545587858,0.018715479404954233,0.6666666666666666,0.12514654089903832,-0.40276828892176836,1.2888585245496587,0.747876623531448,0.04393658403425693,0.0,0.0,496.93774775771146,31.08690840449429,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:nulled:0.5,0.16844766514477877,0.9091745260294787,0.012932947109278645,0.04656290406609632,0.6666666666666666,0.12514654089903832,-0.40276828892176836,1.2888585245496587,0.7194881670230863,0.07232504054261868,0.16110731556870728,0.08055365778435364,2473.1028866607594,154.72720019670783,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:random:0.01,0.009758081250328964,0.39740420332419185,0.44135450915159075,0.2328579356964313,0.6666666666666664,0.12514654089903854,-0.40276828892176836,-0.08055365778435367,0.739510489313408,0.05230271825229693,0.0,0.04027682889217682,166.12249333060987,10.390799958446921,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:random:0.05,0.0491835344465041,0.9129651032362012,0.908970517254239,0.8826217214572137,0.6666666666666666,0.12514654089903832,-0.40276828892176836,-0.28193780224523785,0.7000484945657668,0.09176471299993816,0.48332194670612183,0.08055365778435364,3490.283688946312,218.4031629871189,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:random:0.2,0.19991651683429545,0.9952533273600092,0.9869143372150458,0.9888469075855311,0.6666666666666666,0.12514654089903832,-0.40276828892176836,-0.28193780224523785,0.6648887589995192,0.1269244485661858,1.5305194979027195,0.483321946706122,61660.01531751255,3858.123125194615,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,pert:random:0.5,0.48157900171835877,0.9996095897176878,0.9946007660499685,0.9611309580650867,0.6666666666666666,0.12514654089903832,-0.40276828892176836,-0.28193780224523785,0.6658361019048731,0.12597710566083187,1.6110731556870732,0.5235987755982989,392860.441102418,24581.36017921724,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,fit:triangle:mse,0.6824827308613043,0.9835889007867535,0.9770474238159718,0.9929555584749062,0.47423302713397814,0.3175801804317268,0.483321946706122,1.0069207223044208,0.681973598741456,0.10983960882424892,0.16110731556870728,0.2013841444608842,17793.826116476524,1197.6495784559654,0.6824827308613043,2.3823;0.617632;0.186688;0.334515
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,fit:triangle:wgt,0.8136473170139505,0.885769815604894,0.8569335255261574,0.9309300751246041,0.49876717736362824,0.2930460302020767,0.8055365778435368,1.0069207223044208,0.6815111843063923,0.1103020232593126,0.08055365778435353,0.2013841444608842,38.53576661390321,2.6104713282917054,0.877337147965126,0.05;0.822086;0.113922;0.283712
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,fit:normal:mse,0.5783987687094666,0.9999996668481202,0.9670162209172695,0.9822929029188571,0.6666666666666666,0.12514654089903832,-0.40276828892176836,-0.28193780224523785,0.6666666666666673,0.12514654089903765,1.691626813471427,0.04027682889217682,705.2079801563566,44.07886473029706,0.5783987687094666,16.4414;3.71088;3.71346
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,fit:normal:wgt,0.9987835299370788,0.9542547365056815,0.9190397941020387,0.9778275133044377,0.6666792678401242,0.12513393972558073,2.658270706883671,-0.24166097335306103,0.6666666666666666,0.12514654089903832,-1.4499658401183662,1.1680280378731283,3.8479399331713235e6,247822.3427720198,0.9480894555438059,11.6948;85.538;0.01
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,paper:empP,0.8407885707817916,0.9582208130420854,0.9367630720161811,0.9655317120807447,0.7741949671944521,0.017618240371252814,0.08055365778435364,0.04027682889217682,0.732188539132911,0.059624668432793904,-0.08055365778435375,0.08055365778435364,24.992111814516125,1.305716131334478,NaN,
BA(k=4),12,1,20291904,32,24.0,0.791813207565705,paper:binP,0.8407885707817916,0.9582208130420854,0.9367630720161811,0.9655317120807447,0.780306969629493,0.011506237936211972,0.16110731556870733,0.0805536577843537,0.7168642668857205,0.07494894067998448,-0.08055365778435375,0.12083048667653046,24.225479392053,1.2077303022586687,NaN,
BA(k=4),12,2,20291905,32,24.0,0.8009903581491727,exactN,0.0,0.0,0.0,0.0,0.7676944843592609,0.033295873789911834,0.0,0.0,0.7609468138711089,0.04004354427806389,0.0,0.0,18.02112891991948,0.9757183082790547,NaN,
BA(k=4),12,2,20291905,32,24.0,0.8009903581491727,pert:lowd:0.01,0.009999543375842652,0.8775606309462051,0.9346903372668849,0.7523992987462518,0.6666666666666666,0.1343236914825061,-0.40276828892176836,-0.32221463113741466,0.6851342756802087,0.11585608246896406,0.32221463113741455,0.2013841444608842,4872.192681539584,304.8215690664742,NaN,
BA(k=4),12,2,20291905,32,24.0,0.8009903581491727,pert:lowd:0.05,0.0499387161090934,0.9940234719479069,0.9994527773075131,0.9487298048210534,0.6666666666666666,0.1343236914825061,-0.40276828892176836,-0.32221463113741466,0.6244941631063184,0.1764961950428543,-0.7249829200591831,0.3222146311374147,110892.78276330823,6938.192425945104,NaN,
BA(k=4),12,2,20291905,32,24.0,0.8009903581491727,pert:lowd:0.2,0.19613283581414928,0.9996090169336229,0.9994882386752648,0.9742376366309726,0.6666666666666666,0.1343236914825061,-0.40276828892176836,-0.32221463113741466,0.6674922845479759,0.1334980736011968,1.1277512089809512,0.24166097335306097,1.7424604213873881e6,109021.03841297138,NaN,
