family,n,instance,seed,m,c_opt,ceil_p1,variant,mse_rel,ew_avg,ew_star_raw,ew_star_nrm,ar_raw,regret_raw,dgamma_raw,dbeta_raw,ar_nrm,regret_nrm,dgamma_nrm,dbeta_nrm,pred_raw,normw_raw,fit_obj,fit_params
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,exactN,0.0,0.0,0.0,0.0,0.7720144926357148,0.03204192597950273,0.0,0.0,0.7472000714799062,0.05685634713531129,0.0,0.0,16.413001246115183,0.9621644999371772,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:lowd:0.01,0.00999949222288927,0.9830687686836316,0.9617332467950248,0.8179427928787687,0.6363636363636364,0.16769278225158113,-0.5638756044904757,-0.32221463113741466,0.6584705295862932,0.14558588902892433,0.6444292622748293,0.1611073155687074,57606.28472841491,4115.928075656353,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:lowd:0.05,0.0499374228843148,0.9987137052991479,0.9868478222793071,0.9220520237011639,0.6363636363636364,0.16769278225158113,-0.5638756044904757,-0.32221463113741466,0.6409093169263876,0.16314710168882984,0.9666438934122439,0.24166097335306103,1.4044593361375532e6,100347.99219131524,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:lowd:0.2,0.19611319834425855,0.9996790879099777,0.9901911476976053,0.9388905619127628,0.6363636363636364,0.16769278225158113,-0.5638756044904757,-0.32221463113741466,0.6694887975334463,0.13456762108177123,0.5638756044904756,0.12083048667653051,2.2365054031982392e7,1.597974245960763e6,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:lowd:0.5,0.44719966770683084,0.9997949411117113,0.9908037335735561,0.9420865752191496,0.6363636363636364,0.16769278225158113,-0.5638756044904757,-0.32221463113741466,0.6363636363636366,0.1676927822515809,-1.6110731556870734,0.6444292622748293,1.3964890751711684e8,9.977860500879414e6,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:highd:0.01,0.0050797147854810395,0.03457910520941519,0.005024759713473868,0.016795000256140606,0.6363636363636366,0.1676927822515809,-0.5638756044904757,0.48332194670612205,0.7472000714799062,0.05685634713531129,0.0,0.0,22.971206840306323,1.6409060159804538,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:highd:0.05,0.02455493174283569,0.1723778388866615,0.02513266802914706,0.08557119935981336,0.6363636363636366,0.1676927822515809,-0.5638756044904757,0.48332194670612205,0.7472000714799062,0.05685634713531129,0.0,0.0,81.66918015389938,5.834520700014971,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:highd:0.2,0.0871158203745872,0.5904982203548708,0.10030222820015981,0.3514350755213568,0.6363636363636366,0.1676927822515809,-0.5638756044904757,0.48332194670612205,0.7549680726021993,0.04908834601301815,0.0,-0.04027682889217682,626.8739099011214,44.78794210175095,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:highd:0.5,0.17640576345607462,0.8954363771947002,0.24552398739523304,0.7551527427186726,0.6363636363636366,0.1676927822515809,-0.5638756044904757,0.4430451178139452,0.7683420043150581,0.035714414300159425,-0.08055365778435375,-0.12083048667653051,3257.17072118042,232.71915176283252,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:nulled:0.01,0.006186767950065694,0.06414167642296838,0.0009117992039763711,0.0004918197441502518,0.6363636363636364,0.16769278225158113,-0.5638756044904757,1.248581695657482,0.7472000714799062,0.05685634713531129,0.0,0.0,34.87203888840541,2.4911270050587286,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:nulled:0.05,0.02998994366825282,0.3061831398666373,0.004557646216542051,0.002457382177552332,0.6363636363636364,0.16769278225158113,-0.5638756044904757,1.248581695657482,0.7472000714799062,0.05685634713531129,0.0,0.0,211.98360501001662,15.144992177850002,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:nulled:0.2,0.10722106387091074,0.7904412357672067,0.01820821622997345,0.009803530383272353,0.6363636363636364,0.16769278225158113,-0.5638756044904757,1.248581695657482,0.7472000714799062,0.05685634713531129,0.0,0.0,2210.2855785599095,157.92032599974536,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:nulled:0.5,0.218717469143722,0.9556732645663258,0.04538389660386544,0.024375965852414035,0.6363636363636364,0.16769278225158113,-0.5638756044904757,1.248581695657482,0.7472000714799062,0.05685634713531129,0.0,0.0,12526.469738998989,895.0026014410901,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:random:0.01,0.009790971157125603,0.8480399148846552,0.7287218682533524,0.510649853401073,0.6363636363636362,0.16769278225158124,-0.5638756044904757,1.0874743800887745,0.6966061810727919,0.10745023754242555,0.4027682889217685,0.04027682889217682,2237.9987195545204,159.90066650232689,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:random:0.05,0.04931865835408961,0.9952187978490639,0.9989566817174605,0.9960239526028022,0.6363636363636362,0.16769278225158124,-0.5638756044904757,1.1277512089809516,0.6374577645618774,0.16659865405334007,0.7249829200591831,0.2819378022452379,50700.04901262664,3622.490596667475,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:random:0.2,0.19998238135293417,0.9999998040651269,0.9926502835317803,0.9787547955416164,0.636363636363636,0.16769278225158146,-0.5638756044904757,1.208304866765305,0.6374577645618774,0.16659865405334007,0.7249829200591831,0.2819378022452379,813328.6395369787,58112.077722646216,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,pert:random:0.5,0.47972792902724337,0.9997924096254693,0.9881337704260778,0.9656062318646779,0.6363636363636364,0.16769278225158113,-0.5638756044904757,1.248581695657482,0.634811768636078,0.16924464997913946,0.5638756044904756,0.2819378022452379,5.106842830706462e6,364882.16199045273,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,fit:triangle:mse,0.6428141264398092,0.9900240640937984,0.9870042364692231,0.9973415263899431,0.5938044110992108,0.2102520075160067,-0.40276828892176836,1.0069207223044208,0.6413833493755088,0.1626730692397087,0.24166097335306103,0.24166097335306103,914432.0597780636,65853.80831571636,0.6428141264398092,6.07226;0.51423;0.26879;0.255405
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,fit:triangle:wgt,0.7861923836475723,0.9396308668465283,0.9476674393993797,0.9739430929121151,0.43414256339492235,0.36991385522029513,0.6444292622748294,0.966643893412244,0.663536948056385,0.14051947055883252,-0.24166097335306103,0.20138414446088415,142.2062687649683,10.98636409647459,0.9352296131323139,0.05;0.675279;0.188859;0.210253
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,fit:normal:mse,0.5495033934413187,0.9999454835166677,0.9980706816569711,0.9738838325704978,0.6363636363636364,0.16769278225158113,-0.5638756044904757,-0.32221463113741466,0.6363636363636366,0.1676927822515809,-1.6110731556870734,0.36249146002959154,2399.6971150577156,174.1108679154331,0.5495033934413187,14.3278;4.4049;5.16759
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,fit:normal:wgt,0.9950091854581664,0.973590912609083,0.9812709170458598,0.9940250308994827,0.6363636363636364,0.16769278225158113,-0.5638756044904757,-0.32221463113741466,0.6341524678495213,0.1699039507656962,1.0471975511965976,0.36249146002959154,4.736326869956317e7,3.497679821982071e6,0.9688040041253072,10.8256;72.2019;0.0110696
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,paper:empP,0.9999963978453769,0.9999989907949808,0.9999979884865255,0.9999989531066824,0.7992572480333309,0.004799170581886614,0.4027682889217683,0.0805536577843537,0.6349636333299714,0.16909278528524607,1.2083048667653051,0.4027682889217683,9.813686260681413e6,472707.0568207564,NaN,
WS(k=4;b=0.1),14,1,20302104,28,22.0,0.8040564186152175,paper:binP,0.9999963978453769,0.9999989907949808,0.9999979884865255,0.9999989531066824,0.7892547918913251,0.014801626723892403,0.4027682889217683,0.12083048667653051,0.6369726901906465,0.16708372842457098,0.0,0.24166097335306103,26095.294880358048,1189.1487602678808,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,exactN,0.0,0.0,0.0,0.0,0.7999211806894527,0.03455595905520781,0.0,0.0,0.7866682318703724,0.047808907874288153,0.0,0.0,16.328990056797114,0.968887617508806,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:lowd:0.01,0.009999493510683391,0.9832705552915959,0.9945708850340207,0.863405622032039,0.6666666666666666,0.1678104730779939,-0.5638756044904757,-0.28193780224523785,0.6846982663511522,0.14977887339350837,0.4833219467061223,0.2013841444608842,57604.74277486435,4116.000620280455,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:lowd:0.05,0.04993745478135194,0.9988146182858786,0.999904349746741,0.9365193225946503,0.6666666666666666,0.1678104730779939,-0.5638756044904757,-0.28193780224523785,0.6846982663511522,0.14977887339350837,0.4833219467061223,0.2013841444608842,1.404421267589111e6,100349.78337180949,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:lowd:0.2,0.19611368081743766,0.9997324470281825,0.9999949045141387,0.9482031344301034,0.6666666666666666,0.1678104730779939,-0.5638756044904757,-0.28193780224523785,0.6666666666666673,0.16781047307799324,1.6110731556870734,0.04027682889217682,2.2364446376078285e7,1.5980028375433462e6,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:lowd:0.5,0.4472019555964878,0.999837721914227,0.9999782389370718,0.950433126211511,0.6666666666666666,0.1678104730779939,-0.5638756044904757,-0.28193780224523785,0.6666666666666673,0.16781047307799324,1.6110731556870734,0.04027682889217682,1.3964511146880487e8,9.9780391141389e6,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:highd:0.01,0.005070548916387484,0.034361716901848825,0.0028651381118796533,0.012249797403060899,0.6666666666666669,0.16781047307799368,-0.5638756044904757,0.5235987755982989,0.7866682318703724,0.047808907874288153,0.0,0.0,22.97106946823209,1.6409124434194147,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:highd:0.05,0.02451013859832495,0.1711541878856469,0.0143100804847031,0.061898278040866,0.6666666666666669,0.16781047307799368,-0.5638756044904757,0.5235987755982989,0.7866682318703724,0.047808907874288153,0.0,0.0,81.66787297174213,5.834582024917893,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:highd:0.2,0.08695219432882716,0.5861126379474209,0.0569415942469417,0.2518464689455947,0.6666666666666669,0.16781047307799368,-0.5638756044904757,0.5235987755982989,0.7775947389117035,0.056882400832957036,0.08055365778435375,0.0,626.8593763456998,44.78862521698436,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:highd:0.5,0.17606548068988723,0.8917143912565216,0.14014003549096768,0.5850191372168673,0.6666666666666669,0.16781047307799368,-0.5638756044904757,0.483321946706122,0.7956433280252017,0.03883381171945888,0.0,-0.0805536577843537,3257.0878631579076,232.72304862902485,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:nulled:0.01,0.006186648067292441,0.06372833721611455,0.0007609229185699592,0.0021970377348678725,0.6666666666666666,0.1678104730779939,-0.5638756044904757,1.2888585245496587,0.7866682318703724,0.047808907874288153,0.0,0.0,34.87169169334616,2.491143266481712,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:nulled:0.05,0.029989352070642784,0.30451434152255313,0.0038039690740743113,0.010956314770943963,0.6666666666666666,0.1678104730779939,-0.5638756044904757,1.2888585245496587,0.7866682318703724,0.047808907874288153,0.0,0.0,211.97932328143446,15.145193269092287,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:nulled:0.2,0.10721884433084769,0.7891703443154352,0.015204949166714023,0.04336853055769936,0.6666666666666666,0.1678104730779939,-0.5638756044904757,1.2888585245496587,0.7673091064535097,0.06716803329115084,0.08055365778435375,0.04027682889217682,2210.2302653462934,157.922927126625,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:nulled:0.5,0.2187127355350886,0.9556122688658957,0.03794311354038605,0.1058909574794327,0.6666666666666666,0.1678104730779939,-0.5638756044904757,1.2888585245496587,0.7673091064535097,0.06716803329115084,0.08055365778435375,0.04027682889217682,12526.140524468507,895.0180880678419,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:random:0.01,0.00953134378327954,0.8719563084629353,0.8564522198091236,0.5600115503034436,0.6666666666666666,0.1678104730779939,-0.5638756044904757,1.2888585245496587,0.7189991245675028,0.11547801517715772,0.3222146311374148,0.12083048667653046,3590.8298479293767,256.56950795061385,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:random:0.05,0.048206231590147135,0.9922103678793898,0.9870173123120237,0.8734713679268923,0.6666666666666666,0.1678104730779939,-0.5638756044904757,1.2888585245496587,0.6935490930392803,0.14092804670538028,0.5638756044904756,0.16110731556870733,81026.23286310295,5789.528575353023,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:random:0.2,0.19863426377143167,0.9990414788403256,0.9967976488284997,0.9333731623759562,0.6666666666666666,0.1678104730779939,-0.5638756044904757,1.2888585245496587,0.6666666666666672,0.16781047307799335,1.6110731556870734,0.0,1.2709841858042527e6,90815.32983541142,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,pert:random:0.5,0.49045438565370325,0.9996229586987331,0.9979759584668498,0.9438724460284971,0.6666666666666666,0.1678104730779939,-0.5638756044904757,1.2888585245496587,0.6666666666666672,0.16781047307799335,1.6110731556870734,0.0,7.9120457362698335e6,565337.9022585251,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,fit:triangle:mse,0.6625868419161531,0.9880224456560188,0.9791284604230613,0.9953345955165581,0.5780145076853314,0.2564626320593292,-0.24166097335306103,1.0471975511965976,0.6508686952240372,0.1836084445206233,0.3222146311374148,0.28193780224523785,5080.948551299692,369.21444950058907,0.6625868419161531,0.459216;0.725468;0.169831;0.459284
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,fit:triangle:wgt,0.902581691401696,0.9359036715443918,0.9335992979259583,0.9627331681530898,0.5155166752831991,0.3189604644614614,1.208304866765305,0.9666438934122439,0.6770023363534851,0.15747480339117548,0.9666438934122439,-0.28193780224523785,117.93447760220396,9.306491547651571,0.9313841963990962,0.05;0.513741;0.48;0.187956
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,fit:normal:mse,0.5800445138584631,0.999997992495126,0.996865953153213,0.9877080141549145,0.6666666666666666,0.1678104730779939,-0.5638756044904757,-0.28193780224523785,0.6666666666666669,0.16781047307799368,-1.5305194979027197,0.40276828892176836,1360.8941041860223,100.26176894125071,0.5800445138584631,14.4097;4.13765;5.12249
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,fit:normal:wgt,0.9954222507831121,0.9739080754167316,0.9653844240758639,0.99092923167449,0.6666666666666666,0.1678104730779939,-0.5638756044904757,-0.28193780224523785,0.6636916417164375,0.17078549802822307,1.2083048667653051,0.40276828892176836,5.272048154082414e7,3.9099081593394163e6,0.9692080708698104,10.837;60.5904;0.01
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,paper:empP,0.9999992617330443,0.999999909574319,0.9999997484076877,0.9999999070016685,0.8265025661638183,0.007974573580842192,0.4027682889217683,0.12083048667653051,0.6474323490441294,0.18704479070053115,0.7249829200591831,0.3624914600295915,6.523490026020361e6,320809.77879309584,NaN,
WS(k=4;b=0.1),14,2,20302105,28,21.0,0.8344771397446605,paper:binP,0.9999992617330443,0.999999909574319,0.9999997484076877,0.9999999070016685,0.8142403742642088,0.020236765480451724,0.4027682889217683,0.16110731556870733,0.641860414592669,0.19261672515199157,0.08055365778435375,0.28193780224523785,26095.294880358048,1189.1487602678808,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,exactN,0.0,0.0,0.0,0.0,0.8022953646468122,0.02598547455446598,0.0,0.0,0.8018028248516896,0.02647801434958852,0.0,0.0,16.377841273283444,0.9687599626882333,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:lowd:0.01,0.009999493051157245,0.9775689776327884,0.9618864425653687,0.9165821657315277,0.6666666666666666,0.16161417253461152,-0.5638756044904757,-0.32221463113741466,0.6969229222486393,0.13135791695263888,0.32221463113741455,0.20138414446088415,57780.33492683789,4128.925689855514,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:lowd:0.05,0.0499374433957513,0.9986195226929548,0.9903022669174039,0.9710777061640999,0.6666666666666666,0.16161417253461152,-0.5638756044904757,-0.32221463113741466,0.6752024305349261,0.15307840866635203,0.24166097335306103,0.24166097335306103,1.4087563673722292e6,100668.88532490375,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:lowd:0.2,0.196113508588544,0.999756655005318,0.9936436824814979,0.9786176227263891,0.6666666666666666,0.16161417253461152,-0.5638756044904757,-0.32221463113741466,0.6677502242046737,0.16053061499660448,1.53051949790272,0.16110731556870728,2.2433643860559516e7,1.603096394434008e6,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:lowd:0.5,0.44720113887526264,0.9998726915694042,0.9942300547794324,0.9800028719958142,0.6666666666666666,0.16161417253461152,-0.5638756044904757,-0.32221463113741466,0.6688697378652548,0.15941110133602332,1.4499658401183662,0.16110731556870728,1.4007739060675177e8,1.0009858751756983e7,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:highd:0.01,0.0050942109873530345,0.028815853681976686,0.004211405619072348,0.0067843401790876915,0.6666666666666669,0.1616141725346113,-0.5638756044904757,0.48332194670612205,0.8018028248516896,0.02647801434958852,0.0,0.0,22.986715172834252,1.6420636826179404,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:highd:0.05,0.024625780043545174,0.1436196324226058,0.02106174409666634,0.03401461262166451,0.6666666666666669,0.1616141725346113,-0.5638756044904757,0.48332194670612205,0.8018028248516896,0.02647801434958852,0.0,0.0,81.81674130982977,5.845537948261134,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:highd:0.2,0.087374684459837,0.5118174373611221,0.08410493820193655,0.136550069203807,0.6666666666666669,0.1616141725346113,-0.5638756044904757,0.48332194670612205,0.7937663341598932,0.03451450504138498,0.08055365778435375,0.0,628.5144469242043,44.91044482061653,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:highd:0.5,0.1769442241776746,0.8437661062795335,0.20711453513322745,0.33324754133278867,0.6666666666666669,0.1616141725346113,-0.5638756044904757,0.48332194670612205,0.7978873618332288,0.030393477368049315,0.08055365778435375,-0.040276828892176875,3266.5235257349377,233.41757718940133,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:nulled:0.01,0.0062093467452422274,0.0534485501311642,0.0007650123290448217,0.0017819954125896545,0.6666666666666666,0.16161417253461152,-0.5638756044904757,1.248581695657482,0.8018028248516896,0.02647801434958852,0.0,0.0,34.91123368481054,2.494053033325867,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:nulled:0.05,0.03010137889430291,0.2587338200486502,0.003824313643400986,0.00889951103817141,0.6666666666666666,0.16161417253461152,-0.5638756044904757,1.248581695657482,0.8018028248516896,0.02647801434958852,0.0,0.0,212.46693365070317,15.1810813876715,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:nulled:0.2,0.10763928198024415,0.7321464848909288,0.015284773037283518,0.035426103835086487,0.6666666666666666,0.16161417253461152,-0.5638756044904757,1.248581695657482,0.8018028248516896,0.02647801434958852,0.0,0.0,2216.529213002569,158.38656886631847,NaN,
WS(k=4;b=0.1),14,3,20302106,28,21.0,0.8282808392012782,pert:nulled:0.5,0.21960968360948582,0.9379418878823542,0.03813471405161527,0.08753759753285038,0.6666666666666666,0.16161417253461152,-0.5638756044904757,1.248581695657482,0.8131890216352798,0.015091817565998311,-0.08055365778435375,-0.040276828892176875,12563.630424505205,897.7776387439584,NaN,
