family,n,instance,seed,m,ar_uniform,ar_balanced,ceil_p1,ar_samp_p1,ar_exact_p1,ceil_p3,ar_samp_p3,ar_exact_p3,sum_leakage_p3,overlap_p3,distance_p3
ER(0.25),18,1,20282412,21,0.5833333333333334,0.6176470588235294,0.7892413353831359,0.758520987885135,NaN,0.8845947671182667,0.8424228524005708,NaN,0.6403748907993692,0.8118608341615519,0.4735066189708596
ER(0.25),18,2,20282413,37,0.6379310344827587,0.6754563894523327,0.8025622686704267,0.7622762619809044,NaN,0.8929222297222081,0.8067852140364187,NaN,0.34661821393282444,0.9367360190028392,0.27354185141656284
ER(0.25),18,3,20282414,39,0.6290322580645161,0.666034155597723,0.7899003506273742,0.7252038723073249,NaN,0.8847780852883792,0.7854160889720244,NaN,0.4221685422964877,0.950077965392023,0.18407634167792233
ER(0.25),18,4,20282415,42,0.65625,0.6948529411764706,0.8099597897079034,0.7628095818602346,NaN,0.8992718698152398,0.78838403393933,NaN,0.2285183474498592,0.9698975215508783,0.2034135441805701
ER(0.25),18,5,20282416,37,0.6607142857142857,0.6995798319327732,0.82080467395146,0.7682498726560851,NaN,0.9093150645083515,0.7943379714771494,NaN,0.19399519597159065,0.9817772841026527,0.1489677116452601
ER(0.25),18,6,20282417,38,0.6333333333333333,0.6705882352941176,0.7830597270118688,0.7306486238614432,NaN,0.8765976126313301,0.7550189535657414,NaN,0.1943463322643705,0.9766908896071622,0.1820179048357466
ER(0.25),18,7,20282418,31,0.62,0.656470588235294,0.8088077967274239,0.7784175810822193,NaN,0.9098353049820008,0.8361130751235859,NaN,0.5763839870621896,0.9055365263530337,0.2554554915626314
ER(0.25),18,8,20282419,41,0.6612903225806451,0.7001897533206831,0.811195656348346,0.7859713487291642,NaN,0.9046350243451856,0.8390820139861275,NaN,0.56680284748998,0.8337171692930686,0.46727387612936194
ER(0.25),18,9,20282420,42,0.6363636363636364,0.6737967914438503,0.7785103354332844,0.7451579967360357,NaN,0.8755202716031908,0.7910794970095237,NaN,0.4090377984283027,0.9142608481185999,0.33447610707292824
ER(0.25),18,10,20282421,33,0.5689655172413793,0.6024340770791075,0.7426384426438588,0.6887738736461265,NaN,0.8547176414261114,0.7427933207267656,NaN,0.447244772648723,0.8858153148813496,0.3979215530723907
ER(0.25),18,11,20282422,39,0.5909090909090909,0.625668449197861,0.7502179111497893,0.7195726657141664,NaN,0.854478927516858,0.7701561917104431,NaN,0.5911987161090572,0.8031663268787004,0.5149338688733119
ER(0.25),18,12,20282423,33,0.5892857142857143,0.6239495798319327,0.7514453250451005,0.7164186160796889,NaN,0.8502266113517426,0.7679634486820881,NaN,0.4822082116123323,0.8737147393966154,0.41195756929878735
ER(0.25),18,13,20282424,43,0.6515151515151515,0.6898395721925134,0.8040446382916845,0.7594808189534783,NaN,0.8921760359696144,0.80624603346206,NaN,0.3636665631449618,0.94347195702385,0.24714982737780206
ER(0.25),18,14,20282425,38,0.6551724137931034,0.6937119675456389,0.8321301345330319,0.7833715079323227,NaN,0.9238505439818386,0.8325531747356071,NaN,0.3364414854333978,0.9396023202281913,0.2833263372981035
ER(0.25),18,15,20282426,34,0.6296296296296297,0.6666666666666666,0.7934741390313972,0.7497384331194056,NaN,0.8883506055704847,0.7948126359106185,NaN,0.32020472657003357,0.9452991436936218,0.2693246395035363
ER(0.25),18,16,20282427,31,0.6458333333333334,0.6838235294117646,0.8202442627043963,0.7552351082391398,NaN,0.9129375865791926,0.8051090026810713,NaN,0.3624063951735476,0.9656046719518194,0.14601969304023946
ER(0.25),18,17,20282428,34,0.6296296296296297,0.6666666666666666,0.8104779271965348,0.7358886491966081,NaN,0.8994226137393837,0.7692442015215225,NaN,0.3902689437235646,0.9578880164430956,0.1700422047321699
ER(0.25),18,18,20282429,37,0.6166666666666667,0.6529411764705882,0.7836991235869561,0.749943292126568,NaN,0.8811970256267041,0.8051301381685093,NaN,0.5183924168040486,0.8571250195559502,0.43628192421122763
ER(0.25),18,19,20282430,44,0.6470588235294118,0.6851211072664359,0.7948297023807259,0.7462273043434541,NaN,0.8816966791377266,0.7771858734095476,NaN,0.2340472116091696,0.9742515622108265,0.1757358743485717
ER(0.25),18,20,20282431,33,0.6346153846153846,0.671945701357466,0.8153515269624072,0.7972855276654898,NaN,0.9094639718433004,0.8294805347418431,NaN,0.5847859049125086,0.7984015676366364,0.5303856955271682
