family,n,instance,seed,m,ar_uniform,ar_balanced,ceil_p1,ar_samp_p1,ar_exact_p1,ceil_p3,ar_samp_p3,ar_exact_p3,sum_leakage_p3,overlap_p3,distance_p3
3-regular,16,1,20332212,24,0.5454545454545454,0.5818181818181819,0.7473978131565052,0.7211887890972678,NaN,0.8428123657549965,0.7824864956378353,NaN,0.727746917422068,0.7447434556151281,0.5695086735224413
3-regular,16,2,20332213,24,0.5714285714285714,0.6095238095238096,0.7690887587120587,0.7208307588479628,NaN,0.8704652464152002,0.7688203017782537,NaN,0.33695702890083973,0.9377641199937444,0.2878811054731178
3-regular,16,3,20332214,24,0.5454545454545454,0.5818181818181819,0.7406830952501289,0.6939451124296869,NaN,0.8634001094641852,0.7271741792193583,NaN,0.33869650835900245,0.9302385815837861,0.31401898430017877
3-regular,16,4,20332215,24,0.5454545454545454,0.5818181818181819,0.7551488764117793,0.7250874072951625,NaN,0.8683295342932379,0.7763274955381528,NaN,0.5002234275963213,0.8759111468723068,0.3976894252873687
3-regular,16,5,20332216,24,0.6,0.64,0.8075431966476614,0.7714719773727072,NaN,0.9128888836840645,0.8275797057696362,NaN,0.4984172066730696,0.8570450731622287,0.4428549291917877
3-regular,16,6,20332217,24,0.5454545454545454,0.5818181818181819,0.7551488764117792,0.7007355818117926,NaN,0.8505497428479896,0.7643276820862593,NaN,0.4272709217207552,0.9454739408899304,0.20617857595475741
3-regular,16,7,20332218,24,0.5714285714285714,0.6095238095238096,0.7759537188334684,0.7468090288451218,NaN,0.8749603228854984,0.7987530327911316,NaN,0.47910492822333356,0.8926193536126671,0.3623962828334612
3-regular,16,8,20332219,24,0.5714285714285714,0.6095238095238096,0.7759537188334684,0.7557484744626544,NaN,0.8756539040547583,0.8027223752305356,NaN,0.6166967302223098,0.7843979498320258,0.5412036810991587
3-regular,16,9,20332220,24,0.5454545454545454,0.5818181818181819,0.7406830952501289,0.6801599265534803,NaN,0.8493934011394134,0.713598474332012,NaN,0.2863544502004247,0.9766457460535114,0.1299368362044569
3-regular,16,10,20332221,24,0.6,0.64,0.8075431966476616,0.7674087522460876,NaN,0.9003976207869908,0.8421431615037308,NaN,0.5337545682393846,0.8729622670775331,0.37458526959267424
3-regular,16,11,20332222,24,0.5454545454545454,0.5818181818181819,0.7473978131565052,0.7160627908370489,NaN,0.8493450675440816,0.7651660706487909,NaN,0.48829719104564484,0.8643614365888095,0.4309571410093117
3-regular,16,12,20332223,24,0.5714285714285714,0.6095238095238096,0.791108346717102,0.733048930643101,NaN,0.8918088647593414,0.7865819506749445,NaN,0.33417107413709285,0.9447229224768052,0.2643595278041164
3-regular,16,13,20332224,24,0.6,0.64,0.8221375944721558,0.740373496479749,NaN,0.9192407933926248,0.7937296414006847,NaN,0.49574286718701666,0.928702893826845,0.22417554743740556
3-regular,16,14,20332225,24,0.5714285714285714,0.6095238095238096,0.7759537188334684,0.7359181624411464,NaN,0.8866395520176764,0.8001693777665828,NaN,0.4774449152308191,0.894812699448538,0.3572469563004247
3-regular,16,15,20332226,24,0.6,0.64,0.8075431966476616,0.7697385333820266,NaN,0.8985130019063365,0.8261228235055217,NaN,0.4446608607931799,0.8916198659998235,0.38190627278602635
3-regular,16,16,20332227,24,0.5714285714285714,0.6095238095238096,0.782988185211577,0.7438355686954914,NaN,0.8823521438523501,0.8022842370925256,NaN,0.45518595492400027,0.9079883896927308,0.3254415765588164
3-regular,16,17,20332228,24,0.5714285714285714,0.6095238095238096,0.782988185211577,0.7438355686954914,NaN,0.8876277499753743,0.8006980539402997,NaN,0.4797373474601562,0.8670221265350214,0.42772525734964667
3-regular,16,18,20332229,24,0.5714285714285714,0.6095238095238096,0.782988185211577,0.7302150857086465,NaN,0.8920462215996808,0.7680724923150648,NaN,0.6981389368142006,0.7612115920451726,0.5494267777242016
3-regular,16,19,20332230,24,0.5454545454545454,0.5818181818181819,0.7551488764117793,0.7287782959809918,NaN,0.8721298244654382,0.7902769340637126,NaN,0.7492736163327727,0.7023622657281471,0.6291961585477813
3-regular,16,20,20332231,24,0.6,0.64,0.8075431966476616,0.7697385333820267,NaN,0.8978877172182962,0.8071125848424014,NaN,0.3352047302993128,0.934481149707052,0.3009620547318031
