family,n,instance,seed,m,ramp,layer,leakage,cum_leakage,distance,overlap,compressed_norm
ER(0.25),20,1,20282612,47,small,7,0.04308145836004207,0.19815355278628333,0.13689128367229753,0.9872711849727399,0.9966314823559799
ER(0.25),20,1,20282612,47,small,8,0.0194185872148174,0.21757214000110073,0.13932895334908282,0.9867493102156645,0.9964422863837422
ER(0.25),20,1,20282612,47,small,9,0.018508520499730157,0.23608066050083087,0.14066159655170996,0.9863885251107816,0.9962703773386836
ER(0.25),20,1,20282612,47,small,10,0.048177058980992844,0.2842577194818237,0.14997754820553516,0.9838748637739476,0.9951048365627144
ER(0.25),20,1,20282612,47,small,11,0.06295968084878636,0.34721740033061005,0.1566314076200433,0.9808804316553972,0.9931111288964208
ER(0.25),20,1,20282612,47,small,12,0.05802383606630947,0.4052412363969195,0.1597262376159654,0.9787125785328749,0.9914146200183234
ER(0.25),20,1,20282612,47,small,13,0.037342630035397166,0.4425838664323167,0.16726513912765822,0.9767822343063208,0.9907110965201252
ER(0.25),20,1,20282612,47,small,14,0.03031412187292716,0.4728979883052438,0.1703826953344209,0.9758082553567833,0.9902472069050103
ER(0.25),20,1,20282612,47,small,15,0.05696967623489314,0.529867664540137,0.15738879224324742,0.9763484448854022,0.9886070942355526
ER(0.25),20,1,20282612,47,small,16,0.08163810092575507,0.6115057654658921,0.1423010801816372,0.9753194966576196,0.9852305350780088
ER(0.25),20,1,20282612,47,small,17,0.09298213875009492,0.7044879042159871,0.15121664507785934,0.9697519814253451,0.9808330791340415
ER(0.25),20,1,20282612,47,small,18,0.09107427799840495,0.795562182214392,0.17256419506488213,0.9622882949022795,0.9765956200038153
ER(0.25),20,1,20282612,47,small,19,0.08229996604352231,0.8778621482579143,0.18238447225361681,0.9573582031834768,0.97312163710395
ER(0.25),20,1,20282612,47,small,20,0.07785778284974902,0.9557199311076633,0.18731681492869315,0.9535893129252306,0.9700020032193739
ER(0.25),20,1,20282612,47,small,21,0.08643410733474022,1.0421540384424035,0.20636152047038045,0.9463635115344636,0.9661433803213904
ER(0.25),20,1,20282612,47,small,22,0.10488915103883911,1.1470431894812427,0.23477578971160412,0.9353155076762193,0.9604328697692506
ER(0.25),20,1,20282612,47,small,23,0.12534143147889557,1.2723846209601384,0.25491564389325744,0.924098071382771,0.9522188944187244
ER(0.25),20,1,20282612,47,small,24,0.1431398595075209,1.4155244804676592,0.2709328221422957,0.9119887804518295,0.9413988546350502
ER(0.25),20,1,20282612,47,small,25,0.15695490153915143,1.5724793820068106,0.3067819832942212,0.8921953725097378,0.9282224746207233
ER(0.25),20,1,20282612,47,small,26,0.16726468769772498,1.7397440697045357,0.3724720832616891,0.8598868980432434,0.9130276483439064
ER(0.25),20,1,20282612,47,small,27,0.1751580576783603,1.914902127382896,0.45339816280006184,0.8177579809335053,0.8960687147037044
ER(0.25),20,1,20282612,47,small,28,0.18150127036483077,2.0964033977477268,0.5331592907982154,0.7727374659419024,0.8774944047267192
ER(0.25),20,1,20282612,47,small,29,0.1864622525594836,2.2828656503072104,0.6071695786835961,0.728687967350982,0.8574545228157258
ER(0.25),20,1,20282612,47,small,30,0.18940928552643324,2.4722749358336435,0.6784457522796813,0.6852825501576529,0.8362729107495422
BA(k=2),20,1,20292612,36,small,1,0.013389169882970264,0.013389169882970264,0.013389169882970264,0.9998207301299243,0.999910361047348
BA(k=2),20,1,20292612,36,small,2,0.03140744263762981,0.044796612520600076,0.04067870088413861,0.9985897918643692,0.999416981383051
BA(k=2),20,1,20292612,36,small,3,0.026281025783569424,0.0710776383041695,0.05849310306126123,0.9973613202236652,0.9990713740071664
BA(k=2),20,1,20292612,36,small,4,0.008602789464439087,0.07968042776860858,0.06393002514882631,0.9969914829561376,0.9990343349324857
BA(k=2),20,1,20292612,36,small,5,0.023165031878133235,0.10284545964674181,0.07649880155969066,0.9958404597881549,0.9987657301249844
BA(k=2),20,1,20292612,36,small,6,0.03687535194468806,0.13972081159142988,0.10250025555138881,0.9928334816095149,0.9980847619771771
BA(k=2),20,1,20292612,36,small,7,0.03614730928110702,0.1758681208725369,0.11921588236320518,0.9903294033009866,0.9974299795588615
BA(k=2),20,1,20292612,36,small,8,0.016476342922118452,0.19234446379465533,0.12099703188248244,0.9899821588503136,0.9972938855957543
BA(k=2),20,1,20292612,36,small,9,0.015956770321559934,0.20830123411621526,0.12398623040839163,0.989486753529185,0.9971662227169588
BA(k=2),20,1,20292612,36,small,10,0.042426755809297556,0.2507279899255128,0.13593714924531952,0.9870339011285586,0.9962632413770388
BA(k=2),20,1,20292612,36,small,11,0.05372996925440282,0.30445795917991564,0.14467443871536048,0.9843699593598709,0.9948133174234282
BA(k=2),20,1,20292612,36,small,12,0.04711088310655195,0.35156884228646756,0.14726514680269132,0.9828863908665004,0.9936971878877034
BA(k=2),20,1,20292612,36,small,13,0.02849230166311819,0.38006114394958573,0.15221281692811878,0.9817395171597554,0.9932886236949788
BA(k=2),20,1,20292612,36,small,14,0.025620401413424615,0.4056815453630103,0.15402184105776529,0.9811420458222185,0.9929581486614999
BA(k=2),20,1,20292612,36,small,15,0.04915549884501865,0.45483704420802895,0.1388780259760869,0.9821700802576913,0.9917407029695624
BA(k=2),20,1,20292612,36,small,16,0.06853917596382936,0.5233762201718583,0.11596087247909452,0.9827492667984847,0.9893694978544447
BA(k=2),20,1,20292612,36,small,17,0.07546443002639928,0.5988406501982575,0.11842086197850646,0.9796094911659972,0.986487264532866
BA(k=2),20,1,20292612,36,small,18,0.07095193889804993,0.6697925890963075,0.14479857306239757,0.9736359641868366,0.9839323886589677
BA(k=2),20,1,20292612,36,small,19,0.062000491996753934,0.7317930810930614,0.16110290852780026,0.9692723606313566,0.9819770284707864
BA(k=2),20,1,20292612,36,small,20,0.059474013167337206,0.7912670942603987,0.16200013461631224,0.9674243132840992,0.9801743345967003
BA(k=2),20,1,20292612,36,small,21,0.06898214485360131,0.860249239114,0.16662172851712856,0.9643609806555391,0.9777439285894236
BA(k=2),20,1,20292612,36,small,22,0.08476363606592759,0.9450128751799276,0.18394842389390423,0.9579179772691997,0.9740627884763646
BA(k=2),20,1,20292612,36,small,23,0.09989616693539237,1.04490904211532,0.1999817260369618,0.9503152400651338,0.9689267628288368
BA(k=2),20,1,20292612,36,small,24,0.11128808333357945,1.1561971254488994,0.20464881320155562,0.943972957442941,0.9625144332600479
BA(k=2),20,1,20292612,36,small,25,0.11860071536843261,1.274797840817332,0.20895704688812883,0.9370041575250821,0.9551795143050409
BA(k=2),20,1,20292612,36,small,26,0.12290109110674893,1.397698931924081,0.2311176196956872,0.9256549848711945,0.9472397934803957
BA(k=2),20,1,20292612,36,small,27,0.1256848017647193,1.5233837336888,0.27087229291548215,0.9093071882481137,0.9388645040463173
BA(k=2),20,1,20292612,36,small,28,0.12817677999083593,1.651560513679636,0.31456859909745855,0.8907115326381233,0.9300737981629777
BA(k=2),20,1,20292612,36,small,29,0.13094307476376033,1.7825035884433964,0.3543605025341569,0.8723453064205534,0.920810067929713
BA(k=2),20,1,20292612,36,small,30,0.1338471996194063,1.9163507880628028,0.3916552771408047,0.8541041861222699,0.911030245576275
BA(k=4),20,1,20302612,64,small,1,0.026795191056629603,0.026795191056629603,0.026795191056629603,0.999282017736225,0.9996409444076645
BA(k=4),20,1,20302612,64,small,2,0.05860673185643256,0.08540192291306216,0.07635236754519352,0.9950090181500091,0.9979214742239798
BA(k=4),20,1,20302612,64,small,3,0.04306937964732787,0.12847130256039005,0.10256860874897664,0.9917381613591492,0.9969916234623809
BA(k=4),20,1,20302612,64,small,4,0.014395245015832288,0.14286654757622233,0.10928875824962858,0.9909217894900859,0.9968876938627939
BA(k=4),20,1,20302612,64,small,5,0.04563845760788803,0.18850500518411037,0.13417467071476263,0.9868496817037794,0.9958424601121645
BA(k=4),20,1,20302612,64,small,6,0.06551475925045079,0.25401976443456115,0.16819758606535687,0.9795625369010088,0.9936850716814665
BA(k=4),20,1,20302612,64,small,7,0.05384057196170446,0.3078603363962656,0.17862432342790116,0.9763193341964554,0.992225384926955
BA(k=4),20,1,20302612,64,small,8,0.014804234774378821,0.3226645711706444,0.17757089781812743,0.9763963474494225,0.9921149374574397
BA(k=4),20,1,20302612,64,small,9,0.04431173035031866,0.36697630152096306,0.18083607006132696,0.9748343825220765,0.9911248759261049
BA(k=4),20,1,20302612,64,small,10,0.07782563991679634,0.44480194143775936,0.16778301535781262,0.9741093823497678,0.9880646180544447
BA(k=4),20,1,20302612,64,small,11,0.0825326617887559,0.5273346032265153,0.1473518772888275,0.973915955920113,0.9846116235293673
BA(k=4),20,1,20302612,64,small,12,0.06244898177787213,0.5897835850043874,0.16436128500010358,0.9692923983953764,0.9826292148435466
BA(k=4),20,1,20302612,64,small,13,0.04502442897509941,0.6348080139794868,0.18198466320551165,0.9652560070917662,0.9815971549772908
BA(k=4),20,1,20302612,64,small,14,0.06647970416453558,0.7012877181440224,0.15926519964458655,0.9669886570401482,0.9793433634807047
BA(k=4),20,1,20302612,64,small,15,0.09575922592668126,0.7970469440707036,0.14443489093934236,0.9646756827880757,0.9746504985088852
BA(k=4),20,1,20302612,64,small,16,0.11093091531769576,0.9079778593883994,0.18316701640365166,0.9522907199377632,0.96831705875214
BA(k=4),20,1,20302612,64,small,17,0.11115258027937723,1.0191304396677765,0.20321453748783955,0.9426556315587313,0.9619163322075546
BA(k=4),20,1,20302612,64,small,18,0.10503187535083582,1.1241623150186124,0.18916075230363097,0.9402822710845965,0.9561649101111834
BA(k=4),20,1,20302612,64,small,19,0.10422067391397649,1.228382988932589,0.20087698399369558,0.9327175259574052,0.9504679828678305
BA(k=4),20,1,20302612,64,small,20,0.11431952723211257,1.3427025161647015,0.24501814191945334,0.9169890980282684,0.943567926622278
BA(k=4),20,1,20302612,64,small,21,0.13124302432173832,1.4739455404864399,0.265114984798815,0.9050143547529793,0.9343959014877711
BA(k=4),20,1,20302612,64,small,22,0.14871291796851588,1.6226584584549557,0.26423737302379013,0.8964237844227946,0.922485863710896
BA(k=4),20,1,20302612,64,small,23,0.16340127473302266,1.7860597331879784,0.2945801339751359,0.877012190927211,0.9078987785882655
BA(k=4),20,1,20302612,64,small,24,0.17472269689642517,1.9607824300844037,0.3601535674451872,0.8445733397379135,0.8909277026511774
BA(k=4),20,1,20302612,64,small,25,0.18340886185357116,2.144191291937975,0.4249400485249861,0.8101616185564183,0.8718448031300529
BA(k=4),20,1,20302612,64,small,26,0.19038280770606353,2.3345740996440383,0.48042809469743936,0.7775657281844747,0.8508041768085295
BA(k=4),20,1,20302612,64,small,27,0.1961219111101689,2.530696010754207,0.5434859159128701,0.7384588180015174,0.8278912629429878
BA(k=4),20,1,20302612,64,small,28,0.20045356479269918,2.7311495755469064,0.6210949630907922,0.6894522435203555,0.8032573134551789
BA(k=4),20,1,20302612,64,small,29,0.2026567141184196,2.933806289665326,0.7043307204139908,0.637205966662515,0.7772725183884706
BA(k=4),20,1,20302612,64,small,30,0.20172696354083017,3.135533253206156,0.7841806770361167,0.5892501941525243,0.7506389278624933
WS(k=4;b=0.1),20,1,20312612,40,small,1,0.011734675736044708,0.011734675736044708,0.011734675736044708,0.9998622973853718,0.9999311463222694
WS(k=4;b=0.1),20,1,20312612,40,small,2,0.02648866403027767,0.038223339766322376,0.03615437789504263,0.9989267590970136,0.9995802359306981
WS(k=4;b=0.1),20,1,20312612,40,small,3,0.019375554354328486,0.05759889412065086,0.05133094297224658,0.9980752478469361,0.9993924334097822
WS(k=4;b=0.1),20,1,20312612,40,small,4,0.004029965538621036,0.061628859659271895,0.053870072655635995,0.99793354592893,0.9993843081289949
WS(k=4;b=0.1),20,1,20312612,40,small,5,0.01740044711425296,0.07902930677352486,0.0636250144722684,0.9972090825987675,0.9992328156013955
WS(k=4;b=0.1),20,1,20312612,40,small,6,0.03217283304972117,0.11120213982324603,0.08979006289263046,0.994684474423135,0.9987147383453607
WS(k=4;b=0.1),20,1,20312612,40,small,7,0.03220196659533351,0.14340410641857954,0.11058167692036024,0.9920834248194101,0.9981954527724707
WS(k=4;b=0.1),20,1,20312612,40,small,8,0.01317110604034337,0.15657521245892292,0.11467377962329885,0.9915368169765004,0.9981085531650895
WS(k=4;b=0.1),20,1,20312612,40,small,9,0.014683688179570763,0.1712589006384937,0.11469447125843138,0.9914254392603037,0.998000537676585
WS(k=4;b=0.1),20,1,20312612,40,small,10,0.036935449023645546,0.20819434966213923,0.12862053591802283,0.989048824308999,0.9973168231851747
WS(k=4;b=0.1),20,1,20312612,40,small,11,0.04837550750410307,0.2565698571662423,0.148857144924705,0.9850714317763065,0.9961428893898174
WS(k=4;b=0.1),20,1,20312612,40,small,12,0.04353100851895518,0.3001008656851975,0.15989676006150635,0.9824233459457159,0.9951912918525837
WS(k=4;b=0.1),20,1,20312612,40,small,13,0.02426032633079495,0.32436119201599245,0.1609839519956653,0.9819572373668944,0.9948955442384592
WS(k=4;b=0.1),20,1,20312612,40,small,14,0.021519893730887984,0.3458810857468804,0.1597691039766155,0.9819209919703851,0.9946627760800907
WS(k=4;b=0.1),20,1,20312612,40,small,15,0.04702950211235279,0.3929105878592332,0.15826993101838366,0.9810610580151995,0.9935503329225014
WS(k=4;b=0.1),20,1,20312612,40,small,16,0.06636217567773765,0.4592727635369709,0.15292432517034907,0.9797140450330241,0.991331592197951
WS(k=4;b=0.1),20,1,20312612,40,small,17,0.07257742085396794,0.5318501843909388,0.1470259855520738,0.9779937110389381,0.988671251565412
WS(k=4;b=0.1),20,1,20312612,40,small,18,0.06609812330151539,0.5979483076924542,0.1506833985911282,0.97528101261653,0.9864592651336044
WS(k=4;b=0.1),20,1,20312612,40,small,19,0.05383350165527233,0.6517818093477266,0.16442412317480268,0.9716845309682288,0.9849892567269257
WS(k=4;b=0.1),20,1,20312612,40,small,20,0.050852067687615896,0.7026338770353424,0.17700176426673775,0.9682996062752467,0.9836757103229483
WS(k=4;b=0.1),20,1,20312612,40,small,21,0.06551336619833523,0.7681472432336777,0.1817205395877288,0.9654451002300202,0.9814916718590746
WS(k=4;b=0.1),20,1,20312612,40,small,22,0.08670866125183171,0.8548559044855094,0.18343182772038025,0.9616505008397689,0.9776540850385887
WS(k=4;b=0.1),20,1,20312612,40,small,23,0.10501777479058243,0.9598736792760918,0.19231459481735033,0.9549615994381392,0.9719973132528047
WS(k=4;b=0.1),20,1,20312612,40,small,24,0.11737921540247541,1.0772528946785673,0.21324896515803857,0.9446309085315705,0.9648838773459574
WS(k=4;b=0.1),20,1,20312612,40,small,25,0.12422373328497295,1.2014766279635403,0.24454078412865066,0.9309246022892651,0.9568538868870768
WS(k=4;b=0.1),20,1,20312612,40,small,26,0.12777221528649932,1.3292488432500396,0.2839870923050334,0.9139136014409974,0.9482845679708632
WS(k=4;b=0.1),20,1,20312612,40,small,27,0.13078377357869866,1.4600326168287383,0.33068614739430857,0.8931317505982455,0.9392226713725566
WS(k=4;b=0.1),20,1,20312612,40,small,28,0.13539667285699308,1.5954292896857314,0.383347788000194,0.8682399723753832,0.929412162282945
WS(k=4;b=0.1),20,1,20312612,40,small,29,0.14231763011661538,1.7377469198023467,0.4396328189657476,0.8396805853567878,0.918451228730981
WS(k=4;b=0.1),20,1,20312612,40,small,30,0.1507415599947849,1.8884884797971317,0.49750370824729934,0.8084319585695887,0.9059964909688064
WS(k=4;b=0.5),20,1,20322612,40,small,1,0.01247836101207948,0.01247836101207948,0.01247836101207948,0.9998442905064989,0.9999221422223133
WS(k=4;b=0.5),20,1,20322612,40,small,2,0.028440519888589335,0.040918880900668815,0.03843814158734596,0.9987789762041336,0.9995175973112852
WS(k=4;b=0.5),20,1,20322612,40,small,3,0.021912677135203684,0.0628315580358725,0.05507850130328736,0.9977609209090817,0.9992773698606886
WS(k=4;b=0.5),20,1,20322612,40,small,4,0.004916365757970828,0.06774792379384333,0.05832938062440165,0.997564478857441,0.9992652757218278
WS(k=4;b=0.5),20,1,20322612,40,small,5,0.018232271675742463,0.0859801954695858,0.06819772732971753,0.9967738924863018,0.9990989318045368
WS(k=4;b=0.5),20,1,20322612,40,small,6,0.03375970808705909,0.11973990355664489,0.09457186155444745,0.9940575660607226,0.998528396012269
WS(k=4;b=0.5),20,1,20322612,40,small,7,0.035702334609349066,0.15544223816599395,0.11586071096199656,0.9911813813441819,0.9978899242633281
WS(k=4;b=0.5),20,1,20322612,40,small,8,0.017636504214506514,0.17307874238050047,0.12055389939174684,0.9904731815479809,0.9977340600908474
WS(k=4;b=0.5),20,1,20322612,40,small,9,0.012267353991687435,0.1853460963721879,0.12042371737767771,0.9904119866078768,0.9976586423679225
WS(k=4;b=0.5),20,1,20322612,40,small,10,0.03708939090835415,0.22243548728054205,0.1318496156954543,0.9882818409184564,0.9969689783405751
WS(k=4;b=0.5),20,1,20322612,40,small,11,0.05141229813517652,0.2738477854157186,0.14890515904031157,0.9845676076358781,0.9956424656340764
WS(k=4;b=0.5),20,1,20322612,40,small,12,0.05015515120156809,0.3240029366172867,0.1592215234399903,0.9817262307821167,0.9943783888348798
WS(k=4;b=0.5),20,1,20322612,40,small,13,0.03368062053529814,0.3576835571525848,0.16307149544796545,0.9805423944621361,0.9938078264846805
WS(k=4;b=0.5),20,1,20322612,40,small,14,0.02125697299030055,0.37894053014288537,0.1641312381569484,0.980145607246011,0.9935804633151222
WS(k=4;b=0.5),20,1,20322612,40,small,15,0.04278457212185844,0.4217251022647438,0.1596681086104952,0.9799649796714459,0.9926588625856524
WS(k=4;b=0.5),20,1,20322612,40,small,16,0.06632231246749544,0.4880474147322392,0.1484055385118121,0.9795283842779757,0.9904407949689888
WS(k=4;b=0.5),20,1,20322612,40,small,17,0.07900203974463679,0.5670494544768759,0.13988187025974685,0.977671472024323,0.9872849872529152
WS(k=4;b=0.5),20,1,20322612,40,small,18,0.07934285878288581,0.6463923132597618,0.14578777418557518,0.9737163103830194,0.9840916404558805
WS(k=4;b=0.5),20,1,20322612,40,small,19,0.07114610801166661,0.7175384212714284,0.16132310478996897,0.9688481249625857,0.981516473692591
WS(k=4;b=0.5),20,1,20322612,40,small,20,0.06354982329191809,0.7810882445633465,0.1756990351536136,0.964481484472284,0.9794569965493669
WS(k=4;b=0.5),20,1,20322612,40,small,21,0.06757482351515122,0.8486630680784977,0.18762391682535998,0.9601656299678014,0.9771231505375374
WS(k=4;b=0.5),20,1,20322612,40,small,22,0.08366926503922835,0.932332333117726,0.20150785517479466,0.9542497460451025,0.9735343370442596
WS(k=4;b=0.5),20,1,20322612,40,small,23,0.10351787177140019,1.0358502048891263,0.21849103428538352,0.9459498331687006,0.9680150596081291
WS(k=4;b=0.5),20,1,20322612,40,small,24,0.12125328533557797,1.1571034902247042,0.23736496178698815,0.9354662258843146,0.9603909601945756
WS(k=4;b=0.5),20,1,20322612,40,small,25,0.13480758674773632,1.2919110769724405,0.2625739802744545,0.9218843496593211,0.9508825957912522
WS(k=4;b=0.5),20,1,20322612,40,small,26,0.14432229099484267,1.4362333679672832,0.30149957147038825,0.9030229030293336,0.9398663667249277
WS(k=4;b=0.5),20,1,20322612,40,small,27,0.15092896406873252,1.5871623320360158,0.35468228630551324,0.8778292270602551,0.9276687097805209
WS(k=4;b=0.5),20,1,20322612,40,small,28,0.1558936977810968,1.7430560298171125,0.41516790742815646,0.8479225473126681,0.9144760194220453
WS(k=4;b=0.5),20,1,20322612,40,small,29,0.16003369175063306,1.9030897215677456,0.47552906562324343,0.8164903745997525,0.9003641527752266
WS(k=4;b=0.5),20,1,20322612,40,small,30,0.1634287504422335,2.066518472009979,0.5329595299543854,0.7856640508680929,0.8854076186319743
3-regular,20,1,20332612,30,small,1,0.007465316244958155,0.007465316244958155,0.007465316244958155,0.9999442690533422,0.9999721341384291
3-regular,20,1,20332612,30,small,2,0.016848371947650716,0.02431368819260887,0.023390126356579083,0.9995566522964598,0.9998301862896901
3-regular,20,1,20332612,30,small,3,0.012277518582030009,0.03659120677463888,0.03363196469306996,0.999189287573843,0.9997548019157207
3-regular,20,1,20332612,30,small,4,0.001734224060112962,0.038325430834751845,0.034934570440120924,0.999143125621843,0.9997532977792298
3-regular,20,1,20332612,30,small,5,0.00951635003518677,0.047841780869938615,0.040478755225461203,0.9988887867510831,0.9997080051207216
3-regular,20,1,20332612,30,small,6,0.020461792661026202,0.0683035735309648,0.058462107566017926,0.9977898016680621,0.9994985795605492
3-regular,20,1,20332612,30,small,7,0.022452180392212535,0.09075575392317735,0.07512075792367423,0.9964252148925137,0.9992463710913286
3-regular,20,1,20332612,30,small,8,0.011294622560666863,0.10205037648384421,0.07966153150748678,0.9960104319797698,0.9991825366970759
3-regular,20,1,20332612,30,small,9,0.005821494088285248,0.10787187057212946,0.07841459494195066,0.9960917661720595,0.9991655777932829
3-regular,20,1,20332612,30,small,10,0.020602869907738852,0.12847474047986832,0.0871996398013329,0.9951517982386795,0.9989531388401303
3-regular,20,1,20332612,30,small,11,0.03158501906671987,0.1600597595465882,0.10624981355051251,0.9928103875810741,0.9984536845387958
3-regular,20,1,20332612,30,small,12,0.033335232187938144,0.19339499173452634,0.12127586420845235,0.990546630445812,0.997897050032751
3-regular,20,1,20332612,30,small,13,0.023415501538069497,0.21681049327259583,0.1252675108289759,0.9897832342203355,0.9976222916273367
3-regular,20,1,20332612,30,small,14,0.011494941199422813,0.22830543447201865,0.12244060070841395,0.9900677082422499,0.9975560651304779
3-regular,20,1,20332612,30,small,15,0.02367168663888947,0.2519771211109081,0.12150207299583678,0.9899012281447328,0.9972751648017061
3-regular,20,1,20332612,30,small,16,0.04040525840640116,0.2923823795173093,0.12518872527933197,0.9886320955045061,0.9964563058275008
3-regular,20,1,20332612,30,small,17,0.05138544512679271,0.343767824644102,0.12973484426975773,0.9867397118217108,0.9951304966950373
3-regular,20,1,20332612,30,small,18,0.053956129193928205,0.3977239538380302,0.13400739295420677,0.9847316460780501,0.9936666652227553
3-regular,20,1,20332612,30,small,19,0.04831421697082865,0.4460381708088589,0.14094131752231637,0.9826200971510575,0.9924913994657137
3-regular,20,1,20332612,30,small,20,0.03939641290435883,0.4854345837132177,0.15080757333962883,0.9804142781722645,0.9917091814961081
3-regular,20,1,20332612,30,small,21,0.03819474339782219,0.5236293271110398,0.15892031018123948,0.9784528702912725,0.9909733912878081
3-regular,20,1,20332612,30,small,22,0.05017601380914266,0.5738053409201825,0.16126705881834358,0.9768801277126629,0.9897022935603835
3-regular,20,1,20332612,30,small,23,0.06740122785459637,0.6412065687747789,0.15988667338007237,0.9749587975746354,0.9874045292393474
3-regular,20,1,20332612,30,small,24,0.08336800382444418,0.7245745725992231,0.16316614776099114,0.9711848480835482,0.9838787935008567
3-regular,20,1,20332612,30,small,25,0.09555977694592975,0.8201343495451529,0.17952938717620143,0.9642007986988431,0.9792271489959533
3-regular,20,1,20332612,30,small,26,0.10356647882289093,0.9237008283680438,0.20946532329193804,0.9536353456542505,0.9737349710239294
3-regular,20,1,20332612,30,small,27,0.10823269159718592,1.0319335199652295,0.2472703506865288,0.940097743724499,0.9677011306517093
