family,n,instance,seed,m,ramp,layer,leakage,cum_leakage,distance,overlap,compressed_norm
WS(k=4;b=0.5),18,8,20322419,36,small,17,0.07829481501133428,0.6363908640859142,0.15709330488367576,0.9727148699241875,0.9847826460837108
WS(k=4;b=0.5),18,8,20322419,36,small,18,0.09875019388254132,0.7351410579684555,0.16782505477857923,0.9662984830121556,0.9798189930981123
WS(k=4;b=0.5),18,8,20322419,36,small,19,0.11270241115149814,0.8478434691199537,0.18387296664217173,0.9575878722649702,0.9733156865870587
WS(k=4;b=0.5),18,8,20322419,36,small,20,0.12119752326762562,0.9690409923875792,0.19765167286421895,0.9483506758041207,0.9657404341282564
WS(k=4;b=0.5),18,8,20322419,36,small,21,0.12724633842700978,1.096287330814589,0.22206733095016146,0.9360220088756254,0.9573207171408918
WS(k=4;b=0.5),18,8,20322419,36,small,22,0.13430981176569648,1.2305971425802855,0.26902892762508357,0.9167120320423633,0.9478522194575559
WS(k=4;b=0.5),18,8,20322419,36,small,23,0.14482579128623252,1.375422933866518,0.32905373138184785,0.8906263852332911,0.9367226484445298
WS(k=4;b=0.5),18,8,20322419,36,small,24,0.15930229374797036,1.5347252276144885,0.3875270941480472,0.8614306685146718,0.923077515334204
WS(k=4;b=0.5),18,8,20322419,36,small,25,0.17644849231635348,1.7111737199308419,0.4442489306300587,0.8294450295773762,0.9060563055764534
WS(k=4;b=0.5),18,8,20322419,36,small,26,0.1938860146606942,1.905059734591536,0.5092156763059044,0.7902772631374733,0.8850684957639423
WS(k=4;b=0.5),18,8,20322419,36,small,27,0.20874919073155893,2.113808925323095,0.5863888994486741,0.7422765824706802,0.8600988417401625
WS(k=4;b=0.5),18,8,20322419,36,small,28,0.2181051465257792,2.3319140718488742,0.6681892919996579,0.6919558298528844,0.831985674529158
WS(k=4;b=0.5),18,8,20322419,36,small,29,0.21950043710571213,2.5514145089545863,0.7436853297998859,0.6497053398347048,0.8025083929356368
WS(k=4;b=0.5),18,8,20322419,36,small,30,0.21181262387315658,2.7632271328277427,0.8072079258668616,0.6203912898156403,0.7740511178857029
3-regular,18,8,20332419,27,small,1,0.007546022780016928,0.007546022780016928,0.007546022780016928,0.9999430575401884,0.9999715283647849
3-regular,18,8,20332419,27,small,2,0.017531649461894987,0.025077672241911916,0.02387734996943319,0.9995327862976832,0.9998178328112306
3-regular,18,8,20332419,27,small,3,0.013747016772676734,0.038824689014588645,0.03498055710949175,0.9991115528347301,0.9997233208929355
3-regular,18,8,20332419,27,small,4,0.002829848286389435,0.04165453730097808,0.03704383789754222,0.9990332451155325,0.9997193157561148
3-regular,18,8,20332419,27,small,5,0.01019599955716908,0.05185053685814716,0.04214141471868512,0.9987794315284374,0.9996673206066623
3-regular,18,8,20332419,27,small,6,0.020910645089361832,0.072761181947509,0.059770423896961494,0.9976625150188659,0.9994485963824515
3-regular,18,8,20332419,27,small,7,0.023944675961678243,0.09670585790918723,0.0773858943322888,0.9961678660544904,0.9991617232980582
3-regular,18,8,20332419,27,small,8,0.013841301853975902,0.11054715976316314,0.08351523229516794,0.9955794118226238,0.9990658475130282
3-regular,18,8,20332419,27,small,9,0.004717485065255775,0.11526464482841892,0.082425723707336,0.9956584601449284,0.999054709713928
3-regular,18,8,20332419,27,small,10,0.021242697352444582,0.1365073421808635,0.08900563497713274,0.9948685298186875,0.9988288446029021
3-regular,18,8,20332419,27,small,11,0.03311895299479695,0.16962629517566044,0.10676228601743905,0.9925820103895392,0.9982796180245792
3-regular,18,8,20332419,27,small,12,0.03610181677031362,0.20572811194597407,0.12287039917185208,0.9900814777646847,0.997626610806458
3-regular,18,8,20332419,27,small,13,0.0279778862314181,0.23370599817739218,0.12923250320594853,0.98889051499556,0.9972342214701613
3-regular,18,8,20332419,27,small,14,0.01440434602488473,0.2481103442022769,0.12805475018656143,0.9889393196171891,0.9971301857264165
3-regular,18,8,20332419,27,small,15,0.02189112950801369,0.2700014737102906,0.1260131484796786,0.9889589822413558,0.9968898563711313
3-regular,18,8,20332419,27,small,16,0.04064207213012406,0.31064354584041465,0.12621758431141902,0.9881100119070839,0.9960610461756944
3-regular,18,8,20332419,27,small,17,0.05456357695930033,0.36520712279971496,0.1268492628221474,0.9865509852477082,0.9945654446933229
3-regular,18,8,20332419,27,small,18,0.060370729269630524,0.4255778520693455,0.12796377093054892,0.9846023714961267,0.9927314837484916
3-regular,18,8,20332419,27,small,19,0.05815918456246943,0.48373703663181494,0.133744334026138,0.9821694447001045,0.9910263912109055
3-regular,18,8,20332419,27,small,20,0.05122593994731103,0.534962976579126,0.14596712121913316,0.9791619351158204,0.9897015768164769
3-regular,18,8,20332419,27,small,21,0.04692620595088618,0.5818891825300121,0.1604009880216787,0.9758780047932955,0.9885884595462746
3-regular,18,8,20332419,27,small,22,0.05300216514460281,0.6348913476746149,0.17215201038203884,0.9725909277144354,0.9871666084496895
3-regular,18,8,20332419,27,small,23,0.06806767169510862,0.7029590193697235,0.1809503030582504,0.9688863444537228,0.9848170921080079
3-regular,18,8,20332419,27,small,24,0.08584375983855966,0.7888027792082831,0.19155952028594683,0.963568390731807,0.981068577523941
3-regular,18,8,20332419,27,small,25,0.10241793275217005,0.8912207119604532,0.21004086935184463,0.9552613379699525,0.9757080100396934
3-regular,18,8,20332419,27,small,26,0.11632324756061911,1.0075439595210722,0.2392024449641564,0.9430813518370569,0.9687492053842268
3-regular,18,8,20332419,27,small,27,0.1274861812506749,1.1350301407717471,0.2781646111705635,0.9267204796601667,0.9603240580776324
3-regular,18,8,20332419,27,small,28,0.13649887810627606,1.2715290188780233,0.3251247060405261,0.9060461605714889,0.950573696668712
3-regular,18,8,20332419,27,small,29,0.1440661680518652,1.4155951869298884,0.37880324882071187,0.880882607622384,0.9395931523916456
3-regular,18,8,20332419,27,small,30,0.1505623742926385,1.566157561222527,0.4378712952988621,0.8513667587360041,0.9274514884718411
ER(0.5),18,9,20272420,71,small,1,0.031789487172678516,0.031789487172678516,0.031789487172678516,0.9989894285052867,0.9994945865312628
ER(0.5),18,9,20272420,71,small,2,0.06785889699067073,0.09964838416334924,0.0875482893499574,0.9933603543614912,0.9971883466048467
ER(0.5),18,9,20272420,71,small,3,0.04820585220364136,0.1478542363669906,0.11466408312645084,0.9894600067169453,0.9960224869036978
ER(0.5),18,9,20272420,71,small,4,0.01867170709942896,0.16652594346641955,0.12259800767186621,0.9883426805790662,0.995847459087894
ER(0.5),18,9,20272420,71,small,5,0.055701376068003516,0.22222731953442307,0.15257119707966268,0.9826657983349795,0.9942884483267133
ER(0.5),18,9,20272420,71,small,6,0.07323880818714018,0.2954661277215632,0.18456992678592418,0.9745957526878649,0.9915874119064185
ER(0.5),18,9,20272420,71,small,7,0.05328987183094522,0.34875599955250847,0.1891738016831798,0.9723317200281608,0.9901544248305472
ER(0.5),18,9,20272420,71,small,8,0.014699041725943962,0.3634550412784524,0.18900026870095496,0.9722521961854325,0.9900453137022802
ER(0.5),18,9,20272420,71,small,9,0.05765854831251762,0.42111358959097,0.1886148724930434,0.9706822538208014,0.9883649199513012
ER(0.5),18,9,20272420,71,small,10,0.08734512070781465,0.5084587102987846,0.16170721018422157,0.9716141227483269,0.9844978643343418
ER(0.5),18,9,20272420,71,small,11,0.08393697814653661,0.5923956884453212,0.14368721540110002,0.970807648493322,0.9809131605695309
ER(0.5),18,9,20272420,71,small,12,0.06018973151115329,0.6525854199564745,0.17627842934455326,0.9637716514831793,0.979064770482076
ER(0.5),18,9,20272420,71,small,13,0.05593822558714874,0.7085236455436232,0.17804438604412154,0.9619617830925052,0.9774654672761006
ER(0.5),18,9,20272420,71,small,14,0.0836892324894952,0.7922128780331185,0.14565041936264866,0.9637435618333046,0.973876199566765
ER(0.5),18,9,20272420,71,small,15,0.10783879943588882,0.9000516774690073,0.16773169837524224,0.9544816926686915,0.9678872069713635
ER(0.5),18,9,20272420,71,small,16,0.11654351663061933,1.0165951940996267,0.20869878043744872,0.9402741907204581,0.9608450729176854
ER(0.5),18,9,20272420,71,small,17,0.11425903473467831,1.1308542288343049,0.197282710493815,0.9365634028017806,0.954027319908447
ER(0.5),18,9,20272420,71,small,18,0.11182399840135153,1.2426782272356565,0.1918232413678759,0.9315161268687333,0.9474510649702347
ER(0.5),18,9,20272420,71,small,19,0.11763505374860898,1.3603132809842655,0.23959547570025427,0.9146773918478204,0.9401199469444279
ER(0.5),18,9,20272420,71,small,20,0.13139138302454803,1.4917046640088136,0.26850333508279856,0.9002561190299533,0.9308930223767339
ER(0.5),18,9,20272420,71,small,21,0.14791110629752327,1.639615770306337,0.26004278342804343,0.893564669097383,0.9190669854496637
