family,n,instance,seed,m,law,method,p,ar,ceil,regret
3-regular,14,1,20262109,21,pareto15,ceiling,1,0.7495707106290265,0.7495707106290265,0.0
3-regular,14,1,20262109,21,pareto15,binned_exact,1,0.7495707106290265,0.7495707106290265,0.0
3-regular,14,1,20262109,21,pareto15,binned_sampled,1,0.7495707106290265,0.7495707106290265,0.0
3-regular,14,1,20262109,21,pareto15,transfer_1,1,0.6817424001770103,0.7495707106290265,0.0678283104520162
3-regular,14,1,20262109,21,pareto15,transfer_2,1,0.549256336547588,0.7495707106290265,0.20031437408143848
3-regular,14,1,20262109,21,pareto15,transfer_3,1,0.5826772008330043,0.7495707106290265,0.16689350979602213
3-regular,14,1,20262109,21,pareto15,universal,1,0.6806596868046951,0.7495707106290265,0.06891102382433134
3-regular,14,1,20262109,21,pareto15,ceiling,3,0.8432246945561249,0.8432246945561249,0.0
3-regular,14,1,20262109,21,pareto15,binned_exact,3,0.8421005151740691,0.8432246945561249,0.0011241793820557788
3-regular,14,1,20262109,21,pareto15,binned_sampled,3,0.8421005151740691,0.8432246945561249,0.0011241793820557788
3-regular,14,1,20262109,21,pareto15,transfer_1,3,0.733476624760935,0.8432246945561249,0.10974806979518992
3-regular,14,1,20262109,21,pareto15,transfer_2,3,0.7113032840586058,0.8432246945561249,0.13192141049751915
3-regular,14,1,20262109,21,pareto15,transfer_3,3,0.733476624760935,0.8432246945561249,0.10974806979518992
3-regular,14,1,20262109,21,pareto15,universal,3,0.7665981595622072,0.8432246945561249,0.0766265349939177
3-regular,14,2,20262110,21,pareto15,ceiling,1,0.7745367517361786,0.7745367517361786,0.0
3-regular,14,2,20262110,21,pareto15,binned_exact,1,0.7397334577123024,0.7745367517361786,0.034803294023876274
3-regular,14,2,20262110,21,pareto15,binned_sampled,1,0.7397334577123024,0.7745367517361786,0.034803294023876274
3-regular,14,2,20262110,21,pareto15,transfer_1,1,0.711168338232825,0.7745367517361786,0.06336841350335365
3-regular,14,2,20262110,21,pareto15,transfer_2,1,0.7736210765884906,0.7745367517361786,0.0009156751476880887
3-regular,14,2,20262110,21,pareto15,transfer_3,1,0.7460435651864379,0.7745367517361786,0.028493186549740757
3-regular,14,2,20262110,21,pareto15,universal,1,0.7103790205003395,0.7745367517361786,0.06415773123583912
3-regular,14,2,20262110,21,pareto15,ceiling,3,0.8768858577175676,0.8768858577175676,0.0
3-regular,14,2,20262110,21,pareto15,binned_exact,3,0.8015947201642408,0.8768858577175676,0.07529113755332673
3-regular,14,2,20262110,21,pareto15,binned_sampled,3,0.753324737628742,0.8768858577175676,0.12356112008882558
3-regular,14,2,20262110,21,pareto15,transfer_1,3,0.8415603291625238,0.8768858577175676,0.035325528555043784
3-regular,14,2,20262110,21,pareto15,transfer_2,3,0.8768858577175676,0.8768858577175676,0.0
3-regular,14,2,20262110,21,pareto15,transfer_3,3,0.8415603291625238,0.8768858577175676,0.035325528555043784
3-regular,14,2,20262110,21,pareto15,universal,3,0.8092040779771257,0.8768858577175676,0.06768177974044187
3-regular,14,3,20262111,21,pareto15,ceiling,1,0.8044604385971854,0.8044604385971854,0.0
3-regular,14,3,20262111,21,pareto15,binned_exact,1,0.7879871156731425,0.8044604385971854,0.01647332292404291
3-regular,14,3,20262111,21,pareto15,binned_sampled,1,0.7610617507144756,0.8044604385971854,0.04339868788270984
3-regular,14,3,20262111,21,pareto15,transfer_1,1,0.7616248182055734,0.8044604385971854,0.04283562039161204
3-regular,14,3,20262111,21,pareto15,transfer_2,1,0.7913940012443047,0.8044604385971854,0.013066437352880711
3-regular,14,3,20262111,21,pareto15,transfer_3,1,0.7949181546819805,0.8044604385971854,0.009542283915204952
3-regular,14,3,20262111,21,pareto15,universal,1,0.7610617507144756,0.8044604385971854,0.04339868788270984
3-regular,14,3,20262111,21,pareto15,ceiling,3,0.8786798638415177,0.8786798638415177,0.0
3-regular,14,3,20262111,21,pareto15,binned_exact,3,0.8268959068556749,0.8786798638415177,0.051783956985842816
3-regular,14,3,20262111,21,pareto15,binned_sampled,3,0.783002999223281,0.8786798638415177,0.09567686461823677
3-regular,14,3,20262111,21,pareto15,transfer_1,3,0.862854197780343,0.8786798638415177,0.015825666061174748
3-regular,14,3,20262111,21,pareto15,transfer_2,3,0.8650731072327867,0.8786798638415177,0.013606756608731008
3-regular,14,3,20262111,21,pareto15,transfer_3,3,0.862854197780343,0.8786798638415177,0.015825666061174748
3-regular,14,3,20262111,21,pareto15,universal,3,0.8449466454210425,0.8786798638415177,0.033733218420475275
3-regular,14,4,20262112,21,pareto15,ceiling,1,0.8186622330364085,0.8186622330364085,0.0
3-regular,14,4,20262112,21,pareto15,binned_exact,1,0.8144894318734008,0.8186622330364085,0.004172801163007667
3-regular,14,4,20262112,21,pareto15,binned_sampled,1,0.8144894318734008,0.8186622330364085,0.004172801163007667
3-regular,14,4,20262112,21,pareto15,transfer_1,1,0.813252985962016,0.8186622330364085,0.005409247074392498
3-regular,14,4,20262112,21,pareto15,transfer_2,1,0.7274997952583205,0.8186622330364085,0.09116243777808797
3-regular,14,4,20262112,21,pareto15,transfer_3,1,0.8186622330364085,0.8186622330364085,0.0
3-regular,14,4,20262112,21,pareto15,universal,1,0.8144894318734008,0.8186622330364085,0.004172801163007667
3-regular,14,4,20262112,21,pareto15,ceiling,3,0.8676908809792185,0.8676908809792185,0.0
3-regular,14,4,20262112,21,pareto15,binned_exact,3,0.839730838358511,0.8676908809792185,0.027960042620707504
3-regular,14,4,20262112,21,pareto15,binned_sampled,3,0.839730838358511,0.8676908809792185,0.027960042620707504
3-regular,14,4,20262112,21,pareto15,transfer_1,3,0.8676908809792185,0.8676908809792185,0.0
3-regular,14,4,20262112,21,pareto15,transfer_2,3,0.78410473611747,0.8676908809792185,0.08358614486174853
3-regular,14,4,20262112,21,pareto15,transfer_3,3,0.8676908809792185,0.8676908809792185,0.0
3-regular,14,4,20262112,21,pareto15,universal,3,0.8622850850459848,0.8676908809792185,0.005405795933233759
3-regular,14,5,20262113,21,pareto15,ceiling,1,0.7808425029233049,0.7808425029233049,0.0
3-regular,14,5,20262113,21,pareto15,binned_exact,1,0.7484876885871171,0.7808425029233049,0.03235481433618781
3-regular,14,5,20262113,21,pareto15,binned_sampled,1,0.7484876885871171,0.7808425029233049,0.03235481433618781
3-regular,14,5,20262113,21,pareto15,transfer_1,1,0.7492277637723155,0.7808425029233049,0.031614739150989446
3-regular,14,5,20262113,21,pareto15,transfer_2,1,0.7619809159104962,0.7808425029233049,0.01886158701280871
3-regular,14,5,20262113,21,pareto15,transfer_3,1,0.7772916691100199,0.7808425029233049,0.003550833813285026
3-regular,14,5,20262113,21,pareto15,universal,1,0.7484876885871171,0.7808425029233049,0.03235481433618781
3-regular,14,5,20262113,21,pareto15,ceiling,3,0.8674419720070605,0.8674419720070605,0.0
3-regular,14,5,20262113,21,pareto15,binned_exact,3,0.7831494912556677,0.8674419720070605,0.08429248075139284
3-regular,14,5,20262113,21,pareto15,binned_sampled,3,0.7831494912556677,0.8674419720070605,0.08429248075139284
