family,n,instance,seed,m,law,method,p,ar,ceil,regret
ER(0.5),14,1,20262109,46,pareto15,ceiling,1,0.7990768916755372,0.7990768916755372,0.0
ER(0.5),14,1,20262109,46,pareto15,binned_exact,1,0.7638681480871986,0.7990768916755372,0.03520874358833859
ER(0.5),14,1,20262109,46,pareto15,binned_sampled,1,0.7638681480871986,0.7990768916755372,0.03520874358833859
ER(0.5),14,1,20262109,46,pareto15,transfer_1,1,0.7827023919607246,0.7990768916755372,0.01637449971481264
ER(0.5),14,1,20262109,46,pareto15,transfer_2,1,0.7661721728403382,0.7990768916755372,0.032904718835198965
ER(0.5),14,1,20262109,46,pareto15,transfer_3,1,0.7645498468434325,0.7990768916755372,0.03452704483210467
ER(0.5),14,1,20262109,46,pareto15,universal,1,0.7953144606600705,0.7990768916755372,0.003762431015466694
ER(0.5),14,1,20262109,46,pareto15,ceiling,3,0.896560533932083,0.896560533932083,0.0
ER(0.5),14,1,20262109,46,pareto15,binned_exact,3,0.8358061914958074,0.896560533932083,0.06075434243627564
ER(0.5),14,1,20262109,46,pareto15,binned_sampled,3,0.8131820342955888,0.896560533932083,0.08337849963649424
ER(0.5),14,1,20262109,46,pareto15,transfer_1,3,0.856718393489957,0.896560533932083,0.03984214044212597
ER(0.5),14,1,20262109,46,pareto15,transfer_2,3,0.8549755085238622,0.896560533932083,0.041585025408220844
ER(0.5),14,1,20262109,46,pareto15,transfer_3,3,0.8549755085238622,0.896560533932083,0.041585025408220844
ER(0.5),14,1,20262109,46,pareto15,universal,3,0.8738793904283391,0.896560533932083,0.02268114350374395
ER(0.5),14,2,20262110,44,pareto15,ceiling,1,0.8086865499485343,0.8086865499485343,0.0
ER(0.5),14,2,20262110,44,pareto15,binned_exact,1,0.7666940907587697,0.8086865499485343,0.041992459189764575
ER(0.5),14,2,20262110,44,pareto15,binned_sampled,1,0.7666940907587697,0.8086865499485343,0.041992459189764575
ER(0.5),14,2,20262110,44,pareto15,transfer_1,1,0.7845849700779207,0.8086865499485343,0.024101579870613565
ER(0.5),14,2,20262110,44,pareto15,transfer_2,1,0.7704070108290904,0.8086865499485343,0.03827953911944393
ER(0.5),14,2,20262110,44,pareto15,transfer_3,1,0.7697318617613391,0.8086865499485343,0.03895468818719516
ER(0.5),14,2,20262110,44,pareto15,universal,1,0.8061086556199503,0.8086865499485343,0.0025778943285840183
ER(0.5),14,2,20262110,44,pareto15,ceiling,3,0.9008483909158579,0.9008483909158579,0.0
ER(0.5),14,2,20262110,44,pareto15,binned_exact,3,0.8431590855562043,0.9008483909158579,0.05768930535965355
ER(0.5),14,2,20262110,44,pareto15,binned_sampled,3,0.8209567792276043,0.9008483909158579,0.07989161168825354
ER(0.5),14,2,20262110,44,pareto15,transfer_1,3,0.8732626138292794,0.9008483909158579,0.0275857770865785
ER(0.5),14,2,20262110,44,pareto15,transfer_2,3,0.8611216473710998,0.9008483909158579,0.039726743544758136
ER(0.5),14,2,20262110,44,pareto15,transfer_3,3,0.8611216473710998,0.9008483909158579,0.039726743544758136
ER(0.5),14,2,20262110,44,pareto15,universal,3,0.8778439282761665,0.9008483909158579,0.02300446263969136
ER(0.5),14,3,20262111,42,pareto15,ceiling,1,0.7913078674274054,0.7913078674274054,0.0
ER(0.5),14,3,20262111,42,pareto15,binned_exact,1,0.7557072636458542,0.7913078674274054,0.03560060378155128
ER(0.5),14,3,20262111,42,pareto15,binned_sampled,1,0.7557072636458542,0.7913078674274054,0.03560060378155128
ER(0.5),14,3,20262111,42,pareto15,transfer_1,1,0.7815342723578054,0.7913078674274054,0.009773595069600072
ER(0.5),14,3,20262111,42,pareto15,transfer_2,1,0.7578914478142028,0.7913078674274054,0.03341641961320263
ER(0.5),14,3,20262111,42,pareto15,transfer_3,1,0.7564348433406539,0.7913078674274054,0.034873024086751525
ER(0.5),14,3,20262111,42,pareto15,universal,1,0.7856585666540885,0.7913078674274054,0.005649300773316934
ER(0.5),14,3,20262111,42,pareto15,ceiling,3,0.8875355461600893,0.8875355461600893,0.0
ER(0.5),14,3,20262111,42,pareto15,binned_exact,3,0.8233682482673905,0.8875355461600893,0.06416729789269882
ER(0.5),14,3,20262111,42,pareto15,binned_sampled,3,0.8163961474946047,0.8875355461600893,0.07113939866548469
ER(0.5),14,3,20262111,42,pareto15,transfer_1,3,0.8538379452164344,0.8875355461600893,0.033697600943654926
ER(0.5),14,3,20262111,42,pareto15,transfer_2,3,0.8415935310003422,0.8875355461600893,0.04594201515974716
ER(0.5),14,3,20262111,42,pareto15,transfer_3,3,0.8415935310003422,0.8875355461600893,0.04594201515974716
ER(0.5),14,3,20262111,42,pareto15,universal,3,0.8637616408730316,0.8875355461600893,0.023773905287057695
ER(0.5),14,4,20262112,53,pareto15,ceiling,1,0.8302871322351576,0.8302871322351576,0.0
ER(0.5),14,4,20262112,53,pareto15,binned_exact,1,0.8134386073144495,0.8302871322351576,0.016848524920708097
ER(0.5),14,4,20262112,53,pareto15,binned_sampled,1,0.803775914556399,0.8302871322351576,0.026511217678758636
ER(0.5),14,4,20262112,53,pareto15,transfer_1,1,0.7961464562768726,0.8302871322351576,0.03414067595828496
ER(0.5),14,4,20262112,53,pareto15,transfer_2,1,0.8209428079419584,0.8302871322351576,0.009344324293199202
ER(0.5),14,4,20262112,53,pareto15,transfer_3,1,0.8185899609569423,0.8302871322351576,0.011697171278215346
ER(0.5),14,4,20262112,53,pareto15,universal,1,0.8302871322351576,0.8302871322351576,0.0
ER(0.5),14,4,20262112,53,pareto15,ceiling,3,0.9090925799331598,0.9090925799331598,0.0
ER(0.5),14,4,20262112,53,pareto15,binned_exact,3,0.8067870458542582,0.9090925799331598,0.10230553407890164
ER(0.5),14,4,20262112,53,pareto15,binned_sampled,3,0.8184372003053877,0.9090925799331598,0.09065537962777215
ER(0.5),14,4,20262112,53,pareto15,transfer_1,3,0.8328941980527822,0.9090925799331598,0.07619838188037764
ER(0.5),14,4,20262112,53,pareto15,transfer_2,3,0.9032512802683627,0.9090925799331598,0.005841299664797184
ER(0.5),14,4,20262112,53,pareto15,transfer_3,3,0.9032512802683627,0.9090925799331598,0.005841299664797184
ER(0.5),14,4,20262112,53,pareto15,universal,3,0.9039605783215454,0.9090925799331598,0.005132001611614423
ER(0.5),14,5,20262113,50,pareto15,ceiling,1,0.7941171693112316,0.7941171693112316,0.0
ER(0.5),14,5,20262113,50,pareto15,binned_exact,1,0.7764897825260721,0.7941171693112316,0.017627386785159405
ER(0.5),14,5,20262113,50,pareto15,binned_sampled,1,0.7764897825260721,0.7941171693112316,0.017627386785159405
ER(0.5),14,5,20262113,50,pareto15,transfer_1,1,0.7583860786660722,0.7941171693112316,0.035731090645159336
ER(0.5),14,5,20262113,50,pareto15,transfer_2,1,0.7826411780843967,0.7941171693112316,0.011475991226834847
ER(0.5),14,5,20262113,50,pareto15,transfer_3,1,0.7797765801660964,0.7941171693112316,0.01434058914513514
ER(0.5),14,5,20262113,50,pareto15,universal,1,0.7941171693112316,0.7941171693112316,0.0
ER(0.5),14,5,20262113,50,pareto15,ceiling,3,0.8722154407459387,0.8722154407459387,0.0
ER(0.5),14,5,20262113,50,pareto15,binned_exact,3,0.7690133540704825,0.8722154407459387,0.10320208667545616
ER(0.5),14,5,20262113,50,pareto15,binned_sampled,3,0.7690133540704825,0.8722154407459387,0.10320208667545616
ER(0.5),14,5,20262113,50,pareto15,transfer_1,3,0.8004651069955496,0.8722154407459387,0.07175033375038908
ER(0.5),14,5,20262113,50,pareto15,transfer_2,3,0.8693475598347521,0.8722154407459387,0.0028678809111866155
ER(0.5),14,5,20262113,50,pareto15,transfer_3,3,0.8693475598347521,0.8722154407459387,0.0028678809111866155
ER(0.5),14,5,20262113,50,pareto15,universal,3,0.8624367003140387,0.8722154407459387,0.009778740431899968
ER(0.5),14,6,20262114,43,pareto15,ceiling,1,0.8318258184067374,0.8318258184067374,0.0
ER(0.5),14,6,20262114,43,pareto15,binned_exact,1,0.8256078219140758,0.8318258184067374,0.006217996492661637
ER(0.5),14,6,20262114,43,pareto15,binned_sampled,1,0.8256078219140758,0.8318258184067374,0.006217996492661637
ER(0.5),14,6,20262114,43,pareto15,transfer_1,1,0.7436729874784028,0.8318258184067374,0.08815283092833459
ER(0.5),14,6,20262114,43,pareto15,transfer_2,1,0.828889601751984,0.8318258184067374,0.0029362166547534096
ER(0.5),14,6,20262114,43,pareto15,transfer_3,1,0.8271510642395897,0.8318258184067374,0.004674754167147688
ER(0.5),14,6,20262114,43,pareto15,universal,1,0.8318258184067374,0.8318258184067374,0.0
ER(0.5),14,6,20262114,43,pareto15,ceiling,3,0.9037472677481156,0.9037472677481156,0.0
ER(0.5),14,6,20262114,43,pareto15,binned_exact,3,0.8801067894815076,0.9037472677481156,0.02364047826660809
ER(0.5),14,6,20262114,43,pareto15,binned_sampled,3,0.8801067894815076,0.9037472677481156,0.02364047826660809
ER(0.5),14,6,20262114,43,pareto15,transfer_1,3,0.8255479837393472,0.9037472677481156,0.07819928400876841
ER(0.5),14,6,20262114,43,pareto15,transfer_2,3,0.8872956133119474,0.9037472677481156,0.01645165443616825
ER(0.5),14,6,20262114,43,pareto15,transfer_3,3,0.8872956133119474,0.9037472677481156,0.01645165443616825
ER(0.5),14,6,20262114,43,pareto15,universal,3,0.8967590688862451,0.9037472677481156,0.00698819886187052
ER(0.5),14,7,20262115,40,pareto15,ceiling,1,0.8183156110813709,0.8183156110813709,0.0
ER(0.5),14,7,20262115,40,pareto15,binned_exact,1,0.7762945859984921,0.8183156110813709,0.04202102508287875
ER(0.5),14,7,20262115,40,pareto15,binned_sampled,1,0.7762945859984921,0.8183156110813709,0.04202102508287875
ER(0.5),14,7,20262115,40,pareto15,transfer_1,1,0.8062765100922964,0.8183156110813709,0.012039100989074458
ER(0.5),14,7,20262115,40,pareto15,transfer_2,1,0.7789619550873395,0.8183156110813709,0.0393536559940314
ER(0.5),14,7,20262115,40,pareto15,transfer_3,1,0.7777741221713103,0.8183156110813709,0.0405414889100606
ER(0.5),14,7,20262115,40,pareto15,universal,1,0.8111704634559328,0.8183156110813709,0.007145147625438053
