family,n,instance,seed,m,law,method,p,ar,ceil,regret
3-regular,16,2,20262312,24,a3.0,transfer_3,1,0.7642268653812243,0.7657584499001853,0.00153158451896096
3-regular,16,2,20262312,24,a3.0,universal,1,0.7633052107845785,0.7657584499001853,0.002453239115606798
3-regular,16,2,20262312,24,a3.0,ceiling,3,0.86262369276308,0.86262369276308,0.0
3-regular,16,2,20262312,24,a3.0,binned_exact,3,0.7848798298300652,0.86262369276308,0.07774386293301483
3-regular,16,2,20262312,24,a3.0,binned_sampled,3,0.767122102331708,0.86262369276308,0.09550159043137207
3-regular,16,2,20262312,24,a3.0,transfer_1,3,0.858912544599664,0.86262369276308,0.0037111481634160004
3-regular,16,2,20262312,24,a3.0,transfer_2,3,0.8549062573653052,0.86262369276308,0.007717435397774808
3-regular,16,2,20262312,24,a3.0,transfer_3,3,0.8611179716348141,0.86262369276308,0.0015057211282659688
3-regular,16,2,20262312,24,a3.0,universal,3,0.8538528138562601,0.86262369276308,0.008770878906819934
3-regular,16,3,20262313,24,a3.0,ceiling,1,0.7569894363254758,0.7569894363254758,0.0
3-regular,16,3,20262313,24,a3.0,binned_exact,1,0.7304347579931013,0.7569894363254758,0.02655467833237446
3-regular,16,3,20262313,24,a3.0,binned_sampled,1,0.7304347579931013,0.7569894363254758,0.02655467833237446
3-regular,16,3,20262313,24,a3.0,transfer_1,1,0.7569894363254758,0.7569894363254758,0.0
3-regular,16,3,20262313,24,a3.0,transfer_2,1,0.7534900596376277,0.7569894363254758,0.0034993766878480548
3-regular,16,3,20262313,24,a3.0,transfer_3,1,0.7497176016730204,0.7569894363254758,0.0072718346524554
3-regular,16,3,20262313,24,a3.0,universal,1,0.7569894363254758,0.7569894363254758,0.0
3-regular,16,3,20262313,24,a3.0,ceiling,3,0.8695891091719334,0.8695891091719334,0.0
3-regular,16,3,20262313,24,a3.0,binned_exact,3,0.7343296480022873,0.8695891091719334,0.13525946116964616
3-regular,16,3,20262313,24,a3.0,binned_sampled,3,0.7843875948917285,0.8695891091719334,0.08520151428020495
3-regular,16,3,20262313,24,a3.0,transfer_1,3,0.8649143265705468,0.8695891091719334,0.004674782601386651
3-regular,16,3,20262313,24,a3.0,transfer_2,3,0.8521864195214651,0.8695891091719334,0.017402689650468317
3-regular,16,3,20262313,24,a3.0,transfer_3,3,0.8695671261074729,0.8695891091719334,2.1983064460551205e-5
3-regular,16,3,20262313,24,a3.0,universal,3,0.8584714223829548,0.8695891091719334,0.01111768678897862
3-regular,16,4,20262314,24,a3.0,ceiling,1,0.7959041855423288,0.7959041855423288,0.0
3-regular,16,4,20262314,24,a3.0,binned_exact,1,0.745789163844064,0.7959041855423288,0.05011502169826476
3-regular,16,4,20262314,24,a3.0,binned_sampled,1,0.7499963903102441,0.7959041855423288,0.04590779523208466
3-regular,16,4,20262314,24,a3.0,transfer_1,1,0.789434870927294,0.7959041855423288,0.006469314615034749
3-regular,16,4,20262314,24,a3.0,transfer_2,1,0.7959041855423288,0.7959041855423288,0.0
3-regular,16,4,20262314,24,a3.0,transfer_3,1,0.7945674821826431,0.7959041855423288,0.0013367033596857203
3-regular,16,4,20262314,24,a3.0,universal,1,0.789434870927294,0.7959041855423288,0.006469314615034749
3-regular,16,4,20262314,24,a3.0,ceiling,3,0.9008603485186526,0.9008603485186526,0.0
3-regular,16,4,20262314,24,a3.0,binned_exact,3,0.8082982229714851,0.9008603485186526,0.09256212554716747
3-regular,16,4,20262314,24,a3.0,binned_sampled,3,0.7843761084699306,0.9008603485186526,0.11648424004872204
3-regular,16,4,20262314,24,a3.0,transfer_1,3,0.8962532597799687,0.9008603485186526,0.004607088738683873
3-regular,16,4,20262314,24,a3.0,transfer_2,3,0.9008603485186526,0.9008603485186526,0.0
3-regular,16,4,20262314,24,a3.0,transfer_3,3,0.8990407973871333,0.9008603485186526,0.0018195511315193258
3-regular,16,4,20262314,24,a3.0,universal,3,0.8835065343343707,0.9008603485186526,0.017353814184281946
3-regular,16,5,20262315,24,a3.0,ceiling,1,0.8013484592382353,0.8013484592382353,0.0
3-regular,16,5,20262315,24,a3.0,binned_exact,1,0.7499654167274126,0.8013484592382353,0.05138304251082271
3-regular,16,5,20262315,24,a3.0,binned_sampled,1,0.7499654167274126,0.8013484592382353,0.05138304251082271
3-regular,16,5,20262315,24,a3.0,transfer_1,1,0.7966271557100738,0.8013484592382353,0.004721303528161469
3-regular,16,5,20262315,24,a3.0,transfer_2,1,0.7998315574141439,0.8013484592382353,0.0015169018240913656
3-regular,16,5,20262315,24,a3.0,transfer_3,1,0.8013484592382353,0.8013484592382353,0.0
3-regular,16,5,20262315,24,a3.0,universal,1,0.7966271557100738,0.8013484592382353,0.004721303528161469
3-regular,16,5,20262315,24,a3.0,ceiling,3,0.8958460396099635,0.8958460396099635,0.0
3-regular,16,5,20262315,24,a3.0,binned_exact,3,0.8177723007234302,0.8958460396099635,0.07807373888653324
3-regular,16,5,20262315,24,a3.0,binned_sampled,3,0.800653138537378,0.8958460396099635,0.09519290107258549
3-regular,16,5,20262315,24,a3.0,transfer_1,3,0.889762997981875,0.8958460396099635,0.006083041628088481
3-regular,16,5,20262315,24,a3.0,transfer_2,3,0.8861413193830473,0.8958460396099635,0.009704720226916153
3-regular,16,5,20262315,24,a3.0,transfer_3,3,0.8950781347497737,0.8958460396099635,0.0007679048601897387
3-regular,16,5,20262315,24,a3.0,universal,3,0.8892289109673219,0.8958460396099635,0.006617128642641523
3-regular,16,6,20262316,24,a3.0,ceiling,1,0.7499081120578232,0.7499081120578232,0.0
3-regular,16,6,20262316,24,a3.0,binned_exact,1,0.6938220103361906,0.7499081120578232,0.05608610172163253
3-regular,16,6,20262316,24,a3.0,binned_sampled,1,0.7185264783091276,0.7499081120578232,0.031381633748695514
3-regular,16,6,20262316,24,a3.0,transfer_1,1,0.7412795261407106,0.7499081120578232,0.008628585917112574
3-regular,16,6,20262316,24,a3.0,transfer_2,1,0.748503862384935,0.7499081120578232,0.0014042496728881027
3-regular,16,6,20262316,24,a3.0,transfer_3,1,0.7499081120578232,0.7499081120578232,0.0
3-regular,16,6,20262316,24,a3.0,universal,1,0.7412795261407106,0.7499081120578232,0.008628585917112574
3-regular,16,6,20262316,24,a3.0,ceiling,3,0.8731121169330179,0.8731121169330179,0.0
3-regular,16,6,20262316,24,a3.0,binned_exact,3,0.7462434237092692,0.8731121169330179,0.12686869322374872
3-regular,16,6,20262316,24,a3.0,binned_sampled,3,0.7632930230220608,0.8731121169330179,0.10981909391095712
3-regular,16,6,20262316,24,a3.0,transfer_1,3,0.8420692674336829,0.8731121169330179,0.031042849499335
3-regular,16,6,20262316,24,a3.0,transfer_2,3,0.8455077358507603,0.8731121169330179,0.0276043810822576
3-regular,16,6,20262316,24,a3.0,transfer_3,3,0.867249328823243,0.8731121169330179,0.005862788109774919
3-regular,16,6,20262316,24,a3.0,universal,3,0.8470574809968165,0.8731121169330179,0.026054635936201387
3-regular,16,7,20262317,24,a3.0,ceiling,1,0.8030962583118737,0.8030962583118737,0.0
3-regular,16,7,20262317,24,a3.0,binned_exact,1,0.7476141735756584,0.8030962583118737,0.0554820847362153
3-regular,16,7,20262317,24,a3.0,binned_sampled,1,0.7476141735756584,0.8030962583118737,0.0554820847362153
3-regular,16,7,20262317,24,a3.0,transfer_1,1,0.79351282152111,0.8030962583118737,0.009583436790763677
3-regular,16,7,20262317,24,a3.0,transfer_2,1,0.8015775608440946,0.8030962583118737,0.0015186974677791065
3-regular,16,7,20262317,24,a3.0,transfer_3,1,0.8030962583118737,0.8030962583118737,0.0
3-regular,16,7,20262317,24,a3.0,universal,1,0.79351282152111,0.8030962583118737,0.009583436790763677
3-regular,16,7,20262317,24,a3.0,ceiling,3,0.8951979732420796,0.8951979732420796,0.0
3-regular,16,7,20262317,24,a3.0,binned_exact,3,0.8125379763211995,0.8951979732420796,0.08265999692088011
3-regular,16,7,20262317,24,a3.0,binned_sampled,3,0.7912645070605486,0.8951979732420796,0.10393346618153099
3-regular,16,7,20262317,24,a3.0,transfer_1,3,0.890182642431301,0.8951979732420796,0.005015330810778651
3-regular,16,7,20262317,24,a3.0,transfer_2,3,0.8911892227754673,0.8951979732420796,0.00400875046661231
3-regular,16,7,20262317,24,a3.0,transfer_3,3,0.8951979732420796,0.8951979732420796,0.0
3-regular,16,7,20262317,24,a3.0,universal,3,0.8852138253006135,0.8951979732420796,0.00998414794146607
3-regular,16,8,20262318,24,a3.0,ceiling,1,0.7846005494935587,0.7846005494935587,0.0
3-regular,16,8,20262318,24,a3.0,binned_exact,1,0.7416610667314509,0.7846005494935587,0.042939482762107795
3-regular,16,8,20262318,24,a3.0,binned_sampled,1,0.7713678170890151,0.7846005494935587,0.01323273240454359
3-regular,16,8,20262318,24,a3.0,transfer_1,1,0.7832526265843928,0.7846005494935587,0.0013479229091659661
3-regular,16,8,20262318,24,a3.0,transfer_2,1,0.7835472898476508,0.7846005494935587,0.0010532596459079668
3-regular,16,8,20262318,24,a3.0,transfer_3,1,0.7846005494935587,0.7846005494935587,0.0
3-regular,16,8,20262318,24,a3.0,universal,1,0.7832526265843928,0.7846005494935587,0.0013479229091659661
3-regular,16,8,20262318,24,a3.0,ceiling,3,0.8789971738004222,0.8789971738004222,0.0
3-regular,16,8,20262318,24,a3.0,binned_exact,3,0.8057055606064919,0.8789971738004222,0.0732916131939303
3-regular,16,8,20262318,24,a3.0,binned_sampled,3,0.8086855525777576,0.8789971738004222,0.07031162122266454
3-regular,16,8,20262318,24,a3.0,transfer_1,3,0.8720482963442757,0.8789971738004222,0.006948877456146474
3-regular,16,8,20262318,24,a3.0,transfer_2,3,0.8679866696998909,0.8789971738004222,0.011010504100531282
3-regular,16,8,20262318,24,a3.0,transfer_3,3,0.8751801770467755,0.8789971738004222,0.003816996753646662
3-regular,16,8,20262318,24,a3.0,universal,3,0.8718413493163082,0.8789971738004222,0.007155824484114004
3-regular,16,9,20262319,24,a3.0,ceiling,1,0.7922844258794624,0.7922844258794624,0.0
3-regular,16,9,20262319,24,a3.0,binned_exact,1,0.7602193452880399,0.7922844258794624,0.032065080591422435
3-regular,16,9,20262319,24,a3.0,binned_sampled,1,0.7501196242173201,0.7922844258794624,0.042164801662142204
3-regular,16,9,20262319,24,a3.0,transfer_1,1,0.7922844258794624,0.7922844258794624,0.0
3-regular,16,9,20262319,24,a3.0,transfer_2,1,0.786819699047009,0.7922844258794624,0.005464726832453359
3-regular,16,9,20262319,24,a3.0,transfer_3,1,0.7844232167474495,0.7922844258794624,0.007861209132012825
3-regular,16,9,20262319,24,a3.0,universal,1,0.7922844258794624,0.7922844258794624,0.0
3-regular,16,9,20262319,24,a3.0,ceiling,3,0.8789746078514294,0.8789746078514294,0.0
3-regular,16,9,20262319,24,a3.0,binned_exact,3,0.7625366578031315,0.8789746078514294,0.11643795004829793
3-regular,16,9,20262319,24,a3.0,binned_sampled,3,0.7955307609058446,0.8789746078514294,0.08344384694558482
3-regular,16,9,20262319,24,a3.0,transfer_1,3,0.875610084946409,0.8789746078514294,0.0033645229050204284
3-regular,16,9,20262319,24,a3.0,transfer_2,3,0.8644407766235189,0.8789746078514294,0.01453383122791052
3-regular,16,9,20262319,24,a3.0,transfer_3,3,0.8724291118212681,0.8789746078514294,0.006545496030161302
3-regular,16,9,20262319,24,a3.0,universal,3,0.8744155740762205,0.8789746078514294,0.004559033775208943
3-regular,16,10,20262320,24,a3.0,ceiling,1,0.7575397239516592,0.7575397239516592,0.0
3-regular,16,10,20262320,24,a3.0,binned_exact,1,0.7059329422760855,0.7575397239516592,0.051606781675573754
3-regular,16,10,20262320,24,a3.0,binned_sampled,1,0.7361201348252883,0.7575397239516592,0.021419589126370986
3-regular,16,10,20262320,24,a3.0,transfer_1,1,0.7513943000657741,0.7575397239516592,0.006145423885885126
3-regular,16,10,20262320,24,a3.0,transfer_2,1,0.7568270532264981,0.7575397239516592,0.0007126707251611242
3-regular,16,10,20262320,24,a3.0,transfer_3,1,0.7575397239516592,0.7575397239516592,0.0
3-regular,16,10,20262320,24,a3.0,universal,1,0.7513943000657741,0.7575397239516592,0.006145423885885126
3-regular,16,10,20262320,24,a3.0,ceiling,3,0.8662416262138715,0.8662416262138715,0.0
3-regular,16,10,20262320,24,a3.0,binned_exact,3,0.7720005893117547,0.8662416262138715,0.09424103690211671
3-regular,16,10,20262320,24,a3.0,binned_sampled,3,0.8088911111132256,0.8662416262138715,0.057350515100645816
3-regular,16,10,20262320,24,a3.0,transfer_1,3,0.8495001064434035,0.8662416262138715,0.016741519770468005
3-regular,16,10,20262320,24,a3.0,transfer_2,3,0.8500895637375135,0.8662416262138715,0.01615206247635792
3-regular,16,10,20262320,24,a3.0,transfer_3,3,0.8662416262138715,0.8662416262138715,0.0
3-regular,16,10,20262320,24,a3.0,universal,3,0.8497629444145282,0.8662416262138715,0.01647868179934331
