family,n,instance,seed,m,law,method,p,ar,ceil,regret
3-regular,16,1,20262311,24,a5.0,ceiling,1,0.7913311088822016,0.7913311088822016,0.0
3-regular,16,1,20262311,24,a5.0,binned_exact,1,0.745129791632197,0.7913311088822016,0.04620131725000465
3-regular,16,1,20262311,24,a5.0,binned_sampled,1,0.7245856985411547,0.7913311088822016,0.06674541034104686
3-regular,16,1,20262311,24,a5.0,transfer_1,1,0.7878853662716688,0.7913311088822016,0.003445742610532765
3-regular,16,1,20262311,24,a5.0,transfer_2,1,0.7913311088822016,0.7913311088822016,0.0
3-regular,16,1,20262311,24,a5.0,transfer_3,1,0.7856738308003468,0.7913311088822016,0.0056572780818547885
3-regular,16,1,20262311,24,a5.0,universal,1,0.782206543165562,0.7913311088822016,0.009124565716639554
3-regular,16,1,20262311,24,a5.0,ceiling,3,0.8959622965847156,0.8959622965847156,0.0
3-regular,16,1,20262311,24,a5.0,binned_exact,3,0.8050936076544412,0.8959622965847156,0.09086868893027444
3-regular,16,1,20262311,24,a5.0,binned_sampled,3,0.7613402386448713,0.8959622965847156,0.13462205793984428
3-regular,16,1,20262311,24,a5.0,transfer_1,3,0.8959622965847156,0.8959622965847156,0.0
3-regular,16,1,20262311,24,a5.0,transfer_2,3,0.8899061242136471,0.8959622965847156,0.00605617237106848
3-regular,16,1,20262311,24,a5.0,transfer_3,3,0.8870904772853627,0.8959622965847156,0.008871819299352879
3-regular,16,1,20262311,24,a5.0,universal,3,0.8905147901166091,0.8959622965847156,0.005447506468106544
3-regular,16,2,20262312,24,a5.0,ceiling,1,0.7670577656806414,0.7670577656806414,0.0
3-regular,16,2,20262312,24,a5.0,binned_exact,1,0.7191961287635226,0.7670577656806414,0.047861636917118866
3-regular,16,2,20262312,24,a5.0,binned_sampled,1,0.7232628748993402,0.7670577656806414,0.04379489078130128
3-regular,16,2,20262312,24,a5.0,transfer_1,1,0.7628450909260976,0.7670577656806414,0.004212674754543788
3-regular,16,2,20262312,24,a5.0,transfer_2,1,0.7670577656806414,0.7670577656806414,0.0
3-regular,16,2,20262312,24,a5.0,transfer_3,1,0.762942741950351,0.7670577656806414,0.004115023730290379
3-regular,16,2,20262312,24,a5.0,universal,1,0.7567011009628395,0.7670577656806414,0.010356664717801944
3-regular,16,2,20262312,24,a5.0,ceiling,3,0.8645410632030829,0.8645410632030829,0.0
3-regular,16,2,20262312,24,a5.0,binned_exact,3,0.7787675775345875,0.8645410632030829,0.08577348566849541
3-regular,16,2,20262312,24,a5.0,binned_sampled,3,0.7771834961324892,0.8645410632030829,0.08735756707059372
3-regular,16,2,20262312,24,a5.0,transfer_1,3,0.8620115697930956,0.8645410632030829,0.0025294934099873156
3-regular,16,2,20262312,24,a5.0,transfer_2,3,0.8556114737725254,0.8645410632030829,0.008929589430557439
3-regular,16,2,20262312,24,a5.0,transfer_3,3,0.861630182976257,0.8645410632030829,0.0029108802268258405
3-regular,16,2,20262312,24,a5.0,universal,3,0.85786407020892,0.8645410632030829,0.006676992994162911
3-regular,16,3,20262313,24,a5.0,ceiling,1,0.7595595030078723,0.7595595030078723,0.0
3-regular,16,3,20262313,24,a5.0,binned_exact,1,0.7203030181967163,0.7595595030078723,0.03925648481115607
3-regular,16,3,20262313,24,a5.0,binned_sampled,1,0.7410724994613187,0.7595595030078723,0.018487003546553638
3-regular,16,3,20262313,24,a5.0,transfer_1,1,0.7575206293499586,0.7595595030078723,0.0020388736579137756
3-regular,16,3,20262313,24,a5.0,transfer_2,1,0.7595595030078723,0.7595595030078723,0.0
3-regular,16,3,20262313,24,a5.0,transfer_3,1,0.7510826282274509,0.7595595030078723,0.008476874780421473
3-regular,16,3,20262313,24,a5.0,universal,1,0.7534376440140429,0.7595595030078723,0.006121858993829443
3-regular,16,3,20262313,24,a5.0,ceiling,3,0.8765663850238099,0.8765663850238099,0.0
3-regular,16,3,20262313,24,a5.0,binned_exact,3,0.7624628366324072,0.8765663850238099,0.11410354839140269
3-regular,16,3,20262313,24,a5.0,binned_sampled,3,0.7753677057529414,0.8765663850238099,0.10119867927086845
3-regular,16,3,20262313,24,a5.0,transfer_1,3,0.8688545063408719,0.8765663850238099,0.007711878682937989
3-regular,16,3,20262313,24,a5.0,transfer_2,3,0.8611598156063404,0.8765663850238099,0.01540656941746954
3-regular,16,3,20262313,24,a5.0,transfer_3,3,0.8765663850238099,0.8765663850238099,0.0
3-regular,16,3,20262313,24,a5.0,universal,3,0.8623536455958369,0.8765663850238099,0.014212739427972965
3-regular,16,4,20262314,24,a5.0,ceiling,1,0.7967772097431896,0.7967772097431896,0.0
3-regular,16,4,20262314,24,a5.0,binned_exact,1,0.7473840022852973,0.7967772097431896,0.04939320745789222
3-regular,16,4,20262314,24,a5.0,binned_sampled,1,0.77477033481752,0.7967772097431896,0.02200687492566955
3-regular,16,4,20262314,24,a5.0,transfer_1,1,0.793053442841369,0.7967772097431896,0.0037237669018205244
3-regular,16,4,20262314,24,a5.0,transfer_2,1,0.7967772097431896,0.7967772097431896,0.0
3-regular,16,4,20262314,24,a5.0,transfer_3,1,0.7929644332950456,0.7967772097431896,0.0038127764481439286
3-regular,16,4,20262314,24,a5.0,universal,1,0.786055619880656,0.7967772097431896,0.010721589862533576
3-regular,16,4,20262314,24,a5.0,ceiling,3,0.9026198176139816,0.9026198176139816,0.0
3-regular,16,4,20262314,24,a5.0,binned_exact,3,0.8074841562356667,0.9026198176139816,0.09513566137831486
3-regular,16,4,20262314,24,a5.0,binned_sampled,3,0.8448543752739306,0.9026198176139816,0.05776544234005099
3-regular,16,4,20262314,24,a5.0,transfer_1,3,0.9026198176139816,0.9026198176139816,0.0
3-regular,16,4,20262314,24,a5.0,transfer_2,3,0.8980354733396337,0.9026198176139816,0.00458434427434784
3-regular,16,4,20262314,24,a5.0,transfer_3,3,0.8919095274718949,0.9026198176139816,0.010710290142086687
3-regular,16,4,20262314,24,a5.0,universal,3,0.8979799511582125,0.9026198176139816,0.004639866455769082
